"Contig" "flag" "cov" "len" "GC"
"60" "k141_4688" "0" "266.8333" "417" "0.717026378896882"
"61" "k141_2327" "0" "285.9703" "211188" "0.711948595564142"
"62" "k141_3415" "0" "293.5" "8765" "0.674729035938391"
"63" "k141_10151" "1" "287.9058" "134214" "0.70360767133086"
"64" "k141_10204" "0" "714" "448" "0.698660714285714"
"65" "k141_1310" "0" "282.8116" "66015" "0.712777399075968"
"66" "k141_9636" "0" "288.9372" "101088" "0.696284425451092"
"67" "k141_1329" "0" "321.4981" "8653" "0.643360684155784"
"68" "k141_1390" "1" "22.6478" "371" "0.708894878706199"
"69" "k141_2378" "1" "288" "38705" "0.707815527709598"
"70" "k141_8086" "0" "310" "142610" "0.693920482434612"
"71" "k141_1450" "0" "313.2033" "17984" "0.627112989323843"
"72" "k141_7536" "0" "270.4586" "11113" "0.690992531269684"
"73" "k141_502" "1" "289.9652" "99841" "0.707314630262117"
"74" "k141_1489" "0" "13.3838" "339" "0.657817109144543"
"75" "k141_9788" "0" "252.5354" "24006" "0.720986420061651"
"76" "k141_9919" "0" "264.8225" "2513" "0.70433744528452"
"77" "k141_2603" "0" "269.1243" "23028" "0.723684210526316"
"78" "k141_10226" "0" "281.6773" "96047" "0.70702885045863"
"79" "k141_10254" "0" "1608.731" "9607" "0.572395128552097"
"80" "k141_10301" "0" "282" "1076" "0.687732342007435"
"81" "k141_579" "1" "294.3865" "72619" "0.69769619521062"
"82" "k141_599" "1" "293" "351" "0.695156695156695"
"83" "k141_5804" "0" "292.9449" "233337" "0.688124900894414"
"84" "k141_4745" "0" "291.9524" "165309" "0.696132696949349"
"85" "k141_2669" "1" "291.6782" "40837" "0.686632220780175"
"86" "k141_762" "1" "35.75" "517" "0.694390715667311"
"87" "k141_4749" "0" "310.9641" "11650" "0.697081545064378"
"88" "k141_10490" "1" "20.3967" "441" "0.707482993197279"
"89" "k141_4800" "1" "218" "301" "0.691029900332226"
"90" "k141_4815" "0" "276.5556" "411" "0.708029197080292"
"91" "k141_4835" "1" "22" "920" "0.765217391304348"
"92" "k141_1518" "1" "294.4111" "159189" "0.681202846930378"
"93" "k141_4875" "0" "162.8552" "514" "0.665369649805447"
"94" "k141_1534" "1" "473.9369" "17546" "0.639461985637752"
"95" "k141_3487" "0" "275.9398" "201117" "0.702710362624741"
"96" "k141_3514" "0" "15" "342" "0.681286549707602"
"97" "k141_3577" "0" "266.411" "360" "0.772222222222222"
"98" "k141_3593" "0" "578" "1244" "0.667202572347267"
"99" "k141_824" "1" "285.9182" "76790" "0.71130355515041"
"100" "k141_5837" "1" "280.2333" "97617" "0.69714291568067"
"101" "k141_2763" "0" "294.908" "70413" "0.684731512646812"
"102" "k141_4904" "0" "280.8824" "77858" "0.714390300290272"
"103" "k141_1105" "0" "425" "826" "0.646489104116223"
"104" "k141_6135" "0" "279.5703" "8758" "0.69901804064855"
"105" "k141_3088" "0" "204.0493" "3101" "0.680425669138987"
"106" "k141_3649" "0" "284.115" "96735" "0.703695663410348"
"107" "k141_3151" "1" "31" "335" "0.755223880597015"
"108" "k141_3726" "0" "179.4982" "1805" "0.62382271468144"
"109" "k141_1600" "0" "286.9219" "169212" "0.700949105264402"
"110" "k141_1665" "1" "36" "312" "0.730769230769231"
"111" "k141_3847" "0" "206.4417" "424" "0.716981132075472"
"112" "k141_3304" "0" "285.1025" "6773" "0.697770559574782"
"113" "k141_3315" "1" "268.0519" "372" "0.771505376344086"
"114" "k141_6381" "0" "746.8532" "31034" "0.631597602629374"
"115" "k141_5404" "0" "537" "893" "0.735722284434491"
"116" "k141_6404" "1" "288" "329" "0.644376899696049"
"117" "k141_1790" "1" "282.6028" "16471" "0.697346852042985"
"118" "k141_4074" "0" "454.9753" "19043" "0.637977209473297"
"119" "k141_4286" "0" "344.3288" "5543" "0.639545372541945"
"120" "k141_1927" "0" "284.9053" "73074" "0.700728029121165"
"121" "k141_1977" "0" "298" "899" "0.666295884315907"
"122" "k141_8221" "0" "292.2231" "563432" "0.698236876854705"
"123" "k141_8284" "0" "301" "464" "0.657327586206897"
"124" "k141_8290" "1" "214.1647" "396" "0.707070707070707"
"125" "k141_6413" "0" "292.6942" "302331" "0.684974415458554"
"126" "k141_8677" "0" "1434.6532" "487" "0.652977412731006"
"127" "k141_6547" "0" "280.6147" "468" "0.655982905982906"
"128" "k141_8773" "1" "68" "301" "0.684385382059801"
