"Contig" "flag" "cov" "len" "GC"
"56" "k141_12346" "0" "181.8085" "138381" "0.679399628561725"
"57" "k141_7811" "0" "174.0912" "35071" "0.70653816543583"
"58" "k141_10099" "0" "186.7627" "34622" "0.709635491883773"
"59" "k141_20142" "1" "145" "348" "0.663793103448276"
"60" "k141_12362" "0" "57.7791" "1336" "0.660928143712575"
"61" "k141_5227" "0" "139.5042" "2622" "0.637299771167048"
"62" "k141_5230" "0" "188.9641" "475" "0.682105263157895"
"63" "k141_10119" "1" "16.713" "364" "0.695054945054945"
"64" "k141_10120" "0" "169.2207" "2243" "0.634418189924209"
"65" "k141_20162" "0" "369.867" "547" "0.669104204753199"
"66" "k141_15178" "0" "201.3297" "51872" "0.645762646514497"
"67" "k141_10173" "1" "43.115" "428" "0.630841121495327"
"68" "k141_10193" "1" "216" "301" "0.631229235880399"
"69" "k141_15228" "0" "66.1802" "951" "0.707676130389064"
"70" "k141_5265" "0" "176.7786" "16743" "0.698142507316491"
"71" "k141_7949" "0" "164.6452" "203" "0.74384236453202"
"72" "k141_7952" "0" "167.5603" "514" "0.704280155642023"
"73" "k141_15233" "0" "193.6288" "2873" "0.616080751827358"
"74" "k141_22755" "1" "205.3752" "62511" "0.700260754107277"
"75" "k141_15246" "0" "193.7693" "3609" "0.660016625103907"
"76" "k141_10211" "0" "304.8912" "12883" "0.663121943646666"
"77" "k141_261" "0" "190.1811" "116449" "0.69670843029996"
"78" "k141_20183" "0" "362.878" "29878" "0.616641006760827"
"79" "k141_10226" "0" "161.5947" "965" "0.69740932642487"
"80" "k141_20205" "0" "12" "702" "0.689458689458689"
"81" "k141_8017" "0" "160.4558" "13412" "0.685058156874441"
"82" "k141_5272" "0" "180.8519" "26882" "0.700915110482851"
"83" "k141_15308" "0" "178.2796" "9777" "0.652347345811599"
"84" "k141_17767" "0" "176.9607" "98725" "0.695224107368954"
"85" "k141_15315" "0" "188.7361" "15811" "0.659098096262096"
"86" "k141_8118" "0" "183.0183" "1506" "0.717131474103586"
"87" "k141_17814" "0" "181.9623" "1149" "0.698868581375109"
"88" "k141_266" "0" "176.9707" "54414" "0.7090270886169"
"89" "k141_22799" "0" "199.425" "48099" "0.61506476226117"
"90" "k141_20240" "0" "182" "41056" "0.686744933749026"
"91" "k141_271" "0" "137.6572" "424" "0.660377358490566"
"92" "k141_17870" "0" "250.9858" "4937" "0.622645331172777"
"93" "k141_5286" "0" "196.8983" "42561" "0.67590047226334"
"94" "k141_22848" "0" "60" "370" "0.591891891891892"
"95" "k141_17921" "1" "123.9796" "337" "0.673590504451039"
"96" "k141_20277" "0" "167" "7479" "0.733386816419307"
"97" "k141_17950" "0" "183" "1359" "0.745401030169242"
"98" "k141_8145" "0" "178.8427" "25042" "0.705175305486782"
"99" "k141_8147" "0" "60" "207" "0.666666666666667"
"100" "k141_17961" "0" "33.2157" "549" "0.681238615664845"
"101" "k141_2754" "0" "182.1828" "123611" "0.693854106835152"
"102" "k141_18064" "1" "167" "333" "0.618618618618619"
"103" "k141_8236" "1" "154" "371" "0.708894878706199"
"104" "k141_8245" "0" "202.056" "373" "0.640750670241287"
"105" "k141_22897" "0" "173.7199" "22996" "0.697469125065229"
"106" "k141_12426" "0" "181.9356" "124183" "0.693033668054404"
"107" "k141_18155" "1" "132.1972" "2291" "0.631165429943256"
"108" "k141_18158" "1" "37" "371" "0.703504043126685"
"109" "k141_15346" "0" "184.1058" "67624" "0.700801490595055"
"110" "k141_8342" "0" "153.158" "736" "0.619565217391304"
"111" "k141_22982" "0" "203.2067" "1191" "0.628883291351805"
"112" "k141_2757" "0" "197.0833" "44311" "0.660400352057051"
"113" "k141_12497" "1" "192" "414" "0.671497584541063"
"114" "k141_20289" "0" "165.7145" "51182" "0.709878472900629"
"115" "k141_23014" "1" "192" "304" "0.628289473684211"
"116" "k141_12506" "0" "140.833" "2799" "0.723115398356556"
"117" "k141_12509" "0" "142.3267" "392" "0.706632653061224"
"118" "k141_23074" "0" "200" "1079" "0.672845227062094"
"119" "k141_12545" "0" "259.6222" "8980" "0.659799554565702"
"120" "k141_23087" "0" "235.9072" "5163" "0.649234940925818"
"121" "k141_10243" "1" "190" "140373" "0.676761200515769"
"122" "k141_2784" "0" "184" "21633" "0.690426662968613"
"123" "k141_5319" "0" "190.9064" "89740" "0.683641631379541"
"124" "k141_5386" "1" "14.3897" "354" "0.69774011299435"
"125" "k141_18190" "0" "187.9007" "81990" "0.666130015855592"
"126" "k141_2927" "1" "17.6729" "514" "0.655642023346304"
"127" "k141_2941" "1" "176.4302" "6936" "0.667964244521338"
"128" "k141_5472" "0" "157.3424" "6870" "0.692576419213974"
"129" "k141_23184" "1" "191" "34792" "0.688951483099563"
"130" "k141_23196" "0" "182" "953" "0.675760755508919"
"131" "k141_12548" "1" "207" "60968" "0.661100905392993"
"132" "k141_20345" "1" "181.9373" "80946" "0.703592518469103"
"133" "k141_12575" "0" "358.8744" "3867" "0.640806826997673"
"134" "k141_20372" "1" "39" "462" "0.623376623376623"
"135" "k141_15374" "0" "190.9451" "104050" "0.691811629024507"
"136" "k141_12607" "0" "37.5033" "747" "0.619812583668005"
"137" "k141_15402" "1" "383" "302" "0.625827814569536"
"138" "k141_445" "0" "176.9442" "138857" "0.693900919651152"
"139" "k141_447" "0" "64.4571" "281" "0.626334519572954"
"140" "k141_18260" "0" "174.1877" "74715" "0.702041089473332"
"141" "k141_12724" "1" "189" "321" "0.598130841121495"
"142" "k141_12742" "1" "185" "378" "0.653439153439153"
"143" "k141_522" "1" "185.5773" "7582" "0.643761540490636"
"144" "k141_542" "0" "121.377" "645" "0.587596899224806"
"145" "k141_18450" "0" "135.8794" "282" "0.602836879432624"
"146" "k141_3280" "1" "185" "8872" "0.624774571686204"
"147" "k141_8486" "1" "183.5771" "133865" "0.676263399693721"
"148" "k141_23522" "0" "233.9381" "3565" "0.64656381486676"
"149" "k141_18464" "0" "179.4671" "7866" "0.692219679633867"
"150" "k141_18468" "0" "147.8391" "402" "0.669154228855721"
"151" "k141_20417" "0" "171.7691" "66039" "0.704583655112888"
"152" "k141_15731" "1" "151" "301" "0.584717607973422"
"153" "k141_20421" "0" "185" "4747" "0.706130187486834"
"154" "k141_5491" "1" "181.3556" "102949" "0.700065080768147"
"155" "k141_20460" "0" "73" "248" "0.709677419354839"
"156" "k141_23523" "0" "193.0162" "36929" "0.672831649922825"
"157" "k141_23528" "0" "23.5991" "373" "0.686327077747989"
"158" "k141_10449" "0" "181.9688" "127595" "0.692284180414593"
"159" "k141_20518" "0" "148.4971" "1183" "0.672865595942519"
"160" "k141_20573" "0" "25.7373" "594" "0.718855218855219"
"161" "k141_630" "1" "210.0451" "54423" "0.690590375392757"
"162" "k141_634" "0" "165.4016" "639" "0.721439749608764"
"163" "k141_20609" "0" "397.6918" "1043" "0.681687440076702"
"164" "k141_23620" "0" "201" "7942" "0.673885671115588"
"165" "k141_8789" "0" "166.1629" "4707" "0.686849373273847"
"166" "k141_15827" "0" "205.8617" "32740" "0.648167379352474"
"167" "k141_8801" "0" "178.608" "937" "0.535752401280683"
"168" "k141_20654" "1" "72" "355" "0.56056338028169"
"169" "k141_8807" "0" "289" "464" "0.65948275862069"
"170" "k141_5612" "0" "195.6044" "21827" "0.646767764695102"
"171" "k141_10475" "0" "185.8669" "30896" "0.702162092180218"
"172" "k141_15841" "0" "144.484" "3786" "0.705493924986793"
"173" "k141_5627" "0" "116.7232" "365" "0.657534246575342"
"174" "k141_12753" "0" "184.9173" "102468" "0.687590272084944"
"175" "k141_5652" "0" "151.0386" "348" "0.695402298850575"
"176" "k141_743" "1" "25.3464" "1215" "0.651028806584362"
"177" "k141_10583" "3" "132" "270" "0.692592592592593"
"178" "k141_20801" "0" "99.56" "516" "0.684108527131783"
"179" "k141_18561" "0" "178.3038" "120558" "0.691982282386901"
"180" "k141_23833" "1" "31.0139" "357" "0.689075630252101"
"181" "k141_10587" "0" "181.3961" "17825" "0.694193548387097"
"182" "k141_20840" "0" "181.5678" "9773" "0.696408472321703"
"183" "k141_20871" "1" "76" "301" "0.661129568106312"
"184" "k141_20904" "1" "93.3289" "594" "0.641414141414141"
"185" "k141_746" "0" "191.9114" "49698" "0.676103666143507"
"186" "k141_3412" "0" "182.9748" "115375" "0.695826652221018"
"187" "k141_20925" "0" "173.4575" "4071" "0.664210267747482"
"188" "k141_15871" "1" "184.3362" "61150" "0.675878986099755"
"189" "k141_784" "0" "113.6629" "672" "0.59077380952381"
"190" "k141_10709" "0" "166.0512" "8868" "0.674221921515562"
"191" "k141_18574" "0" "186.2245" "59733" "0.692381095876651"
"192" "k141_5839" "0" "190.7687" "36289" "0.699716167433658"
"193" "k141_24005" "1" "182.7477" "10830" "0.63859649122807"
"194" "k141_5843" "0" "30.6237" "420" "0.721428571428571"
"195" "k141_21051" "0" "225.8561" "704" "0.650568181818182"
"196" "k141_21065" "1" "157" "314" "0.700636942675159"
"197" "k141_5896" "0" "412.3015" "5724" "0.638714185883997"
"198" "k141_10792" "0" "171.9605" "8270" "0.710399032648126"
"199" "k141_12799" "1" "182.9537" "86615" "0.685273913294464"
"200" "k141_12823" "1" "362.716" "2106" "0.644349477682811"
"201" "k141_21095" "1" "145.5487" "7210" "0.647295423023578"
"202" "k141_21100" "0" "165.106" "443" "0.611738148984199"
"203" "k141_5960" "0" "255" "1374" "0.734352256186317"
"204" "k141_16103" "0" "186" "985" "0.53502538071066"
"205" "k141_18625" "0" "188.8123" "46210" "0.688054533650725"
"206" "k141_12873" "0" "300.2718" "3717" "0.640032284100081"
"207" "k141_10884" "0" "182.9436" "7924" "0.636042402826855"
"208" "k141_12894" "0" "25.5455" "383" "0.676240208877285"
"209" "k141_21222" "0" "166.2589" "1037" "0.630665380906461"
"210" "k141_10927" "0" "57.757" "746" "0.664879356568365"
"211" "k141_18717" "1" "105" "682" "0.612903225806452"
"212" "k141_24261" "0" "191" "425" "0.682352941176471"
"213" "k141_10944" "1" "30" "316" "0.544303797468354"
"214" "k141_12929" "0" "186" "8939" "0.688779505537532"
"215" "k141_801" "0" "184.6041" "77670" "0.690356637054204"
"216" "k141_16254" "0" "391" "256" "0.62890625"
"217" "k141_815" "0" "171.9495" "3743" "0.715201709858402"
"218" "k141_821" "0" "139.8113" "353" "0.711048158640227"
"219" "k141_12933" "0" "180.5575" "18447" "0.689488805767876"
"220" "k141_18839" "0" "200.5383" "9672" "0.695822994210091"
"221" "k141_18851" "1" "67.0171" "550" "0.594545454545455"
"222" "k141_876" "0" "273.6802" "2302" "0.622067767158992"
"223" "k141_16386" "1" "241.6647" "1343" "0.650037230081906"
"224" "k141_9062" "0" "198.2786" "133062" "0.679525334054802"
"225" "k141_6276" "1" "390" "480" "0.672916666666667"
"226" "k141_24462" "0" "182.4801" "7843" "0.673849292362616"
"227" "k141_11147" "0" "172.7836" "17629" "0.695331555958931"
"228" "k141_3429" "0" "174.6797" "148238" "0.701068551923259"
"229" "k141_16556" "0" "175.9037" "7442" "0.676162321956463"
"230" "k141_18896" "0" "180.7798" "66040" "0.699227740763174"
"231" "k141_6292" "0" "179.693" "41543" "0.694990732494042"
"232" "k141_13080" "0" "194.8962" "41276" "0.679717026843686"
"233" "k141_24533" "0" "184" "34055" "0.689972103949493"
"234" "k141_16664" "1" "63" "529" "0.661625708884688"
"235" "k141_19033" "1" "29.6821" "852" "0.616197183098592"
"236" "k141_1127" "0" "186.816" "23388" "0.685821788951599"
"237" "k141_6390" "0" "270.6083" "4425" "0.647683615819209"
"238" "k141_11310" "1" "391" "13363" "0.638703883858415"
"239" "k141_24606" "0" "128.6454" "282" "0.673758865248227"
"240" "k141_1184" "0" "287" "470" "0.591489361702128"
"241" "k141_13083" "0" "218" "27975" "0.677104557640751"
"242" "k141_3686" "0" "66.5143" "281" "0.676156583629893"
"243" "k141_19148" "0" "186.0191" "3016" "0.646220159151194"
"244" "k141_21244" "0" "177.6976" "133809" "0.686934361664761"
"245" "k141_16779" "0" "170.2502" "13744" "0.70314318975553"
"246" "k141_21305" "0" "189.0886" "299" "0.648829431438127"
"247" "k141_9455" "0" "191.835" "25605" "0.700761570005858"
"248" "k141_11447" "0" "183.3934" "11789" "0.692170667571465"
"249" "k141_1359" "1" "126" "788" "0.66243654822335"
"250" "k141_17111" "1" "32" "512" "0.724609375"
"251" "k141_19488" "3" "457.936" "33583" "0.641663937111038"
"252" "k141_1411" "0" "173" "39164" "0.703630885507098"
"253" "k141_9572" "0" "188.6456" "40041" "0.697335231387827"
"254" "k141_9582" "1" "130" "330" "0.678787878787879"
"255" "k141_6691" "0" "183.4718" "42221" "0.703986168020653"
"256" "k141_17206" "1" "44" "356" "0.629213483146067"
"257" "k141_3720" "1" "189.1542" "89446" "0.687800460613107"
"258" "k141_21837" "0" "188.4855" "5632" "0.643465909090909"
"259" "k141_3765" "0" "176.1381" "2879" "0.659951372004168"
"260" "k141_3768" "0" "40.7183" "283" "0.674911660777385"
"261" "k141_21862" "1" "10.8387" "358" "0.525139664804469"
"262" "k141_6783" "1" "234.1788" "1690" "0.650887573964497"
"263" "k141_11872" "1" "18" "506" "0.725296442687747"
"264" "k141_6824" "1" "185" "354" "0.745762711864407"
"265" "k141_21870" "0" "195" "27145" "0.690882298765887"
"266" "k141_1678" "1" "12.8783" "445" "0.687640449438202"
"267" "k141_9782" "0" "193.8474" "27961" "0.631450949536855"
"268" "k141_7000" "1" "315" "336" "0.62202380952381"
"269" "k141_9792" "0" "474" "2105" "0.663182897862233"
"270" "k141_7070" "1" "43" "301" "0.684385382059801"
"271" "k141_9795" "0" "188.7493" "16642" "0.70610503545247"
"272" "k141_21889" "0" "205.5235" "64302" "0.66355634350409"
"273" "k141_9811" "0" "187" "921" "0.663409337676439"
"274" "k141_12296" "1" "139" "343" "0.75801749271137"
"275" "k141_12312" "0" "82.4749" "1638" "0.551282051282051"
"276" "k141_21964" "1" "310" "359" "0.615598885793872"
"277" "k141_12315" "0" "375.1778" "9059" "0.625013798432498"
"278" "k141_7193" "1" "242" "358" "0.689944134078212"
"279" "k141_22005" "1" "116" "301" "0.647840531561462"
"280" "k141_4257" "0" "160.1125" "4107" "0.677380082785488"
"281" "k141_22160" "1" "40" "387" "0.720930232558139"
"282" "k141_4325" "0" "86.1031" "1150" "0.764347826086957"
"283" "k141_4327" "0" "63.363" "276" "0.746376811594203"
"284" "k141_7322" "0" "188.6962" "27989" "0.678409375111651"
"285" "k141_7327" "0" "182.5647" "18588" "0.694211319130622"
"286" "k141_2080" "0" "183.4241" "73691" "0.680747988221085"
"287" "k141_2120" "1" "150" "349" "0.598853868194842"
"288" "k141_2125" "1" "10.3307" "640" "0.728125"
"289" "k141_13199" "1" "180.1488" "309408" "0.689836720446789"
"290" "k141_13230" "1" "188.8872" "35142" "0.693216094701497"
"291" "k141_4852" "1" "308.9071" "2143" "0.647690153989734"
"292" "k141_4854" "0" "62.6272" "479" "0.682672233820459"
"293" "k141_13294" "0" "224.7875" "1195" "0.646025104602511"
"294" "k141_4916" "0" "121.7723" "2811" "0.691568836712914"
"295" "k141_4920" "0" "201.0637" "8871" "0.645586743320933"
"296" "k141_13444" "1" "86.2041" "435" "0.501149425287356"
"297" "k141_13505" "1" "453" "21718" "0.640068146238143"
"298" "k141_2350" "0" "183.7069" "98376" "0.68736277140766"
"299" "k141_13575" "0" "177.1339" "12732" "0.678212378259504"
"300" "k141_4921" "0" "179" "86120" "0.693636785880167"
"301" "k141_2404" "0" "187.6446" "65853" "0.700955157699725"
"302" "k141_13865" "0" "186.2465" "58098" "0.695187441908499"
"303" "k141_13948" "1" "330.3579" "15666" "0.638197370100855"
"304" "k141_14130" "1" "11.1818" "449" "0.688195991091314"
"305" "k141_14176" "1" "72" "310" "0.654838709677419"
"306" "k141_14280" "0" "277.4737" "369" "0.655826558265583"
"307" "k141_14454" "0" "117.3514" "289" "0.681660899653979"
"308" "k141_14523" "0" "196.093" "3819" "0.575019638648861"
"309" "k141_14549" "0" "60.871" "296" "0.679054054054054"
"310" "k141_14568" "0" "199.2682" "41621" "0.648903197904904"
"311" "k141_14668" "1" "79.6875" "397" "0.677581863979849"
