"Contig" "flag" "cov" "len" "GC"
"32" "k141_14403" "0" "524.4055" "18476" "0.648462870751245"
"33" "k141_9538" "1" "280.1447" "68898" "0.665316845191442"
"34" "k141_7156" "0" "307.9091" "74440" "0.690878559914025"
"35" "k141_12063" "0" "267.1008" "20428" "0.683767378108479"
"36" "k141_7165" "0" "212.2249" "479" "0.74321503131524"
"37" "k141_2469" "0" "259.8048" "29330" "0.708148653256052"
"38" "k141_9573" "3" "307" "3045" "0.65615763546798"
"39" "k141_9581" "1" "26.8132" "489" "0.820040899795501"
"40" "k141_12067" "0" "257.0759" "12378" "0.695023428663758"
"41" "k141_7214" "0" "259.442" "3381" "0.763087843833185"
"42" "k141_14436" "0" "272.6867" "19242" "0.676800748362956"
"43" "k141_2470" "0" "255.6562" "18007" "0.711112345199089"
"44" "k141_14466" "1" "99.1031" "529" "0.655954631379962"
"45" "k141_187" "0" "256.6667" "34700" "0.718414985590778"
"46" "k141_192" "0" "373.9376" "1520" "0.655921052631579"
"47" "k141_14489" "0" "639" "3499" "0.570162903686768"
"48" "k141_2473" "0" "273.7452" "23716" "0.706738067127678"
"49" "k141_9601" "0" "250.8631" "40321" "0.705686862925027"
"50" "k141_21558" "0" "251.9548" "66217" "0.708851201353127"
"51" "k141_14577" "1" "333.8244" "591" "0.693739424703892"
"52" "k141_2510" "0" "233.8817" "1434" "0.601115760111576"
"53" "k141_2513" "0" "163.1912" "821" "0.671132764920828"
"54" "k141_16871" "0" "267.8928" "109769" "0.70730351920852"
"55" "k141_12091" "0" "272.8673" "45238" "0.671271939519873"
"56" "k141_2536" "0" "499" "737" "0.739484396200814"
"57" "k141_14602" "0" "633.174" "12096" "0.666253306878307"
"58" "k141_213" "0" "276.8638" "32704" "0.686613258317025"
"59" "k141_16923" "0" "290.407" "21658" "0.621802567180718"
"60" "k141_9607" "0" "262.842" "36751" "0.703708742619248"
"61" "k141_14651" "0" "272.4356" "12794" "0.623729873378146"
"62" "k141_225" "0" "282.8323" "31696" "0.691159767794043"
"63" "k141_17070" "0" "379.04" "1793" "0.719464584495259"
"64" "k141_2557" "0" "257" "40472" "0.712517295908282"
"65" "k141_19093" "0" "271.481" "159059" "0.69195078555756"
"66" "k141_21566" "0" "260.4612" "56922" "0.703717367625874"
"67" "k141_7224" "0" "288.3182" "103195" "0.689219438926305"
"68" "k141_21569" "0" "432" "4171" "0.642771517621674"
"69" "k141_4841" "0" "262.8162" "168634" "0.706577558499472"
"70" "k141_4850" "1" "256" "346" "0.699421965317919"
"71" "k141_2604" "0" "246.8683" "3467" "0.733487164695702"
"72" "k141_21587" "0" "112.3202" "675" "0.588148148148148"
"73" "k141_14655" "0" "274.5585" "27450" "0.724808743169399"
"74" "k141_12105" "0" "281.9111" "69654" "0.65114709851552"
"75" "k141_21658" "1" "27" "394" "0.723350253807107"
"76" "k141_251" "0" "267.7563" "24245" "0.637780985770262"
"77" "k141_4927" "0" "72" "262" "0.652671755725191"
"78" "k141_21665" "1" "20" "371" "0.668463611859838"
"79" "k141_17152" "0" "280" "23304" "0.667825266048747"
"80" "k141_12134" "1" "33.3864" "537" "0.621973929236499"
"81" "k141_7326" "1" "39.6573" "958" "0.65866388308977"
"82" "k141_17157" "0" "371.3469" "1810" "0.64585635359116"
"83" "k141_7375" "0" "61.6667" "456" "0.695175438596491"
"84" "k141_12188" "0" "159.4176" "517" "0.69825918762089"
"85" "k141_12193" "0" "50.9406" "444" "0.648648648648649"
"86" "k141_4960" "0" "274.4391" "7893" "0.646775623970607"
"87" "k141_21707" "0" "258.4098" "9758" "0.714285714285714"
"88" "k141_2605" "0" "254.8887" "38070" "0.725321775676386"
"89" "k141_5013" "0" "311.9763" "732" "0.599726775956284"
"90" "k141_12256" "0" "244.7855" "9384" "0.637894288150043"
"91" "k141_7378" "0" "275.7535" "24685" "0.674539193842414"
"92" "k141_17226" "0" "274.6903" "32777" "0.692375751289014"
"93" "k141_9930" "0" "305.7771" "30242" "0.702103035513524"
"94" "k141_280" "0" "254" "43062" "0.719474246435372"
"95" "k141_12340" "0" "144.4014" "1312" "0.642530487804878"
"96" "k141_7398" "0" "294" "14050" "0.673309608540925"
"97" "k141_7399" "1" "74" "301" "0.724252491694352"
"98" "k141_17343" "0" "253.0433" "4022" "0.667826951765291"
"99" "k141_304" "0" "248" "18388" "0.716989340874483"
"100" "k141_19114" "0" "256.9424" "97867" "0.716063637385431"
"101" "k141_321" "1" "247" "301" "0.667774086378738"
"102" "k141_2746" "0" "279.7378" "23547" "0.677963222491188"
"103" "k141_2758" "1" "16.7061" "437" "0.668192219679634"
"104" "k141_19138" "0" "253" "404" "0.675742574257426"
"105" "k141_17386" "0" "280.9787" "6194" "0.674846625766871"
"106" "k141_19147" "0" "531.7689" "2491" "0.644319550381373"
"107" "k141_347" "0" "276.6455" "5715" "0.61907261592301"
"108" "k141_2777" "0" "217" "6215" "0.713274336283186"
"109" "k141_19177" "0" "213.1099" "2179" "0.690683799908215"
"110" "k141_5014" "0" "251.3641" "64275" "0.699914430182808"
"111" "k141_12363" "0" "260.8459" "37269" "0.697228259411307"
"112" "k141_17478" "0" "635.5675" "5286" "0.587589860007567"
"113" "k141_21797" "0" "264.9124" "66420" "0.715778380006022"
"114" "k141_21802" "0" "254.5872" "2772" "0.623737373737374"
"115" "k141_12370" "0" "256.5259" "14455" "0.704600484261501"
"116" "k141_19282" "1" "241" "335" "0.671641791044776"
"117" "k141_14658" "0" "261.9111" "129693" "0.712420870825719"
"118" "k141_21833" "0" "135.6929" "421" "0.681710213776722"
"119" "k141_10029" "0" "267.8972" "57278" "0.676926568665107"
"120" "k141_14665" "0" "241.9785" "9204" "0.709691438504998"
"121" "k141_21864" "0" "278.5131" "5218" "0.65389037945573"
"122" "k141_14672" "0" "88" "328" "0.689024390243902"
"123" "k141_14675" "0" "95.9606" "522" "0.67816091954023"
"124" "k141_17658" "0" "65.4013" "734" "0.619891008174387"
"125" "k141_7471" "0" "258.9059" "60656" "0.705635056713268"
"126" "k141_19366" "0" "284.9026" "2071" "0.666344760985031"
"127" "k141_21907" "1" "264" "317" "0.684542586750789"
"128" "k141_2779" "1" "252" "48534" "0.709852886636173"
"129" "k141_17707" "0" "480.3245" "1158" "0.670984455958549"
"130" "k141_19370" "0" "686.1917" "10034" "0.646402232409807"
"131" "k141_19378" "0" "91.0029" "824" "0.62378640776699"
"132" "k141_12536" "1" "13.9048" "330" "0.654545454545455"
"133" "k141_2806" "1" "256.6402" "6238" "0.629849310676499"
"134" "k141_14795" "0" "241.9375" "509" "0.699410609037328"
"135" "k141_14801" "0" "97.3714" "281" "0.697508896797153"
"136" "k141_7509" "0" "657.4712" "18665" "0.616822930618805"
"137" "k141_2823" "0" "251.2228" "7569" "0.700620953890871"
"138" "k141_350" "1" "259" "74482" "0.707070164603528"
"139" "k141_19387" "0" "283.8369" "17834" "0.691039587305147"
"140" "k141_12593" "0" "233.2704" "7167" "0.681735733221711"
"141" "k141_14818" "0" "277" "14428" "0.63896589963959"
"142" "k141_410" "0" "141.5462" "1181" "0.642675698560542"
"143" "k141_12632" "1" "23.6866" "543" "0.696132596685083"
"144" "k141_19408" "1" "290.5179" "8584" "0.628378378378378"
"145" "k141_7524" "0" "275.3583" "18996" "0.652979574647294"
"146" "k141_21946" "0" "261.8645" "42529" "0.711585036093019"
"147" "k141_2872" "0" "293.7074" "22172" "0.552543748872452"
"148" "k141_12713" "1" "61.5843" "728" "0.706043956043956"
"149" "k141_19483" "1" "12" "301" "0.710963455149502"
"150" "k141_21974" "0" "442.3462" "2039" "0.641981363413438"
"151" "k141_2893" "0" "85.2018" "1241" "0.688960515713135"
"152" "k141_2896" "0" "404" "365" "0.63013698630137"
"153" "k141_2907" "1" "139" "558" "0.718637992831541"
"154" "k141_14976" "0" "179.7442" "2033" "0.635514018691589"
"155" "k141_2942" "0" "365.2609" "2019" "0.683011391778108"
"156" "k141_5027" "0" "252.6051" "109270" "0.718111100942619"
"157" "k141_19523" "0" "257.1496" "9509" "0.698285834472605"
"158" "k141_17755" "0" "250.8564" "87120" "0.724276859504132"
"159" "k141_15007" "0" "245" "240" "0.683333333333333"
"160" "k141_7691" "0" "141.5086" "723" "0.686030428769018"
"161" "k141_15044" "0" "88" "220" "0.6"
"162" "k141_21980" "0" "256.8014" "28497" "0.709443099273608"
"163" "k141_10089" "0" "258.9365" "89597" "0.709521524158175"
"164" "k141_21987" "0" "377.261" "528" "0.611742424242424"
"165" "k141_7752" "1" "43.6054" "620" "0.674193548387097"
"166" "k141_477" "0" "260.7302" "42542" "0.699920078980772"
"167" "k141_5110" "0" "132.2045" "977" "0.71136131013306"
"168" "k141_15059" "0" "258.0418" "5972" "0.695244474212994"
"169" "k141_12824" "0" "285.7033" "18272" "0.625164185639229"
"170" "k141_10126" "0" "299.7357" "4912" "0.636400651465798"
"171" "k141_510" "0" "210.7424" "273" "0.677655677655678"
"172" "k141_512" "0" "265" "227" "0.700440528634361"
"173" "k141_2963" "1" "284.5596" "25936" "0.667951881554596"
"174" "k141_10135" "0" "443.8308" "4715" "0.63881230116649"
"175" "k141_12864" "0" "49.2794" "277" "0.657039711191336"
"176" "k141_10137" "1" "28" "301" "0.647840531561462"
"177" "k141_10139" "0" "162.8868" "300" "0.646666666666667"
"178" "k141_10192" "0" "360.6485" "3578" "0.64896590273896"
"179" "k141_17838" "0" "270.8319" "40292" "0.67936563089447"
"180" "k141_22016" "0" "268" "31876" "0.710911030242188"
"181" "k141_19541" "0" "248.9011" "55281" "0.719107830900309"
"182" "k141_12892" "0" "275" "26832" "0.698941562313655"
"183" "k141_15061" "1" "259.2047" "42998" "0.704614168100842"
"184" "k141_15068" "0" "228.5606" "1625" "0.680615384615385"
"185" "k141_10209" "0" "267.6553" "17956" "0.684729338382713"
"186" "k141_7977" "0" "230.9574" "4135" "0.698911729141475"
"187" "k141_17987" "0" "257.2454" "7634" "0.675268535499083"
"188" "k141_18040" "1" "154" "301" "0.740863787375415"
"189" "k141_18052" "1" "22.7914" "491" "0.647657841140529"
"190" "k141_5142" "0" "264.9035" "63034" "0.699987308436717"
"191" "k141_15132" "0" "241.4968" "10677" "0.643813805376042"
"192" "k141_10216" "0" "496.4454" "22754" "0.677067768304474"
"193" "k141_19550" "0" "312.5585" "31940" "0.674295554164058"
"194" "k141_10224" "0" "555.8841" "1444" "0.653047091412742"
"195" "k141_565" "1" "241.8833" "57950" "0.726591889559965"
"196" "k141_12921" "0" "265" "26443" "0.720644404946489"
"197" "k141_8096" "1" "20.2011" "320" "0.74375"
"198" "k141_8117" "1" "526" "337" "0.673590504451039"
"199" "k141_22108" "0" "268" "30076" "0.693177284213326"
"200" "k141_10249" "0" "386.6706" "4291" "0.652295502213936"
"201" "k141_19613" "0" "81.04" "441" "0.614512471655329"
"202" "k141_22136" "0" "104.0936" "547" "0.702010968921389"
"203" "k141_19634" "0" "449.4615" "375" "0.669333333333333"
"204" "k141_623" "0" "206" "5752" "0.730006954102921"
"205" "k141_5228" "0" "251.778" "3465" "0.661183261183261"
"206" "k141_22190" "0" "240.7682" "663" "0.624434389140271"
"207" "k141_22199" "0" "261.8213" "902" "0.514412416851441"
"208" "k141_668" "0" "295.5889" "4756" "0.567073170731707"
"209" "k141_18298" "0" "616.9168" "2076" "0.645472061657033"
"210" "k141_22209" "0" "213.2707" "8476" "0.716493629070316"
"211" "k141_8230" "0" "240.6007" "7735" "0.711053652230123"
"212" "k141_13085" "0" "481.6779" "4925" "0.640406091370558"
"213" "k141_3041" "1" "252.8818" "91787" "0.714164315208036"
"214" "k141_19778" "0" "188" "768" "0.67578125"
"215" "k141_13127" "1" "217.282" "875" "0.64"
"216" "k141_5249" "0" "269.9174" "29455" "0.660533016465795"
"217" "k141_18419" "0" "320.1102" "386" "0.61139896373057"
"218" "k141_18421" "0" "134.4925" "342" "0.634502923976608"
"219" "k141_5263" "1" "27" "398" "0.746231155778894"
"220" "k141_22306" "1" "443" "318" "0.688679245283019"
"221" "k141_5296" "0" "103.6022" "420" "0.652380952380952"
"222" "k141_5300" "0" "90.165" "450" "0.653333333333333"
"223" "k141_18473" "1" "117" "301" "0.651162790697674"
"224" "k141_18475" "1" "628" "338" "0.64792899408284"
"225" "k141_13146" "0" "263" "21918" "0.733917328223378"
"226" "k141_8424" "1" "12.2261" "371" "0.711590296495957"
"227" "k141_13228" "1" "12.6923" "375" "0.621333333333333"
"228" "k141_18606" "1" "42" "323" "0.718266253869969"
"229" "k141_719" "0" "281.8792" "51305" "0.708449468862684"
"230" "k141_15151" "0" "266.5438" "99359" "0.693183304984954"
"231" "k141_3201" "0" "255.7617" "24753" "0.706581020482366"
"232" "k141_15176" "0" "224" "603" "0.69485903814262"
"233" "k141_8535" "0" "280" "1187" "0.677337826453243"
"234" "k141_728" "0" "260.5346" "11872" "0.725067385444744"
"235" "k141_8558" "0" "310" "1139" "0.619841966637401"
"236" "k141_18725" "1" "355" "529" "0.599243856332703"
"237" "k141_13353" "0" "397.605" "379" "0.741424802110818"
"238" "k141_22383" "0" "262.8418" "42120" "0.715265906932574"
"239" "k141_8591" "1" "1026" "321" "0.651090342679128"
"240" "k141_13366" "0" "396.4446" "1729" "0.6951995373048"
"241" "k141_10255" "0" "257.9368" "111801" "0.70822264559351"
"242" "k141_10261" "0" "127.9721" "1180" "0.664406779661017"
"243" "k141_3212" "0" "270.6757" "20929" "0.692197429404176"
"244" "k141_22412" "0" "224" "456" "0.706140350877193"
"245" "k141_10271" "0" "382.5125" "1179" "0.612383375742154"
"246" "k141_13394" "1" "12.8095" "309" "0.711974110032362"
"247" "k141_15285" "0" "122.4412" "277" "0.707581227436823"
"248" "k141_8656" "0" "188.1491" "550" "0.689090909090909"
"249" "k141_8663" "0" "520" "341" "0.741935483870968"
"250" "k141_13453" "0" "225.9477" "906" "0.717439293598234"
"251" "k141_5565" "1" "273.7158" "13251" "0.665232812617916"
"252" "k141_10363" "0" "456.0981" "7093" "0.657549696884252"
"253" "k141_18780" "1" "257.8627" "39519" "0.696981198916977"
"254" "k141_889" "0" "542.1294" "12333" "0.666828833211708"
"255" "k141_20294" "0" "314" "1461" "0.642026009582478"
"256" "k141_3383" "0" "260.5171" "2808" "0.591168091168091"
"257" "k141_8795" "0" "282.7672" "3663" "0.644280644280644"
"258" "k141_3401" "0" "389.6364" "955" "0.672251308900524"
"259" "k141_20366" "0" "99.0725" "527" "0.69449715370019"
"260" "k141_10411" "0" "292.3539" "20027" "0.615219453737454"
"261" "k141_20426" "1" "81" "434" "0.665898617511521"
"262" "k141_3526" "0" "53.1408" "283" "0.72791519434629"
"263" "k141_20460" "1" "34.5376" "513" "0.662768031189084"
"264" "k141_3527" "0" "253.0926" "6299" "0.727417050325448"
"265" "k141_3560" "0" "74.1137" "440" "0.7"
"266" "k141_10419" "1" "241.7714" "23332" "0.727027258700497"
"267" "k141_22432" "0" "263.7139" "81665" "0.699785709912447"
"268" "k141_20536" "0" "400" "258" "0.616279069767442"
"269" "k141_10472" "0" "145.8889" "348" "0.64367816091954"
"270" "k141_15310" "0" "276.9277" "84181" "0.667799147075943"
"271" "k141_3568" "0" "300.1451" "11370" "0.62664907651715"
"272" "k141_5574" "0" "266.7356" "72573" "0.695299904923319"
"273" "k141_3600" "0" "395.39" "400" "0.6475"
"274" "k141_22505" "1" "23" "301" "0.73421926910299"
"275" "k141_20621" "0" "114.1429" "281" "0.629893238434164"
"276" "k141_20625" "1" "46.6101" "459" "0.703703703703704"
"277" "k141_5638" "1" "333" "301" "0.6578073089701"
"278" "k141_15367" "0" "256.4174" "3876" "0.686532507739938"
"279" "k141_20647" "0" "265.0071" "282" "0.677304964539007"
"280" "k141_924" "0" "269.7532" "72829" "0.692993175795356"
"281" "k141_928" "0" "671.5779" "1207" "0.629660314830157"
"282" "k141_9042" "0" "268.7043" "32529" "0.686402902025885"
"283" "k141_9053" "0" "72" "363" "0.68870523415978"
"284" "k141_13456" "0" "259.0846" "113430" "0.705351317993476"
"285" "k141_9080" "1" "239" "354" "0.757062146892655"
"286" "k141_22529" "0" "256.7857" "26422" "0.718340776625539"
"287" "k141_3763" "0" "182.1562" "845" "0.686390532544379"
"288" "k141_13484" "0" "248.0281" "5697" "0.652273126206775"
"289" "k141_10631" "0" "245" "19401" "0.721818462965827"
"290" "k141_10647" "1" "85.4773" "956" "0.611924686192469"
"291" "k141_13510" "0" "471.7195" "4704" "0.662840136054422"
"292" "k141_22561" "0" "265.5323" "13173" "0.664920671069612"
"293" "k141_22566" "0" "34.7726" "739" "0.699594046008119"
"294" "k141_949" "0" "261.9679" "38044" "0.708101146041426"
"295" "k141_10697" "0" "177.4286" "421" "0.691211401425178"
"296" "k141_15477" "0" "541.3288" "29962" "0.649556104398905"
"297" "k141_22603" "0" "235.2792" "6659" "0.69379786754768"
"298" "k141_3911" "0" "273.347" "3801" "0.651407524335701"
"299" "k141_998" "0" "321.1" "3881" "0.628961607833033"
"300" "k141_5978" "0" "265.3024" "17615" "0.71581038887312"
"301" "k141_6031" "1" "150" "341" "0.633431085043988"
"302" "k141_9240" "0" "257.4703" "21490" "0.685621219171708"
"303" "k141_15498" "0" "281.544" "27255" "0.56485048614933"
"304" "k141_6090" "0" "363" "953" "0.656873032528856"
"305" "k141_13516" "0" "269.7578" "49011" "0.690334822794883"
"306" "k141_10852" "0" "302" "11511" "0.6881244027452"
"307" "k141_13567" "1" "80.3129" "662" "0.619335347432024"
"308" "k141_4058" "0" "281.2975" "8056" "0.618669314796425"
"309" "k141_13576" "0" "265" "347" "0.657060518731988"
"310" "k141_4121" "0" "308.6723" "5261" "0.649496293480327"
"311" "k141_10948" "0" "231.5749" "12640" "0.721598101265823"
"312" "k141_15557" "0" "251.7058" "37754" "0.713275414525613"
"313" "k141_6101" "1" "253.9123" "63834" "0.708744556192625"
"314" "k141_1016" "0" "247.8988" "73358" "0.714945881839745"
"315" "k141_22802" "0" "264.8556" "42184" "0.669163663948416"
"316" "k141_15635" "0" "260.0283" "8740" "0.679977116704806"
"317" "k141_15680" "0" "276.14" "1148" "0.631533101045296"
"318" "k141_22888" "0" "307.4277" "6024" "0.649568393094289"
"319" "k141_15743" "0" "247.2718" "19136" "0.71571906354515"
"320" "k141_6173" "0" "256.0889" "53370" "0.711017425519955"
"321" "k141_1267" "1" "15.4041" "1027" "0.683544303797468"
"322" "k141_13809" "0" "258.7281" "44826" "0.712532905010485"
"323" "k141_23010" "1" "402.5495" "2041" "0.65360117589417"
"324" "k141_15805" "0" "323" "1054" "0.641366223908918"
"325" "k141_6253" "0" "99" "204" "0.681372549019608"
"326" "k141_11339" "0" "276.7147" "495" "0.567676767676768"
"327" "k141_20703" "0" "263.5815" "198202" "0.700346111542769"
"328" "k141_6292" "0" "78.1215" "643" "0.698289269051322"
"329" "k141_20710" "1" "41.3265" "971" "0.634397528321318"
"330" "k141_1406" "0" "368.1197" "283" "0.600706713780919"
"331" "k141_6386" "0" "266" "360" "0.65"
"332" "k141_6391" "0" "200.7867" "1102" "0.664246823956443"
"333" "k141_13955" "0" "541.2232" "6852" "0.653093987157034"
"334" "k141_11390" "0" "250.0968" "18964" "0.710345918582578"
"335" "k141_6455" "0" "242.7037" "3435" "0.724017467248908"
"336" "k141_16074" "0" "278.899" "1606" "0.691158156911582"
"337" "k141_11449" "1" "362.0092" "3842" "0.642113482561166"
"338" "k141_14095" "0" "556" "397" "0.702770780856423"
"339" "k141_6566" "0" "321.7546" "32838" "0.682715147085693"
"340" "k141_6572" "1" "262" "3686" "0.520075963103635"
"341" "k141_21018" "0" "267.6297" "16002" "0.704599425071866"
"342" "k141_1809" "0" "259.9583" "33294" "0.710908872469514"
"343" "k141_4714" "0" "268.9485" "114649" "0.697232422437178"
"344" "k141_7026" "0" "434.8204" "1711" "0.728813559322034"
"345" "k141_7044" "0" "75.7289" "687" "0.684133915574964"
"346" "k141_7057" "0" "154.0401" "764" "0.693717277486911"
"347" "k141_7062" "0" "251.7737" "3605" "0.699029126213592"
"348" "k141_2006" "0" "429" "368" "0.597826086956522"
"349" "k141_7072" "0" "268" "35500" "0.699605633802817"
"350" "k141_7073" "0" "222.5182" "3194" "0.635879774577332"
"351" "k141_23727" "0" "266.9368" "92714" "0.699419720862006"
"352" "k141_2201" "0" "269.8751" "19112" "0.643313101716199"
"353" "k141_2218" "1" "481.2151" "5543" "0.637200072163089"
"354" "k141_2341" "0" "184.1632" "999" "0.68968968968969"
