"Contig" "flag" "cov" "len" "GC"
"32" "k141_144" "1" "238.4774" "10160" "0.653543307086614"
"33" "k141_5291" "0" "239.5728" "23637" "0.678977873672632"
"34" "k141_1485" "0" "248.2973" "79694" "0.654541119783171"
"35" "k141_6629" "0" "245.5822" "128048" "0.687664000999625"
"36" "k141_1500" "1" "16" "301" "0.687707641196013"
"37" "k141_2318" "0" "240.7787" "44374" "0.701807364673007"
"38" "k141_2325" "0" "131.1053" "521" "0.679462571976967"
"39" "k141_4788" "0" "259.9276" "78827" "0.692440407474596"
"40" "k141_3014" "0" "235.8877" "26471" "0.703864606550565"
"41" "k141_6729" "0" "228.9448" "1155" "0.697835497835498"
"42" "k141_1584" "1" "210.9466" "8153" "0.653624432724151"
"43" "k141_1587" "0" "238" "576" "0.729166666666667"
"44" "k141_3794" "0" "234.2761" "93879" "0.701051353337807"
"45" "k141_1619" "0" "140.4702" "309" "0.663430420711974"
"46" "k141_6731" "0" "234.8046" "26481" "0.704542879800612"
"47" "k141_6743" "0" "61.4902" "702" "0.723646723646724"
"48" "k141_4930" "1" "264.9265" "2482" "0.653505237711523"
"49" "k141_2328" "0" "233.8506" "34460" "0.706123041207197"
"50" "k141_3197" "0" "199.3994" "1200" "0.72"
"51" "k141_6791" "0" "222.4838" "9603" "0.712693949807352"
"52" "k141_1622" "0" "226.4662" "18768" "0.71078431372549"
"53" "k141_5003" "0" "82.2195" "592" "0.677364864864865"
"54" "k141_1624" "0" "199.3663" "3499" "0.631894827093455"
"55" "k141_2427" "0" "453" "941" "0.662061636556854"
"56" "k141_5007" "0" "241.3999" "10274" "0.68765816624489"
"57" "k141_2445" "1" "18.0491" "1138" "0.693321616871705"
"58" "k141_6829" "0" "251.4581" "20521" "0.667901174406705"
"59" "k141_6845" "0" "228.8055" "3761" "0.688646636532837"
"60" "k141_758" "0" "237.9093" "115121" "0.694538789621355"
"61" "k141_3264" "0" "228.6272" "37274" "0.708992863658314"
"62" "k141_1638" "0" "239.8739" "41854" "0.696205858460362"
"63" "k141_6869" "0" "237.8385" "64720" "0.708220024721879"
"64" "k141_1640" "0" "244.6512" "30923" "0.683795233321476"
"65" "k141_5915" "0" "235.7807" "122458" "0.706650443417335"
"66" "k141_2566" "0" "239.5282" "73359" "0.674313990103464"
"67" "k141_823" "0" "231.8051" "52291" "0.706507812051787"
"68" "k141_6083" "0" "31.8355" "451" "0.669623059866962"
"69" "k141_6132" "0" "501" "1193" "0.670578373847443"
"70" "k141_3326" "0" "249.9299" "78253" "0.700957151802487"
"71" "k141_2762" "0" "244.6025" "27149" "0.684113595344212"
"72" "k141_6227" "1" "177" "326" "0.570552147239264"
"73" "k141_6256" "0" "29.0919" "500" "0.684"
"74" "k141_3335" "0" "240.7543" "21632" "0.672984467455621"
"75" "k141_5294" "0" "234.9542" "224812" "0.695056313719908"
"76" "k141_3399" "0" "224.2227" "5381" "0.717152945549154"
"77" "k141_5385" "0" "163.0857" "1074" "0.594972067039106"
"78" "k141_3456" "0" "86.6619" "419" "0.751789976133652"
"79" "k141_5432" "1" "242.2409" "6219" "0.605885190545104"
"80" "k141_7144" "1" "233.912" "114141" "0.703130338791495"
"81" "k141_6337" "0" "242.5895" "36925" "0.700825998645904"
"82" "k141_3846" "0" "242.9756" "218186" "0.692047152429578"
"83" "k141_3899" "0" "184.7493" "887" "0.657271702367531"
"84" "k141_6405" "0" "233.5488" "18403" "0.684942672390371"
"85" "k141_3467" "0" "245.8866" "47686" "0.667743153126704"
"86" "k141_3901" "0" "247.6145" "28333" "0.66925493241097"
"87" "k141_5435" "0" "235.8771" "84252" "0.702392821535394"
"88" "k141_5508" "0" "169.522" "300" "0.64"
"89" "k141_835" "0" "237.2702" "220997" "0.693683624664588"
"90" "k141_855" "0" "229" "381" "0.640419947506562"
"91" "k141_3553" "0" "246.9145" "63456" "0.638773323247605"
"92" "k141_862" "0" "226.5025" "20585" "0.714403692008744"
"93" "k141_893" "0" "165.5728" "1199" "0.723102585487907"
"94" "k141_3955" "0" "248.5844" "91445" "0.686390726666302"
"95" "k141_3956" "0" "95" "608" "0.583881578947368"
"96" "k141_186" "0" "240.4613" "428343" "0.688445941686919"
"97" "k141_5515" "0" "230.9011" "100131" "0.70998991321369"
"98" "k141_1680" "0" "241.373" "341513" "0.689487662255902"
"99" "k141_1708" "0" "236.6667" "1599" "0.618511569731082"
"100" "k141_1710" "0" "110.5163" "356" "0.615168539325843"
"101" "k141_225" "0" "231.9471" "12481" "0.715968271773095"
"102" "k141_249" "0" "24.8889" "249" "0.662650602409639"
"103" "k141_1792" "1" "235" "312" "0.669871794871795"
"104" "k141_4066" "0" "261.7788" "27283" "0.657955503427042"
"105" "k141_1808" "0" "93.1604" "864" "0.71412037037037"
"106" "k141_2764" "0" "241.5968" "359632" "0.692371646572051"
"107" "k141_5724" "1" "211.9668" "6523" "0.676375900659206"
"108" "k141_4112" "0" "246.058" "11632" "0.705037826685007"
"109" "k141_397" "0" "264.2832" "1151" "0.662901824500434"
"110" "k141_1416" "0" "268" "33329" "0.619460529868883"
"111" "k141_1417" "0" "126.833" "644" "0.686335403726708"
"112" "k141_4260" "1" "205" "355" "0.659154929577465"
"113" "k141_512" "0" "242.3158" "1604" "0.567331670822943"
"114" "k141_1842" "1" "311.2468" "66828" "0.67449272759921"
"115" "k141_1422" "0" "242.8937" "50215" "0.673185303196256"
"116" "k141_623" "3" "391" "19784" "0.620248685806712"
"117" "k141_696" "0" "184.6588" "1914" "0.725705329153605"
"118" "k141_2117" "3" "199.9167" "597" "0.743718592964824"
"119" "k141_2134" "0" "237" "40500" "0.701975308641975"
