"Contig" "flag" "cov" "len" "GC"
"133" "k141_561" "0" "278.9777" "17014" "0.644234160103444"
"134" "k141_8131" "1" "19" "336" "0.693452380952381"
"135" "k141_18410" "0" "69.0946" "564" "0.625886524822695"
"136" "k141_617" "0" "218" "931" "0.702470461868958"
"137" "k141_645" "0" "146.9064" "675" "0.77037037037037"
"138" "k141_8320" "0" "157.5876" "529" "0.706994328922495"
"139" "k141_16475" "0" "102.1735" "194598" "0.680397537487538"
"140" "k141_721" "0" "130.3815" "3677" "0.7016589611096"
"141" "k141_8377" "0" "166.4672" "415" "0.768674698795181"
"142" "k141_811" "1" "29.5811" "733" "0.679399727148704"
"143" "k141_12281" "0" "183.9164" "96448" "0.725116124751161"
"144" "k141_863" "0" "194" "1110" "0.727927927927928"
"145" "k141_12289" "1" "195.1311" "26933" "0.671926632755356"
"146" "k141_12312" "0" "83.7841" "595" "0.658823529411765"
"147" "k141_1014" "0" "247.9179" "409" "0.611246943765281"
"148" "k141_1053" "0" "167" "1313" "0.683168316831683"
"149" "k141_20421" "1" "188.973" "123812" "0.709244661260621"
"150" "k141_12474" "0" "190.9587" "1400" "0.629285714285714"
"151" "k141_20448" "0" "139" "1313" "0.741812642802742"
"152" "k141_14041" "0" "186.972" "146316" "0.708719483856858"
"153" "k141_16501" "0" "181.9295" "113184" "0.715401470172463"
"154" "k141_14090" "1" "15.8201" "280" "0.778571428571429"
"155" "k141_4708" "0" "99.1255" "241719" "0.670530657498997"
"156" "k141_12692" "0" "346.4857" "3186" "0.591964846202134"
"157" "k141_4760" "0" "144.0744" "598" "0.735785953177257"
"158" "k141_1127" "1" "196.9397" "71625" "0.693123909249564"
"159" "k141_12813" "1" "28" "503" "0.658051689860835"
"160" "k141_1158" "0" "264" "672" "0.662202380952381"
"161" "k141_20486" "0" "183.6496" "61842" "0.718945053523495"
"162" "k141_20488" "0" "153" "350" "0.697142857142857"
"163" "k141_16542" "0" "188.8138" "44575" "0.702658440830062"
"164" "k141_1192" "1" "102.2597" "1681" "0.7441998810232"
"165" "k141_4841" "0" "181" "16081" "0.713823767178658"
"166" "k141_4842" "0" "118.7407" "438" "0.748858447488584"
"167" "k141_4859" "1" "36" "336" "0.616071428571429"
"168" "k141_12881" "0" "202.8556" "29508" "0.654669920021689"
"169" "k141_2908" "0" "109.994" "401228" "0.666700728762698"
"170" "k141_2912" "0" "230.2926" "1959" "0.679428279734558"
"171" "k141_16699" "0" "177.7583" "16250" "0.728738461538462"
"172" "k141_16724" "0" "10.8037" "518" "0.667953667953668"
"173" "k141_14442" "0" "188.8593" "57604" "0.705801680438858"
"174" "k141_8471" "0" "100.987" "338525" "0.66649139649952"
"175" "k141_13008" "0" "179.865" "58478" "0.728427784807962"
"176" "k141_4887" "0" "181" "104708" "0.720766321580013"
"177" "k141_13015" "1" "94" "301" "0.684385382059801"
"178" "k141_20561" "0" "189.9548" "111290" "0.705642914907"
"179" "k141_2916" "0" "214.9162" "112445" "0.648557072346481"
"180" "k141_16767" "0" "193.8841" "75083" "0.696948710094162"
"181" "k141_4898" "0" "175.1431" "15685" "0.728339177558177"
"182" "k141_16772" "0" "163.7509" "1265" "0.571541501976285"
"183" "k141_13153" "1" "190" "302" "0.721854304635762"
"184" "k141_16827" "0" "159.1799" "4600" "0.715217391304348"
"185" "k141_8509" "0" "101.9049" "46882" "0.645620920609189"
"186" "k141_8511" "0" "145.1286" "281" "0.683274021352313"
"187" "k141_13304" "1" "48" "372" "0.666666666666667"
"188" "k141_8796" "1" "110" "301" "0.661129568106312"
"189" "k141_2989" "0" "198.9537" "94175" "0.668043535970268"
"190" "k141_14459" "0" "190.2684" "128169" "0.692234471674118"
"191" "k141_14477" "1" "15" "301" "0.694352159468439"
"192" "k141_3035" "0" "387.809" "7953" "0.551490003772161"
"193" "k141_20583" "0" "189.8785" "101246" "0.709855204156214"
"194" "k141_14558" "0" "169" "902" "0.737250554323725"
"195" "k141_8858" "0" "94.9201" "26018" "0.683334614497655"
"196" "k141_20628" "1" "164" "337" "0.649851632047478"
"197" "k141_8862" "0" "190.7185" "14991" "0.688346341138016"
"198" "k141_20645" "0" "363.5156" "7046" "0.612546125461255"
"199" "k141_4901" "0" "168.1635" "111269" "0.729691108934205"
"200" "k141_8866" "0" "229.9539" "3416" "0.529274004683841"
"201" "k141_18476" "0" "100" "437367" "0.675960920691319"
"202" "k141_8897" "0" "168.9066" "10025" "0.69715710723192"
"203" "k141_14713" "0" "277.7179" "1506" "0.558432934926959"
"204" "k141_14719" "0" "180" "331" "0.658610271903323"
"205" "k141_14731" "0" "266.9769" "1482" "0.637651821862348"
"206" "k141_16851" "0" "186" "142841" "0.704664627102863"
"207" "k141_20776" "0" "244.7052" "548" "0.735401459854015"
"208" "k141_3055" "0" "179.9448" "65912" "0.721522636242262"
"209" "k141_14832" "0" "36.3913" "371" "0.727762803234501"
"210" "k141_20803" "0" "200.5125" "9166" "0.631245908793367"
"211" "k141_18668" "0" "25" "997" "0.675025075225677"
"212" "k141_20825" "0" "258" "1197" "0.674185463659148"
"213" "k141_1466" "0" "182.3848" "239135" "0.70847847450185"
"214" "k141_3097" "0" "104.8813" "19410" "0.675579598145286"
"215" "k141_1470" "0" "182.7169" "1914" "0.699059561128527"
"216" "k141_3116" "0" "284.7214" "4376" "0.655621572212066"
"217" "k141_16867" "0" "178.5298" "36310" "0.670173505921234"
"218" "k141_1530" "0" "213.8066" "808" "0.72029702970297"
"219" "k141_5098" "0" "193.6897" "27511" "0.688815382937734"
"220" "k141_18784" "1" "20" "310" "0.664516129032258"
"221" "k141_3177" "0" "184.6346" "11218" "0.7035122125156"
"222" "k141_3219" "0" "195" "274" "0.656934306569343"
"223" "k141_5181" "1" "16.1857" "281" "0.708185053380783"
"224" "k141_18800" "0" "286.7971" "10639" "0.686718676567347"
"225" "k141_18804" "0" "224.4565" "7245" "0.645824706694272"
"226" "k141_5223" "1" "65" "733" "0.688949522510232"
"227" "k141_17015" "0" "175.8253" "22177" "0.713261487126302"
"228" "k141_20837" "0" "206.8014" "57190" "0.654362650813079"
"229" "k141_18815" "0" "206.264" "12456" "0.67718368657675"
"230" "k141_18817" "0" "312.1224" "7476" "0.642723381487426"
"231" "k141_5237" "0" "215.6715" "29985" "0.688911122227781"
"232" "k141_17088" "0" "218.4334" "25847" "0.564746392231207"
"233" "k141_14835" "0" "182.8783" "97317" "0.71328750372494"
"234" "k141_18833" "0" "287.7757" "24329" "0.628796909038596"
"235" "k141_14879" "1" "95" "362" "0.715469613259669"
"236" "k141_21065" "0" "28.1143" "281" "0.725978647686833"
"237" "k141_17210" "0" "224.4773" "9611" "0.614504213921548"
"238" "k141_5289" "1" "205.5501" "20191" "0.650636422168293"
"239" "k141_21102" "1" "166" "398" "0.703517587939699"
"240" "k141_2147" "0" "129.6768" "469" "0.669509594882729"
"241" "k141_5334" "0" "74.6523" "699" "0.676680972818312"
"242" "k141_14933" "1" "206.6103" "11769" "0.61942391027275"
"243" "k141_19039" "0" "24.4301" "620" "0.701612903225806"
"244" "k141_5342" "0" "237.711" "18181" "0.648039161762279"
"245" "k141_15010" "0" "361" "1256" "0.679140127388535"
"246" "k141_15011" "1" "20.2784" "335" "0.704477611940298"
"247" "k141_17420" "0" "195.9557" "570" "0.680701754385965"
"248" "k141_9483" "0" "99.3297" "748117" "0.683512070972856"
"249" "k141_17533" "1" "242" "306" "0.741830065359477"
"250" "k141_15107" "0" "26.3011" "317" "0.678233438485804"
"251" "k141_21252" "0" "191.6162" "22036" "0.710564530767834"
"252" "k141_5460" "0" "111.8125" "2434" "0.685702547247329"
"253" "k141_21279" "1" "19" "301" "0.730897009966777"
"254" "k141_21294" "0" "303.4079" "445" "0.741573033707865"
"255" "k141_17621" "0" "38.535" "498" "0.704819277108434"
"256" "k141_2221" "0" "174.7675" "60911" "0.710085206284579"
"257" "k141_5520" "1" "177" "336" "0.741071428571429"
"258" "k141_9692" "0" "45" "409" "0.552567237163814"
"259" "k141_3417" "0" "102.9723" "162002" "0.68341131590968"
"260" "k141_5625" "1" "99" "370" "0.697297297297297"
"261" "k141_19415" "1" "11.0704" "425" "0.64"
"262" "k141_3523" "0" "190.3662" "6736" "0.687796912114014"
"263" "k141_19429" "0" "122.4474" "445" "0.70561797752809"
"264" "k141_21546" "1" "176.1463" "469" "0.697228144989339"
"265" "k141_21554" "1" "207" "373" "0.619302949061662"
"266" "k141_5762" "1" "192.1972" "11495" "0.654545454545455"
"267" "k141_3695" "0" "209.6908" "3670" "0.585558583106267"
"268" "k141_21622" "1" "201.662" "18087" "0.680267595510588"
"269" "k141_21624" "1" "192.2376" "1648" "0.626820388349515"
"270" "k141_9791" "0" "179.9479" "75727" "0.715134628335996"
"271" "k141_9860" "0" "101.8097" "5968" "0.633042895442359"
"272" "k141_19789" "0" "25" "377" "0.671087533156499"
"273" "k141_5890" "0" "209.3186" "15328" "0.617823590814196"
"274" "k141_19800" "0" "45" "340" "0.573529411764706"
"275" "k141_3784" "0" "87.9002" "19312" "0.710956917978459"
"276" "k141_19918" "0" "38.4" "281" "0.619217081850534"
"277" "k141_3944" "1" "214" "346" "0.682080924855491"
"278" "k141_3958" "0" "359.5942" "5775" "0.704761904761905"
"279" "k141_3992" "1" "36" "301" "0.664451827242525"
"280" "k141_4010" "1" "94" "308" "0.662337662337662"
"281" "k141_21656" "0" "191.6712" "93701" "0.705211257083702"
"282" "k141_10100" "0" "224.8059" "25533" "0.691418948028042"
"283" "k141_4102" "0" "438" "1229" "0.665581773799837"
"284" "k141_4282" "1" "194.7122" "6955" "0.667864845434939"
"285" "k141_21895" "0" "184.6079" "20789" "0.695079128385204"
"286" "k141_6355" "0" "187.9168" "49603" "0.706529846985061"
"287" "k141_10102" "0" "188.8836" "71206" "0.703199168609387"
"288" "k141_21989" "0" "80.434" "876" "0.57648401826484"
"289" "k141_10443" "1" "43" "326" "0.680981595092024"
"290" "k141_22082" "0" "189.6922" "34868" "0.699466559596191"
"291" "k141_22088" "0" "199.7258" "16105" "0.673828003725551"
"292" "k141_10525" "0" "322.9872" "15786" "0.624730774103636"
"293" "k141_10577" "0" "183.8467" "3103" "0.594263615855624"
"294" "k141_10662" "0" "190.4765" "16110" "0.680384854127871"
"295" "k141_15206" "0" "99.0443" "1347391" "0.667684436069411"
"296" "k141_15293" "1" "136" "301" "0.787375415282392"
"297" "k141_15371" "0" "189.7046" "4061" "0.674956907165723"
