"Contig" "flag" "cov" "len" "GC"
"42" "k141_7183" "0" "223.9713" "27572" "0.665675322791238"
"43" "k141_12635" "1" "202" "49664" "0.679304929123711"
"44" "k141_433" "0" "203.4306" "78927" "0.688927743357786"
"45" "k141_4909" "0" "10.2764" "680" "0.772058823529412"
"46" "k141_7249" "0" "39.1956" "995" "0.638190954773869"
"47" "k141_437" "1" "216.1518" "19888" "0.59679203539823"
"48" "k141_7306" "0" "194" "220" "0.609090909090909"
"49" "k141_12734" "0" "171.4219" "6648" "0.71179302045728"
"50" "k141_5590" "0" "197.4362" "104608" "0.687174977057204"
"51" "k141_11847" "1" "193.2623" "12767" "0.678624578992716"
"52" "k141_471" "0" "208.8387" "28504" "0.701585742351951"
"53" "k141_495" "0" "198.9961" "4502" "0.655042203465127"
"54" "k141_8412" "0" "209.0465" "104241" "0.660421523201044"
"55" "k141_8418" "0" "102.673" "300" "0.736666666666667"
"56" "k141_5665" "0" "188.9164" "21192" "0.681389203473009"
"57" "k141_518" "0" "17.2978" "789" "0.775665399239544"
"58" "k141_9892" "0" "203.1029" "204604" "0.695577799065512"
"59" "k141_12782" "0" "207.9241" "60127" "0.651787050742595"
"60" "k141_12801" "0" "194" "642" "0.68380062305296"
"61" "k141_7511" "0" "299.4798" "42424" "0.624151423722421"
"62" "k141_5876" "1" "104.472" "1088" "0.615808823529412"
"63" "k141_7548" "1" "24" "373" "0.672922252010724"
"64" "k141_10082" "0" "109.0874" "507" "0.684418145956608"
"65" "k141_7594" "0" "85.641" "765" "0.696732026143791"
"66" "k141_12914" "0" "367" "1848" "0.604437229437229"
"67" "k141_593" "0" "237.5331" "44808" "0.661779146580968"
"68" "k141_5968" "0" "19" "362" "0.616022099447514"
"69" "k141_7693" "0" "106.1753" "432" "0.645833333333333"
"70" "k141_680" "0" "64.9622" "564" "0.675531914893617"
"71" "k141_13023" "1" "37" "307" "0.641693811074919"
"72" "k141_13041" "0" "193.5841" "20557" "0.710414943814759"
"73" "k141_13078" "0" "46" "491" "0.706720977596741"
"74" "k141_8560" "0" "200.6905" "89066" "0.675869579862125"
"75" "k141_7906" "0" "125.5373" "275" "0.690909090909091"
"76" "k141_8566" "0" "175" "1027" "0.69620253164557"
"77" "k141_13086" "0" "219.2846" "3722" "0.635411069317571"
"78" "k141_13088" "0" "329" "242" "0.677685950413223"
"79" "k141_8570" "0" "239.7949" "453" "0.589403973509934"
"80" "k141_8651" "1" "331" "352" "0.755681818181818"
"81" "k141_11885" "0" "195.9417" "147235" "0.70458111182803"
"82" "k141_8672" "0" "148.6362" "644" "0.742236024844721"
"83" "k141_11894" "0" "53.9363" "455" "0.606593406593407"
"84" "k141_8684" "1" "45.6665" "2165" "0.691454965357968"
"85" "k141_703" "0" "186.2516" "65537" "0.715260082091033"
"86" "k141_744" "0" "39.7708" "922" "0.715835140997831"
"87" "k141_11977" "1" "72" "364" "0.739010989010989"
"88" "k141_8121" "0" "43.6537" "450" "0.617777777777778"
"89" "k141_745" "0" "160.2799" "5029" "0.728176575860012"
"90" "k141_12019" "1" "200" "319" "0.677115987460815"
"91" "k141_12026" "1" "24" "385" "0.677922077922078"
"92" "k141_2965" "0" "209.1805" "357593" "0.685522367607867"
"93" "k141_2966" "1" "190" "332" "0.707831325301205"
"94" "k141_13286" "0" "253.698" "22087" "0.618010594467334"
"95" "k141_13308" "0" "204.7736" "512" "0.65625"
"96" "k141_12101" "0" "18.059" "446" "0.560538116591928"
"97" "k141_4943" "0" "202.3459" "257731" "0.693207258731003"
"98" "k141_8949" "0" "172.5672" "409" "0.767726161369193"
"99" "k141_12135" "0" "293.1556" "7775" "0.63112540192926"
"100" "k141_3065" "0" "177.8281" "17665" "0.717463911689782"
"101" "k141_10173" "0" "196.2979" "139299" "0.693795361057868"
"102" "k141_3118" "0" "177.4742" "7547" "0.693123095269644"
"103" "k141_9150" "1" "278" "301" "0.358803986710963"
"104" "k141_9207" "1" "101" "301" "0.684385382059801"
"105" "k141_882" "0" "250.8361" "65452" "0.669360752918169"
"106" "k141_3128" "1" "200.8572" "86744" "0.689938208982754"
"107" "k141_927" "0" "209.9245" "23081" "0.643343009401672"
"108" "k141_6022" "0" "198.98" "218334" "0.697587182939899"
"109" "k141_946" "1" "25" "332" "0.789156626506024"
"110" "k141_1438" "0" "203.4737" "456981" "0.688011098929715"
"111" "k141_9462" "1" "136" "455" "0.707692307692308"
"112" "k141_982" "1" "11.6646" "615" "0.588617886178862"
"113" "k141_990" "0" "183.3096" "1165" "0.694420600858369"
"114" "k141_1509" "1" "89" "331" "0.734138972809668"
"115" "k141_1060" "1" "196" "307" "0.710097719869707"
"116" "k141_3346" "1" "44" "316" "0.674050632911392"
"117" "k141_1565" "0" "60.266" "329" "0.753799392097264"
"118" "k141_1143" "0" "150" "830" "0.653012048192771"
"119" "k141_1589" "0" "438" "1354" "0.675036927621861"
"120" "k141_1608" "0" "195.3757" "7013" "0.694995009268501"
"121" "k141_1614" "0" "208.5703" "10791" "0.671670836808452"
"122" "k141_1655" "0" "11.6093" "786" "0.692111959287532"
"123" "k141_5111" "0" "195.9333" "125834" "0.698904906464072"
"124" "k141_1722" "0" "208.5527" "1536" "0.718098958333333"
"125" "k141_1785" "0" "119.1875" "1101" "0.67574931880109"
"126" "k141_1788" "0" "195" "362" "0.674033149171271"
"127" "k141_2000" "1" "22" "304" "0.723684210526316"
"128" "k141_10407" "0" "195.9772" "196779" "0.702910371533548"
"129" "k141_10422" "1" "12" "317" "0.574132492113565"
"130" "k141_2085" "1" "75" "302" "0.629139072847682"
"131" "k141_5479" "0" "46" "643" "0.732503888024883"
"132" "k141_10581" "0" "208.6498" "378" "0.576719576719577"
"133" "k141_3383" "0" "195" "162718" "0.699885691810371"
"134" "k141_3428" "0" "220" "673" "0.655274888558692"
"135" "k141_1275" "0" "189.5154" "153586" "0.707922597111716"
"136" "k141_3551" "0" "10.7724" "286" "0.737762237762238"
"137" "k141_3578" "1" "77" "330" "0.675757575757576"
"138" "k141_1357" "0" "202.6511" "12877" "0.699386503067485"
"139" "k141_1362" "0" "198.8286" "50982" "0.712663292926915"
"140" "k141_6121" "0" "200.9639" "244182" "0.689772382894726"
"141" "k141_6389" "0" "223" "648" "0.626543209876543"
"142" "k141_6398" "0" "91.3449" "1692" "0.66016548463357"
"143" "k141_3739" "0" "212.8303" "110502" "0.68752601762864"
"144" "k141_6428" "0" "198" "143110" "0.696415344839634"
"145" "k141_6433" "0" "84.0337" "557" "0.615798922800718"
"146" "k141_3834" "0" "195.1039" "686543" "0.70536878243606"
"147" "k141_3872" "1" "109" "304" "0.680921052631579"
