"Contig" "flag" "cov" "len" "GC"
"119" "k141_10452" "0" "315.3463" "8573" "0.672693339554415"
"120" "k141_18068" "0" "135.3766" "380" "0.671052631578947"
"121" "k141_8262" "0" "23.3884" "1006" "0.748508946322068"
"122" "k141_20169" "1" "192.1023" "29635" "0.696305044710646"
"123" "k141_8270" "0" "179.2056" "1566" "0.597701149425287"
"124" "k141_22800" "0" "204.7496" "18066" "0.649119893723016"
"125" "k141_18076" "1" "187.629" "11229" "0.704871315344198"
"126" "k141_8277" "0" "86.1384" "719" "0.688456189151599"
"127" "k141_10465" "0" "214.9709" "16679" "0.67743869536543"
"128" "k141_10472" "0" "229" "414" "0.613526570048309"
"129" "k141_20212" "0" "238.5971" "553" "0.681735985533454"
"130" "k141_10488" "0" "30.7328" "534" "0.735955056179775"
"131" "k141_12769" "0" "185.9678" "33296" "0.713899567515617"
"132" "k141_22860" "1" "179" "321" "0.73208722741433"
"133" "k141_20216" "0" "174.4807" "5209" "0.628719523900941"
"134" "k141_2688" "0" "187.8646" "60901" "0.673240176680186"
"135" "k141_12829" "0" "192.7451" "1620" "0.675925925925926"
"136" "k141_10510" "0" "170.7708" "10880" "0.638786764705882"
"137" "k141_8309" "1" "185.7548" "16738" "0.699844664834508"
"138" "k141_15332" "0" "185.9465" "76236" "0.709376147751718"
"139" "k141_22929" "1" "336.3034" "2504" "0.674920127795527"
"140" "k141_20226" "0" "197.4387" "15124" "0.688971171647712"
"141" "k141_15350" "0" "222.4469" "2325" "0.619354838709677"
"142" "k141_10532" "0" "184.2578" "5595" "0.719213583556747"
"143" "k141_8357" "0" "185" "841" "0.734839476813318"
"144" "k141_12836" "0" "174.6673" "11648" "0.70157967032967"
"145" "k141_8372" "1" "181" "360" "0.691666666666667"
"146" "k141_12847" "0" "218.6824" "651" "0.665130568356375"
"147" "k141_5521" "0" "184.1795" "61812" "0.704410146897043"
"148" "k141_15354" "0" "180.4494" "7333" "0.695077048956771"
"149" "k141_20288" "0" "193.6761" "283" "0.657243816254417"
"150" "k141_2800" "0" "277.219" "5237" "0.634523582203552"
"151" "k141_202" "0" "193.9265" "118272" "0.663233901515151"
"152" "k141_8455" "0" "105.5647" "481" "0.760914760914761"
"153" "k141_15424" "1" "184" "452" "0.663716814159292"
"154" "k141_12905" "0" "183.5093" "10094" "0.703289082623341"
"155" "k141_5527" "0" "178.5127" "22423" "0.712884092226731"
"156" "k141_10599" "0" "183.3554" "16699" "0.702916342295946"
"157" "k141_5541" "0" "119.9517" "1591" "0.658076681332495"
"158" "k141_10619" "1" "15.7423" "630" "0.70952380952381"
"159" "k141_18099" "0" "185.9415" "69759" "0.696354592238994"
"160" "k141_18134" "0" "83.7257" "1417" "0.704304869442484"
"161" "k141_15571" "0" "33.0253" "537" "0.670391061452514"
"162" "k141_18150" "0" "142.266" "1269" "0.669818754925138"
"163" "k141_5566" "1" "190.7985" "20884" "0.639724190768052"
"164" "k141_2815" "0" "187.9237" "54035" "0.711927454427686"
"165" "k141_5594" "0" "166.4645" "5303" "0.721855553460305"
"166" "k141_18209" "0" "215.6956" "8485" "0.646081319976429"
"167" "k141_5612" "0" "202.8267" "1549" "0.680438992898644"
"168" "k141_15578" "0" "196.448" "24562" "0.677224981679016"
"169" "k141_20355" "0" "193.8978" "59283" "0.669888500919319"
"170" "k141_20361" "0" "160.3541" "1587" "0.659105229993699"
"171" "k141_8511" "0" "187.4565" "54828" "0.700736849784781"
"172" "k141_10707" "0" "197.2907" "44548" "0.640343000808117"
"173" "k141_211" "0" "192.7474" "84518" "0.68204406162001"
"174" "k141_10734" "0" "171.5067" "441" "0.73469387755102"
"175" "k141_2880" "0" "331.3123" "20839" "0.701809107922645"
"176" "k141_12910" "0" "193.944" "75921" "0.703217818521885"
"177" "k141_18296" "0" "177.57" "9197" "0.66478199412852"
"178" "k141_20372" "0" "174.3849" "22694" "0.690534943156782"
"179" "k141_2907" "1" "19.6535" "926" "0.701943844492441"
"180" "k141_271" "0" "186.4869" "2860" "0.633216783216783"
"181" "k141_8660" "1" "177" "365" "0.682191780821918"
"182" "k141_282" "1" "172" "318" "0.660377358490566"
"183" "k141_20376" "0" "240.1168" "10716" "0.626726390444196"
"184" "k141_305" "0" "65.619" "729" "0.672153635116598"
"185" "k141_8688" "1" "89" "311" "0.784565916398714"
"186" "k141_10820" "0" "180.1143" "4612" "0.660884648742411"
"187" "k141_320" "0" "155.4031" "2818" "0.732434350603265"
"188" "k141_10834" "1" "27" "386" "0.694300518134715"
"189" "k141_13010" "0" "240.2676" "7350" "0.660408163265306"
"190" "k141_2935" "0" "178" "20840" "0.647696737044146"
"191" "k141_15687" "0" "189" "37548" "0.67998295515074"
"192" "k141_2956" "0" "121.1325" "745" "0.638926174496644"
"193" "k141_18487" "1" "69" "316" "0.629746835443038"
"194" "k141_358" "0" "283" "8549" "0.65960931103053"
"195" "k141_8833" "1" "187" "323" "0.674922600619195"
"196" "k141_10950" "0" "422.0984" "3364" "0.684601664684899"
"197" "k141_10965" "0" "124.7018" "701" "0.654778887303852"
"198" "k141_10980" "1" "70" "327" "0.663608562691132"
"199" "k141_13029" "0" "322.7463" "28062" "0.66092937067921"
"200" "k141_3016" "0" "191.5098" "8713" "0.654309652243774"
"201" "k141_399" "1" "170.5363" "16521" "0.714363537316143"
"202" "k141_8915" "1" "164" "521" "0.72936660268714"
"203" "k141_8918" "0" "190" "501" "0.70059880239521"
"204" "k141_3034" "0" "206.3712" "7348" "0.682634730538922"
"205" "k141_3036" "0" "187.7667" "2246" "0.674977738201247"
"206" "k141_11015" "1" "191.2211" "15344" "0.688347236704901"
"207" "k141_11044" "1" "26" "316" "0.737341772151899"
"208" "k141_11086" "1" "254" "333" "0.711711711711712"
"209" "k141_20449" "0" "181.9358" "65023" "0.708303215785184"
"210" "k141_20476" "1" "32.4507" "1541" "0.696950032446463"
"211" "k141_3038" "0" "186.8737" "32537" "0.699849402219012"
"212" "k141_18550" "0" "174.9312" "55768" "0.716808922679673"
"213" "k141_15737" "0" "180.7419" "63788" "0.707327397002571"
"214" "k141_20504" "0" "201.5592" "665" "0.664661654135338"
"215" "k141_15763" "1" "36" "301" "0.710963455149502"
"216" "k141_9147" "0" "199" "271" "0.708487084870849"
"217" "k141_15767" "0" "221.2934" "5227" "0.654486321025445"
"218" "k141_20514" "0" "210.4462" "8484" "0.636963696369637"
"219" "k141_15768" "0" "198" "4234" "0.53330184222957"
"220" "k141_20521" "0" "248" "566" "0.65547703180212"
"221" "k141_11088" "0" "278.1158" "29047" "0.674217647261335"
"222" "k141_11092" "0" "263" "368" "0.692934782608696"
"223" "k141_15775" "0" "112.8346" "274" "0.733576642335766"
"224" "k141_15785" "0" "151" "720" "0.669444444444444"
"225" "k141_15786" "0" "173.6744" "313" "0.638977635782748"
"226" "k141_5634" "0" "188.1184" "149631" "0.706698478256511"
"227" "k141_22932" "0" "184.9148" "237027" "0.696616841119366"
"228" "k141_13085" "0" "199.9336" "66100" "0.676051437216339"
"229" "k141_5671" "1" "169.7143" "337" "0.735905044510386"
"230" "k141_15858" "1" "19" "324" "0.617283950617284"
"231" "k141_11177" "0" "28.4312" "301" "0.604651162790698"
"232" "k141_5707" "0" "192" "496" "0.651209677419355"
"233" "k141_5731" "0" "119.9238" "2594" "0.659599074787972"
"234" "k141_13172" "0" "59" "808" "0.686881188118812"
"235" "k141_20677" "0" "151.4683" "2319" "0.721431651573954"
"236" "k141_5761" "0" "142.9327" "1181" "0.663844199830652"
"237" "k141_23024" "0" "302.9797" "11129" "0.649743912301195"
"238" "k141_5776" "1" "19.8151" "525" "0.676190476190476"
"239" "k141_13211" "0" "99.1856" "1720" "0.687209302325581"
"240" "k141_3040" "0" "198.9282" "60794" "0.680001315919334"
"241" "k141_13228" "0" "114.5907" "896" "0.685267857142857"
"242" "k141_3042" "1" "17.482" "780" "0.697435897435897"
"243" "k141_16008" "1" "125" "889" "0.620922384701912"
"244" "k141_23036" "0" "191.6368" "11711" "0.55409444112373"
"245" "k141_23044" "0" "88.487" "2254" "0.668589174800355"
"246" "k141_23047" "1" "65" "301" "0.724252491694352"
"247" "k141_9317" "0" "189.7363" "30093" "0.666832818263383"
"248" "k141_23062" "0" "156.3673" "1102" "0.719600725952813"
"249" "k141_11386" "1" "57" "376" "0.670212765957447"
"250" "k141_404" "0" "183.9497" "119638" "0.690524749661479"
"251" "k141_23080" "0" "243.18" "2447" "0.630159378831222"
"252" "k141_11415" "0" "208" "1622" "0.705918618988903"
"253" "k141_11430" "0" "264.2" "471" "0.719745222929936"
"254" "k141_16104" "0" "65.4236" "769" "0.699609882964889"
"255" "k141_11437" "0" "46.6342" "398" "0.675879396984925"
"256" "k141_23143" "0" "313.8971" "6732" "0.632055852644088"
"257" "k141_493" "0" "266.408" "9565" "0.632409827496079"
"258" "k141_517" "0" "243" "462" "0.703463203463203"
"259" "k141_23269" "0" "188" "347" "0.62536023054755"
"260" "k141_23288" "0" "232.7134" "476" "0.739495798319328"
"261" "k141_5885" "0" "203.7811" "52387" "0.676961841678279"
"262" "k141_594" "0" "317.7353" "9005" "0.635313714602998"
"263" "k141_16105" "0" "191.9204" "52941" "0.667818892729642"
"264" "k141_600" "0" "310" "2605" "0.620345489443378"
"265" "k141_3069" "0" "188.9452" "75598" "0.691354268631445"
"266" "k141_23349" "1" "278.3534" "390" "0.625641025641026"
"267" "k141_609" "1" "173.8414" "431" "0.712296983758701"
"268" "k141_19273" "0" "112.5714" "477" "0.719077568134172"
"269" "k141_19275" "1" "157" "320" "0.709375"
"270" "k141_3078" "0" "179.7553" "3467" "0.607730025959042"
"271" "k141_9405" "0" "185.9286" "58725" "0.712984248616433"
"272" "k141_9415" "1" "167" "315" "0.650793650793651"
"273" "k141_5982" "0" "187.8213" "3650" "0.697260273972603"
"274" "k141_9455" "1" "192" "359" "0.715877437325905"
"275" "k141_3088" "0" "199.0864" "15137" "0.609499900905067"
"276" "k141_16230" "0" "336.4889" "2166" "0.66943674976916"
"277" "k141_9516" "0" "426" "261" "0.60536398467433"
"278" "k141_19301" "0" "194.7817" "39236" "0.678254664084004"
"279" "k141_11950" "1" "106" "308" "0.756493506493506"
"280" "k141_3199" "0" "213.3714" "5936" "0.534535040431267"
"281" "k141_20779" "0" "183.4852" "124257" "0.707259953161593"
"282" "k141_20792" "1" "130.3861" "703" "0.688477951635846"
"283" "k141_3250" "1" "13" "394" "0.738578680203046"
"284" "k141_9727" "0" "294.4392" "1976" "0.636133603238866"
"285" "k141_16352" "0" "181" "33554" "0.699618525362103"
"286" "k141_13247" "1" "197.9738" "165834" "0.697583125293969"
"287" "k141_23399" "0" "191.8327" "78925" "0.685296167247387"
"288" "k141_23408" "0" "63" "630" "0.711111111111111"
"289" "k141_20810" "0" "196.883" "36986" "0.687395230627805"
"290" "k141_9865" "1" "50.6832" "545" "0.677064220183486"
"291" "k141_16392" "0" "198.7411" "16968" "0.70049504950495"
"292" "k141_23467" "0" "248.4886" "10810" "0.653098982423682"
"293" "k141_12238" "0" "308.3414" "10429" "0.649726723559306"
"294" "k141_12270" "1" "120" "304" "0.756578947368421"
"295" "k141_23477" "0" "190.4015" "14110" "0.699716513111269"
"296" "k141_20837" "0" "182.7024" "30871" "0.721518577305562"
"297" "k141_23533" "0" "50.0495" "585" "0.666666666666667"
"298" "k141_20857" "0" "179" "394" "0.532994923857868"
"299" "k141_6087" "0" "183.6903" "108851" "0.69671385655621"
"300" "k141_23564" "0" "178" "4094" "0.693209574987787"
"301" "k141_6110" "1" "180" "358" "0.748603351955307"
"302" "k141_20919" "1" "108" "2949" "0.660562902678874"
"303" "k141_23633" "0" "174.2347" "763" "0.639580602883355"
"304" "k141_16610" "0" "151.6025" "3955" "0.646776232616941"
"305" "k141_13341" "0" "183.9235" "52755" "0.712671784664961"
"306" "k141_23638" "0" "340.0112" "1658" "0.616405307599518"
"307" "k141_16620" "1" "35" "395" "0.640506329113924"
"308" "k141_13427" "0" "174.3459" "1361" "0.700220426157237"
"309" "k141_13430" "0" "115.7095" "437" "0.727688787185355"
"310" "k141_23743" "0" "241.0657" "2515" "0.656063618290258"
"311" "k141_6129" "0" "185.8562" "28451" "0.685810692067063"
"312" "k141_23756" "0" "198.8464" "3936" "0.663871951219512"
"313" "k141_6135" "0" "187.0128" "1002" "0.642714570858283"
"314" "k141_23773" "0" "156.1" "361" "0.717451523545706"
"315" "k141_3300" "0" "188.9676" "127880" "0.682937128558023"
"316" "k141_13638" "0" "196.7514" "672" "0.635416666666667"
"317" "k141_3301" "0" "318" "2293" "0.647187091146969"
"318" "k141_16788" "0" "180.6305" "10858" "0.709615030392337"
"319" "k141_23906" "1" "91" "301" "0.601328903654485"
"320" "k141_6197" "0" "194.3973" "14626" "0.675782852454533"
"321" "k141_6202" "0" "178" "354" "0.686440677966102"
"322" "k141_23949" "0" "348" "953" "0.68205666316894"
"323" "k141_714" "0" "185.958" "189522" "0.695354629014046"
"324" "k141_19698" "1" "195.95" "85927" "0.69539260069594"
"325" "k141_6220" "0" "93" "345" "0.695652173913043"
"326" "k141_6236" "1" "129" "350" "0.677142857142857"
"327" "k141_13728" "0" "144.432" "1898" "0.661222339304531"
"328" "k141_20955" "0" "185.8637" "61227" "0.705783396214089"
"329" "k141_13770" "0" "201.5888" "3132" "0.60727969348659"
"330" "k141_13773" "0" "184.4845" "6143" "0.589125834282924"
"331" "k141_16865" "0" "171.7507" "15233" "0.706164248670649"
"332" "k141_13791" "1" "115" "458" "0.705240174672489"
"333" "k141_21036" "1" "12.0184" "739" "0.579161028416779"
"334" "k141_16914" "0" "156.2353" "515" "0.706796116504854"
"335" "k141_16921" "0" "192" "2589" "0.642719196601004"
"336" "k141_16936" "1" "106.1491" "463" "0.695464362850972"
"337" "k141_6264" "1" "187.7373" "31456" "0.66442014242116"
"338" "k141_6271" "0" "42.8987" "1000" "0.681"
"339" "k141_6274" "0" "275.7269" "683" "0.636896046852123"
"340" "k141_21078" "0" "184.4892" "15442" "0.694793420541381"
"341" "k141_21192" "0" "162.0476" "519" "0.685934489402698"
"342" "k141_21207" "0" "481.1794" "2928" "0.705601092896175"
"343" "k141_736" "1" "183.1097" "96355" "0.684655700275025"
"344" "k141_17100" "0" "177.6627" "20239" "0.720638371461041"
"345" "k141_13795" "1" "184.9569" "94016" "0.697434479237577"
"346" "k141_13854" "0" "169.414" "9081" "0.715009360202621"
"347" "k141_6451" "0" "198.7229" "31583" "0.667700978374442"
"348" "k141_17202" "0" "24" "421" "0.741092636579572"
"349" "k141_13870" "0" "76" "610" "0.711475409836066"
"350" "k141_21385" "0" "61.4605" "849" "0.645465253239105"
"351" "k141_6455" "0" "191.8872" "1559" "0.556767158434894"
"352" "k141_13947" "0" "270.2504" "1870" "0.622994652406417"
"353" "k141_24029" "0" "189.9433" "150234" "0.691794134483539"
"354" "k141_13982" "0" "113.214" "1038" "0.622350674373796"
"355" "k141_766" "1" "176" "56943" "0.712888326923415"
"356" "k141_807" "1" "193.9981" "2771" "0.665463731504872"
"357" "k141_810" "0" "128.8469" "350" "0.682857142857143"
"358" "k141_24121" "1" "164" "355" "0.743661971830986"
"359" "k141_6616" "0" "485" "378" "0.687830687830688"
"360" "k141_6625" "0" "92.3381" "3338" "0.699520671060515"
"361" "k141_24143" "0" "189" "7191" "0.714643304130163"
"362" "k141_882" "1" "171" "312" "0.708333333333333"
"363" "k141_24190" "0" "83.662" "283" "0.583038869257951"
"364" "k141_907" "0" "180.378" "5051" "0.62957830132647"
"365" "k141_21409" "0" "187.8287" "48176" "0.716352540684158"
"366" "k141_6753" "1" "33" "312" "0.602564102564103"
"367" "k141_6816" "1" "59" "301" "0.710963455149502"
"368" "k141_6876" "0" "304.7895" "977" "0.710337768679631"
"369" "k141_6883" "1" "37" "409" "0.713936430317848"
"370" "k141_24242" "0" "201.5579" "37419" "0.666853737406131"
"371" "k141_3567" "1" "181.9749" "158977" "0.70744195701265"
"372" "k141_21477" "0" "188.8648" "30737" "0.706542603377037"
"373" "k141_13989" "0" "186.6585" "118644" "0.692112538350022"
"374" "k141_7110" "0" "206.0611" "4529" "0.656436299403842"
"375" "k141_21549" "0" "177.7131" "3585" "0.688423988842399"
"376" "k141_3709" "0" "213.3368" "1569" "0.669216061185469"
"377" "k141_24486" "1" "167.4041" "433" "0.752886836027714"
"378" "k141_1039" "0" "207.9437" "81064" "0.626073226092964"
"379" "k141_1067" "1" "143" "416" "0.759615384615385"
"380" "k141_14139" "1" "191.1962" "5952" "0.649025537634409"
"381" "k141_14149" "0" "151" "265" "0.588679245283019"
"382" "k141_7319" "1" "29" "301" "0.710963455149502"
"383" "k141_24650" "1" "31" "310" "0.751612903225806"
"384" "k141_14275" "0" "188.602" "26774" "0.693956823784268"
"385" "k141_14386" "0" "20.6132" "353" "0.759206798866855"
"386" "k141_3862" "0" "188.6267" "55037" "0.683830877409743"
"387" "k141_14388" "1" "117" "335" "0.761194029850746"
"388" "k141_3881" "1" "169" "304" "0.6875"
"389" "k141_14587" "1" "115" "340" "0.7"
"390" "k141_4173" "1" "247" "332" "0.701807228915663"
"391" "k141_14714" "1" "19" "338" "0.591715976331361"
"392" "k141_14723" "0" "78.9859" "283" "0.653710247349823"
"393" "k141_21623" "1" "190.8464" "156469" "0.704490985434815"
"394" "k141_14798" "1" "61" "365" "0.712328767123288"
"395" "k141_4398" "0" "145.2824" "396" "0.755050505050505"
"396" "k141_4418" "0" "197" "1162" "0.695352839931153"
"397" "k141_21672" "0" "185.6405" "22785" "0.680491551459293"
"398" "k141_21719" "0" "151.2868" "1588" "0.631612090680101"
"399" "k141_4529" "0" "203.8051" "7653" "0.658173265386123"
"400" "k141_4597" "0" "179.5688" "2908" "0.624828060522696"
"401" "k141_21904" "0" "189" "323" "0.724458204334365"
"402" "k141_22077" "0" "329" "357" "0.663865546218487"
"403" "k141_22125" "0" "252.9237" "2632" "0.666413373860182"
"404" "k141_1095" "0" "188" "313511" "0.689978980003891"
"405" "k141_1104" "0" "187.9406" "138616" "0.692907023720205"
"406" "k141_1635" "1" "91" "560" "0.748214285714286"
"407" "k141_2056" "1" "39" "330" "0.636363636363636"
"408" "k141_2076" "0" "174" "25653" "0.708650060421783"
"409" "k141_2132" "1" "167.2463" "18607" "0.702155102918257"
"410" "k141_2264" "0" "32.1295" "334" "0.610778443113772"
"411" "k141_2478" "0" "239.7652" "1870" "0.698395721925134"
