"Contig" "flag" "cov" "len" "GC"
"78" "k141_8262" "0" "310.8111" "73998" "0.713992270061353"
"79" "k141_8269" "0" "278" "653" "0.756508422664625"
"80" "k141_1837" "0" "146.4327" "453" "0.693156732891832"
"81" "k141_12256" "0" "277.931" "88423" "0.710776607896136"
"82" "k141_9638" "0" "39.2079" "343" "0.580174927113703"
"83" "k141_8336" "0" "831" "6504" "0.638068880688807"
"84" "k141_12298" "0" "381" "958" "0.704592901878914"
"85" "k141_1853" "0" "402.6248" "23715" "0.64022770398482"
"86" "k141_12314" "1" "248" "318" "0.660377358490566"
"87" "k141_12326" "1" "12.322" "672" "0.757440476190476"
"88" "k141_5967" "1" "232.3111" "9582" "0.706011271133375"
"89" "k141_1927" "0" "268.9458" "658" "0.655015197568389"
"90" "k141_12393" "1" "176" "417" "0.743405275779377"
"91" "k141_8461" "0" "269.4764" "11444" "0.71094023068857"
"92" "k141_6069" "1" "225.6641" "1046" "0.702676864244742"
"93" "k141_8534" "0" "278" "5048" "0.698296354992076"
"94" "k141_8537" "0" "202.2711" "3866" "0.688049663735127"
"95" "k141_4001" "1" "284.9279" "157797" "0.6997661552501"
"96" "k141_8554" "0" "300.3199" "5099" "0.514022357324966"
"97" "k141_2900" "0" "280.4041" "154290" "0.712470023980815"
"98" "k141_6183" "0" "103.2886" "536" "0.677238805970149"
"99" "k141_2947" "1" "22" "382" "0.662303664921466"
"100" "k141_2006" "1" "282.1347" "61190" "0.704673966334368"
"101" "k141_4007" "0" "277.6303" "42764" "0.675404545879712"
"102" "k141_2046" "0" "219.886" "2526" "0.674980205859066"
"103" "k141_3078" "1" "94" "423" "0.765957446808511"
"104" "k141_2138" "1" "102" "301" "0.664451827242525"
"105" "k141_2178" "1" "283" "361" "0.695290858725762"
"106" "k141_4184" "1" "274.9271" "15185" "0.694501152453079"
"107" "k141_2250" "0" "280.305" "9004" "0.704020435362061"
"108" "k141_2371" "0" "57.9718" "283" "0.636042402826855"
"109" "k141_10647" "0" "277.9391" "204897" "0.713309614098791"
"110" "k141_9719" "0" "279.9786" "128478" "0.694928314575258"
"111" "k141_3093" "1" "283.8842" "107685" "0.693532061104146"
"112" "k141_3206" "0" "287" "419" "0.663484486873508"
"113" "k141_12445" "0" "284.965" "170423" "0.69505876554221"
"114" "k141_3264" "1" "269" "334" "0.718562874251497"
"115" "k141_3265" "0" "82.6085" "496" "0.695564516129032"
"116" "k141_12486" "1" "77" "301" "0.694352159468439"
"117" "k141_3418" "1" "13" "328" "0.753048780487805"
"118" "k141_3553" "0" "286" "30327" "0.729284136248228"
"119" "k141_10653" "0" "275.9217" "154766" "0.695986198519055"
"120" "k141_12533" "0" "288.9167" "76171" "0.672985781990521"
"121" "k141_8575" "0" "281.96" "302238" "0.696259239407354"
"122" "k141_9799" "0" "285.9458" "115791" "0.697074902194471"
"123" "k141_9800" "1" "21" "301" "0.568106312292359"
"124" "k141_9844" "1" "275" "407" "0.724815724815725"
"125" "k141_3679" "1" "28" "301" "0.664451827242525"
"126" "k141_8664" "1" "36.6568" "511" "0.682974559686888"
"127" "k141_9852" "0" "274.0983" "11108" "0.691753691033489"
"128" "k141_3754" "0" "181.574" "594" "0.611111111111111"
"129" "k141_3758" "0" "49.3699" "506" "0.626482213438735"
"130" "k141_12906" "0" "150.6218" "334" "0.640718562874252"
"131" "k141_8910" "1" "21.3543" "539" "0.743970315398887"
"132" "k141_9941" "1" "289.2956" "18192" "0.680683817062445"
"133" "k141_4208" "0" "279.8265" "306639" "0.702099211124482"
"134" "k141_4254" "0" "39.649" "822" "0.734793187347932"
"135" "k141_10041" "1" "180.7372" "1431" "0.548567435359888"
"136" "k141_10160" "1" "82" "301" "0.744186046511628"
"137" "k141_10186" "1" "266" "314" "0.726114649681529"
"138" "k141_4275" "0" "281.8594" "44103" "0.693671632315262"
"139" "k141_10252" "0" "82.251" "922" "0.654013015184382"
"140" "k141_4311" "0" "275.8062" "31357" "0.70491437318621"
"141" "k141_4315" "1" "283.7993" "60764" "0.687068000789941"
"142" "k141_10672" "1" "284.9766" "267467" "0.695947537453219"
"143" "k141_10716" "0" "282.468" "23466" "0.662149492883321"
"144" "k141_10801" "0" "417.2689" "25238" "0.695696964894207"
"145" "k141_10830" "0" "398" "350" "0.7"
"146" "k141_4957" "0" "286.9389" "103089" "0.689035687609735"
