"Contig" "flag" "cov" "len" "GC"
"77" "k141_4836" "0" "46.3953" "227" "0.682819383259912"
"78" "k141_7796" "1" "151" "301" "0.770764119601329"
"79" "k141_7821" "0" "269.0016" "2597" "0.647670388910281"
"80" "k141_7824" "0" "261.7297" "1917" "0.657798643714137"
"81" "k141_4914" "0" "459" "223" "0.690582959641256"
"82" "k141_5742" "0" "192" "20366" "0.673819110281842"
"83" "k141_7845" "0" "450" "1422" "0.652601969057665"
"84" "k141_2196" "0" "192.8451" "27403" "0.721782286610955"
"85" "k141_2198" "0" "304.2165" "335" "0.653731343283582"
"86" "k141_7847" "0" "251" "1847" "0.722793719545208"
"87" "k141_5770" "0" "409" "842" "0.716152019002375"
"88" "k141_7849" "0" "196.1195" "5129" "0.644375121856112"
"89" "k141_484" "1" "15.8714" "281" "0.654804270462633"
"90" "k141_4926" "0" "189.0986" "17967" "0.634719207435855"
"91" "k141_7850" "0" "195.5561" "9805" "0.648138704742478"
"92" "k141_4932" "0" "411" "1780" "0.702808988764045"
"93" "k141_4934" "1" "105.4076" "1213" "0.621599340478153"
"94" "k141_4941" "0" "227" "463" "0.740820734341253"
"95" "k141_2268" "0" "201.5546" "19996" "0.685137027405481"
"96" "k141_5048" "0" "139.7124" "739" "0.60893098782138"
"97" "k141_5102" "0" "194" "900" "0.681111111111111"
"98" "k141_5815" "0" "205" "46016" "0.682480006954103"
"99" "k141_2270" "0" "200.7733" "27487" "0.654673118201332"
"100" "k141_2283" "0" "246.5944" "2409" "0.669157326691573"
"101" "k141_8580" "0" "193" "174357" "0.699536009451872"
"102" "k141_2305" "0" "55.4404" "720" "0.709722222222222"
"103" "k141_2320" "1" "81" "301" "0.73421926910299"
"104" "k141_808" "0" "147.4884" "2295" "0.672331154684096"
"105" "k141_5889" "0" "244.35" "461" "0.657266811279826"
"106" "k141_5890" "0" "204" "385" "0.742857142857143"
"107" "k141_2323" "0" "215.0044" "2412" "0.639303482587065"
"108" "k141_5910" "0" "99" "400" "0.6475"
"109" "k141_2324" "0" "192.3349" "6492" "0.646025878003697"
"110" "k141_3802" "0" "189.8143" "156960" "0.721967380224261"
"111" "k141_3826" "0" "154.1939" "1956" "0.642126789366053"
"112" "k141_924" "1" "91" "530" "0.70377358490566"
"113" "k141_931" "0" "133.9928" "280" "0.692857142857143"
"114" "k141_5116" "0" "192.9613" "44840" "0.653389830508475"
"115" "k141_2430" "0" "354" "2229" "0.633019291161956"
"116" "k141_6704" "1" "192.9689" "129849" "0.715484909394759"
"117" "k141_6720" "0" "225" "1452" "0.68801652892562"
"118" "k141_6724" "0" "143.7907" "767" "0.748370273794003"
"119" "k141_6726" "0" "196" "203" "0.684729064039409"
"120" "k141_5912" "0" "217.6934" "36232" "0.649839920512254"
"121" "k141_2478" "1" "175" "2389" "0.665131854332357"
"122" "k141_7884" "0" "192.8789" "100038" "0.703232771546812"
"123" "k141_2837" "0" "198.5029" "341338" "0.697141835951462"
"124" "k141_3838" "0" "187.7945" "37901" "0.710034036041265"
"125" "k141_2932" "0" "193" "357" "0.73109243697479"
"126" "k141_2934" "0" "306" "1208" "0.605132450331126"
"127" "k141_5997" "1" "176" "13134" "0.728795492614588"
"128" "k141_2949" "0" "206.6038" "4134" "0.619980648282535"
"129" "k141_933" "0" "190.8435" "53557" "0.719215041917957"
"130" "k141_8589" "0" "185.1869" "92659" "0.720523640445073"
"131" "k141_2745" "0" "510.0409" "1413" "0.665958952583156"
"132" "k141_8591" "0" "194.729" "13386" "0.675930076199014"
"133" "k141_2768" "1" "146" "309" "0.70873786407767"
"134" "k141_6062" "0" "203.8093" "23560" "0.657385398981324"
"135" "k141_2785" "0" "166.6973" "4324" "0.625115633672525"
"136" "k141_2801" "0" "133.7435" "3732" "0.637191854233655"
"137" "k141_2815" "0" "190" "686" "0.690962099125364"
"138" "k141_8594" "0" "203.8082" "23421" "0.675931856026643"
"139" "k141_8602" "0" "150.4828" "1359" "0.625459896983076"
"140" "k141_8606" "1" "18.4617" "964" "0.669087136929461"
"141" "k141_8638" "0" "185" "335" "0.764179104477612"
"142" "k141_7896" "0" "197.9031" "91658" "0.693774684151956"
"143" "k141_7897" "0" "197.9437" "8389" "0.677077124806294"
"144" "k141_2978" "0" "190.8976" "81807" "0.71963279425966"
"145" "k141_2996" "0" "502.6891" "617" "0.661264181523501"
"146" "k141_3033" "1" "17.9429" "281" "0.669039145907473"
"147" "k141_6745" "1" "184.5362" "122552" "0.716438736209935"
"148" "k141_8642" "0" "219.851" "32475" "0.671593533487298"
"149" "k141_3058" "0" "189.2053" "3589" "0.617442184452494"
"150" "k141_6770" "0" "203" "397" "0.6272040302267"
"151" "k141_3876" "0" "191.8988" "103799" "0.714650430158287"
"152" "k141_8672" "1" "195" "320" "0.75"
"153" "k141_8673" "0" "203.1234" "376" "0.601063829787234"
"154" "k141_3100" "0" "180.7953" "1460" "0.667808219178082"
"155" "k141_3900" "0" "46.9849" "1667" "0.619676064787043"
"156" "k141_3903" "0" "150" "617" "0.724473257698541"
"157" "k141_3125" "0" "190.5914" "3124" "0.61235595390525"
"158" "k141_8686" "0" "187.3873" "7102" "0.649253731343284"
"159" "k141_3916" "0" "213" "1125" "0.678222222222222"
"160" "k141_3923" "0" "196" "405" "0.720987654320988"
"161" "k141_8708" "0" "255.9928" "3916" "0.601889683350358"
"162" "k141_8709" "1" "208" "320" "0.665625"
"163" "k141_3948" "0" "154.6469" "1574" "0.712833545108005"
"164" "k141_3158" "0" "178.8542" "7015" "0.703207412687099"
"165" "k141_1044" "0" "192.8711" "418987" "0.703670996952173"
"166" "k141_6063" "0" "197.9018" "88446" "0.713373131628338"
"167" "k141_6065" "0" "57.7883" "552" "0.706521739130435"
"168" "k141_3956" "0" "253.3224" "6803" "0.635748934293694"
"169" "k141_6778" "0" "197.7348" "31013" "0.674813787766421"
"170" "k141_6109" "0" "130.7668" "2478" "0.679176755447942"
"171" "k141_3159" "0" "212.842" "29662" "0.667992717955633"
"172" "k141_6785" "0" "202" "19048" "0.705638387232255"
"173" "k141_3204" "0" "204.5209" "9935" "0.652340211373931"
"174" "k141_6788" "0" "204.7102" "15628" "0.691835167647812"
"175" "k141_3207" "0" "171.4735" "14756" "0.657156410951477"
"176" "k141_3218" "0" "156" "367" "0.653950953678474"
"177" "k141_6791" "0" "199.2022" "5147" "0.634738682727803"
"178" "k141_3224" "0" "335.1338" "4102" "0.619210141394442"
"179" "k141_3225" "0" "197.6182" "17018" "0.654307204136796"
"180" "k141_3232" "0" "257" "2315" "0.669978401727862"
"181" "k141_3255" "1" "10.4104" "526" "0.636882129277566"
"182" "k141_3957" "0" "187.8887" "69020" "0.721080846131556"
"183" "k141_3961" "1" "19" "327" "0.648318042813456"
"184" "k141_6903" "1" "29.6996" "647" "0.64451313755796"
"185" "k141_3962" "0" "183.5964" "3025" "0.653223140495868"
"186" "k141_3312" "0" "164.6933" "291" "0.663230240549828"
"187" "k141_6933" "0" "112.9243" "511" "0.573385518590998"
"188" "k141_6935" "0" "427.7045" "520" "0.580769230769231"
"189" "k141_1103" "0" "195.955" "95389" "0.698518697124406"
"190" "k141_8716" "0" "201.9495" "87706" "0.699005769274622"
"191" "k141_1115" "0" "527" "1446" "0.673582295988935"
"192" "k141_1129" "0" "182.8416" "1189" "0.687973086627418"
"193" "k141_8736" "1" "29.5536" "421" "0.589073634204275"
"194" "k141_8741" "0" "109.6452" "606" "0.65016501650165"
"195" "k141_3970" "0" "185.4921" "13544" "0.641981689308919"
"196" "k141_1153" "0" "128.778" "686" "0.661807580174927"
"197" "k141_3412" "1" "185" "328" "0.73780487804878"
"198" "k141_1168" "0" "172.5942" "348" "0.738505747126437"
"199" "k141_6940" "0" "182.7436" "15757" "0.720759027733706"
"200" "k141_6959" "0" "173.3319" "5838" "0.626584446728332"
"201" "k141_7901" "0" "191.9737" "160066" "0.708938812739745"
"202" "k141_8760" "0" "217.7612" "20136" "0.687028208184346"
"203" "k141_6985" "0" "337" "1951" "0.633521271143004"
"204" "k141_7918" "0" "293" "1281" "0.656518345042935"
"205" "k141_8770" "0" "189.6769" "3183" "0.650329877474081"
"206" "k141_3445" "0" "181.7225" "28842" "0.692323694612024"
"207" "k141_7919" "0" "179.3439" "3412" "0.630128956623681"
"208" "k141_6115" "0" "193.9447" "111874" "0.697087795198169"
"209" "k141_1208" "0" "193.8029" "39300" "0.723282442748092"
"210" "k141_6144" "0" "88.1622" "437" "0.627002288329519"
"211" "k141_7929" "0" "208.9144" "8612" "0.61216906641895"
"212" "k141_7937" "0" "50" "356" "0.707865168539326"
"213" "k141_6146" "0" "261.492" "2074" "0.583895853423336"
"214" "k141_1223" "0" "193.7729" "18841" "0.711321055145693"
"215" "k141_8009" "0" "216.9847" "9545" "0.660240963855422"
"216" "k141_8011" "1" "204.7576" "2950" "0.636610169491525"
"217" "k141_8033" "1" "192" "334" "0.811377245508982"
"218" "k141_7081" "0" "179.0146" "47372" "0.72521742801655"
"219" "k141_8089" "0" "177.5683" "11946" "0.668173447178972"
"220" "k141_8106" "0" "223.617" "14742" "0.686677520010853"
"221" "k141_1236" "0" "196.9043" "75943" "0.717366972597869"
"222" "k141_1240" "0" "183" "391" "0.723785166240409"
"223" "k141_8123" "1" "61.3718" "765" "0.650980392156863"
"224" "k141_8783" "0" "192.9556" "95342" "0.707956619328313"
"225" "k141_8800" "0" "134.7614" "581" "0.635111876075731"
"226" "k141_7187" "1" "202.1536" "20309" "0.642424540843961"
"227" "k141_7189" "1" "199" "308" "0.727272727272727"
"228" "k141_8812" "1" "15.2922" "627" "0.628389154704944"
"229" "k141_8816" "0" "191.6277" "3219" "0.719478098788444"
"230" "k141_8841" "0" "264" "533" "0.671669793621013"
"231" "k141_1243" "0" "199.358" "33263" "0.671587048672699"
"232" "k141_7240" "0" "169.7313" "3089" "0.67076723858854"
"233" "k141_1244" "1" "12.4342" "521" "0.679462571976967"
"234" "k141_8135" "0" "203.6354" "25198" "0.714898007778395"
"235" "k141_5150" "0" "195.1811" "407881" "0.6984757809263"
"236" "k141_1383" "0" "171.1754" "1737" "0.589522164651698"
"237" "k141_3541" "0" "190.8045" "164735" "0.714662943515343"
"238" "k141_3569" "0" "81.1754" "734" "0.671662125340599"
"239" "k141_3598" "1" "77.0194" "450" "0.737777777777778"
"240" "k141_8882" "0" "206.0703" "30543" "0.647087712405461"
"241" "k141_3683" "1" "171" "331" "0.737160120845921"
"242" "k141_3684" "0" "190.3746" "5114" "0.697497066875244"
"243" "k141_1419" "0" "184.8153" "43974" "0.72142629735753"
"244" "k141_1428" "0" "127.7568" "511" "0.692759295499021"
"245" "k141_7249" "0" "190.1154" "64150" "0.705409197194076"
"246" "k141_3996" "0" "192.9582" "202238" "0.701960066851927"
"247" "k141_1438" "0" "211.3189" "696" "0.613505747126437"
"248" "k141_7254" "1" "93" "351" "0.746438746438746"
"249" "k141_4009" "1" "148" "363" "0.619834710743802"
"250" "k141_5204" "0" "203.1171" "49415" "0.666922999089345"
"251" "k141_8185" "0" "197.8682" "65887" "0.695706285003111"
"252" "k141_1488" "0" "196.9943" "11774" "0.687701715644641"
"253" "k141_5296" "1" "52" "301" "0.767441860465116"
"254" "k141_7257" "0" "214" "24359" "0.672892975902131"
"255" "k141_8215" "0" "176.9423" "7839" "0.639622400816431"
"256" "k141_7262" "0" "302.3656" "2239" "0.697186243858866"
"257" "k141_1524" "0" "179.5284" "8491" "0.642562713461312"
"258" "k141_5336" "0" "214" "551" "0.696914700544465"
"259" "k141_7302" "0" "156.6553" "3106" "0.672247263361236"
"260" "k141_8260" "0" "179.2118" "5364" "0.634787472035794"
"261" "k141_8892" "0" "212.9314" "68083" "0.690759807881556"
"262" "k141_7309" "0" "189.8561" "3170" "0.610725552050473"
"263" "k141_8898" "0" "154.7335" "2400" "0.617083333333333"
"264" "k141_1616" "0" "227" "2168" "0.658671586715867"
"265" "k141_7310" "0" "84.9732" "2010" "0.625870646766169"
"266" "k141_7313" "1" "15.0974" "449" "0.670378619153675"
"267" "k141_7321" "0" "101.0746" "208" "0.711538461538462"
"268" "k141_1632" "1" "176.3465" "7099" "0.658402591914354"
"269" "k141_8920" "0" "170.4807" "3145" "0.675357710651828"
"270" "k141_5437" "0" "185.5736" "3532" "0.675254813137033"
"271" "k141_8923" "0" "198.9688" "6396" "0.636022514071295"
"272" "k141_5456" "0" "251.292" "1648" "0.643810679611651"
"273" "k141_1679" "0" "165.1906" "4626" "0.712278426286208"
"274" "k141_4038" "0" "209.9203" "57866" "0.682386893858224"
"275" "k141_1761" "0" "185.893" "3273" "0.635808127100519"
"276" "k141_4077" "0" "377" "2042" "0.675318315377081"
"277" "k141_4084" "0" "191.6728" "3790" "0.633245382585752"
"278" "k141_5518" "0" "184.1741" "13286" "0.630438055095589"
"279" "k141_1848" "0" "306" "266" "0.635338345864662"
"280" "k141_1858" "1" "10.6194" "719" "0.689847009735744"
"281" "k141_7441" "0" "235.5647" "21297" "0.650748931774428"
"282" "k141_4142" "0" "204.8793" "2362" "0.619390347163421"
"283" "k141_5572" "0" "76.6056" "283" "0.699646643109541"
"284" "k141_7512" "1" "70" "398" "0.650753768844221"
"285" "k141_8946" "0" "221.8982" "47882" "0.715216574077942"
"286" "k141_8972" "0" "224.2439" "1945" "0.62159383033419"
"287" "k141_1864" "0" "186.8436" "52472" "0.725243939624943"
"288" "k141_9095" "0" "190.9759" "307" "0.661237785016287"
"289" "k141_9106" "0" "195.2044" "1472" "0.627717391304348"
"290" "k141_6179" "0" "195.8024" "300951" "0.696279460776007"
"291" "k141_8311" "0" "188.957" "96289" "0.708045571145198"
"292" "k141_8342" "0" "124.7861" "543" "0.662983425414365"
"293" "k141_4179" "0" "192.911" "47609" "0.716608204331114"
"294" "k141_6192" "0" "158.7059" "6621" "0.639027337260233"
"295" "k141_9113" "0" "210.9042" "8613" "0.605712295367468"
"296" "k141_8362" "1" "179" "301" "0.750830564784053"
"297" "k141_1874" "0" "178.731" "14701" "0.721107407659343"
"298" "k141_4201" "0" "180.0694" "8652" "0.718562182154415"
"299" "k141_9161" "0" "187.8087" "18290" "0.702788408966648"
"300" "k141_9165" "0" "249" "1077" "0.661095636025998"
"301" "k141_6450" "1" "164" "301" "0.73421926910299"
"302" "k141_4285" "0" "245.9597" "23297" "0.662960896252736"
"303" "k141_9221" "0" "295.7168" "10658" "0.651904672546444"
"304" "k141_4287" "0" "176.7018" "6413" "0.652268828941213"
"305" "k141_9284" "1" "136" "301" "0.691029900332226"
"306" "k141_6554" "0" "509.3178" "1318" "0.66236722306525"
"307" "k141_4305" "0" "186.8993" "40769" "0.707302116804435"
"308" "k141_4311" "1" "132" "301" "0.631229235880399"
"309" "k141_4353" "0" "109.0423" "283" "0.674911660777385"
"310" "k141_4413" "0" "198.8333" "26267" "0.66791030570678"
"311" "k141_4423" "0" "205.8926" "42152" "0.699089011197571"
"312" "k141_4646" "0" "218.4604" "56366" "0.620462690274279"
