"Contig" "flag" "cov" "len" "GC"
"33" "k141_2815" "0" "257.3681" "1847" "0.649160801299404"
"34" "k141_12695" "0" "248.3692" "8791" "0.657718120805369"
"35" "k141_9900" "3" "427" "20516" "0.640426983817508"
"36" "k141_8560" "0" "181.061" "1501" "0.664890073284477"
"37" "k141_1514" "0" "191" "247" "0.716599190283401"
"38" "k141_12739" "0" "51.4562" "735" "0.643537414965986"
"39" "k141_9917" "0" "403.0339" "7447" "0.639720692896468"
"40" "k141_12749" "0" "339" "518" "0.66023166023166"
"41" "k141_9920" "1" "184.5179" "7360" "0.691032608695652"
"42" "k141_5739" "1" "200.904" "45966" "0.71367967628247"
"43" "k141_8615" "0" "259.6217" "21870" "0.649108367626886"
"44" "k141_2829" "0" "214.376" "25003" "0.653401591808983"
"45" "k141_2832" "0" "205" "925" "0.709189189189189"
"46" "k141_162" "0" "207.9084" "99561" "0.676580187021022"
"47" "k141_163" "0" "184.7154" "6972" "0.715720022948939"
"48" "k141_184" "0" "83.4599" "378" "0.71957671957672"
"49" "k141_12893" "0" "195.0488" "346" "0.592485549132948"
"50" "k141_8624" "0" "204.6686" "27290" "0.690289483327226"
"51" "k141_1567" "0" "201.765" "37777" "0.686793551631945"
"52" "k141_9944" "0" "226.8236" "28326" "0.641671962154911"
"53" "k141_8652" "0" "207" "847" "0.695395513577332"
"54" "k141_4251" "1" "211.2634" "111504" "0.696468288133161"
"55" "k141_5894" "0" "365" "1624" "0.756773399014778"
"56" "k141_5911" "1" "201" "368" "0.701086956521739"
"57" "k141_9953" "0" "185.1119" "9628" "0.711570419609472"
"58" "k141_4252" "0" "457.2532" "13603" "0.583915312798647"
"59" "k141_8765" "0" "358.8175" "1259" "0.613979348689436"
"60" "k141_8767" "0" "213.3462" "3243" "0.64477335800185"
"61" "k141_202" "0" "304.779" "30404" "0.662347059597421"
"62" "k141_9971" "0" "239.489" "10439" "0.615576204617301"
"63" "k141_7165" "0" "206.976" "188772" "0.6792373869006"
"64" "k141_5996" "1" "18.1364" "339" "0.63716814159292"
"65" "k141_7180" "0" "189.1301" "2016" "0.576388888888889"
"66" "k141_2834" "0" "195.9183" "55007" "0.704473976039413"
"67" "k141_8773" "0" "266.5448" "12998" "0.639252192645022"
"68" "k141_9978" "1" "195.8558" "7678" "0.660849179473821"
"69" "k141_7215" "0" "212" "2806" "0.626514611546686"
"70" "k141_207" "0" "199.4408" "15800" "0.634113924050633"
"71" "k141_221" "0" "155.0541" "363" "0.633608815426997"
"72" "k141_230" "1" "317.5844" "4576" "0.67263986013986"
"73" "k141_7273" "0" "193.101" "4864" "0.706414473684211"
"74" "k141_11237" "0" "205.6928" "131360" "0.699314859926918"
"75" "k141_2852" "0" "198" "26527" "0.699061333735439"
"76" "k141_7336" "0" "200.6348" "3380" "0.62810650887574"
"77" "k141_11275" "0" "211.9363" "2102" "0.596098953377735"
"78" "k141_317" "0" "326.6623" "443" "0.604966139954853"
"79" "k141_8787" "0" "204.859" "63782" "0.701514533881032"
"80" "k141_8788" "0" "176.0757" "2148" "0.645251396648045"
"81" "k141_7338" "0" "213.6601" "27714" "0.689651439705564"
"82" "k141_12896" "0" "204.9546" "98903" "0.709341475991628"
"83" "k141_2871" "0" "207.5276" "26431" "0.686504483371798"
"84" "k141_11280" "0" "294.48" "26186" "0.650805774077751"
"85" "k141_2873" "0" "100.5323" "2497" "0.665999199038847"
"86" "k141_12924" "1" "203" "382" "0.717277486910995"
"87" "k141_10026" "0" "211.8383" "57560" "0.678717859624739"
"88" "k141_8796" "1" "206.8073" "23657" "0.642811852728579"
"89" "k141_8802" "1" "183.7331" "778" "0.669665809768638"
"90" "k141_10058" "0" "329.6704" "502" "0.595617529880478"
"91" "k141_8804" "0" "190.7221" "15183" "0.715076071922545"
"92" "k141_11311" "0" "203.2501" "17467" "0.690845594549722"
"93" "k141_8812" "0" "421.5763" "6662" "0.635094566196337"
"94" "k141_1570" "0" "208.9632" "124329" "0.652566979546204"
"95" "k141_11325" "0" "304.4061" "8369" "0.618233958656948"
"96" "k141_10123" "1" "201.0292" "10575" "0.688699763593381"
"97" "k141_2941" "0" "205.6005" "25799" "0.70115120741114"
"98" "k141_4278" "0" "204.9296" "111557" "0.698862464928243"
"99" "k141_13073" "0" "201.5164" "9284" "0.692373976734166"
"100" "k141_6178" "0" "220.8688" "73895" "0.670816699370729"
"101" "k141_13094" "0" "513.7072" "503" "0.594433399602386"
"102" "k141_2988" "0" "29.75" "317" "0.577287066246057"
"103" "k141_13099" "0" "126.455" "1275" "0.67921568627451"
"104" "k141_11434" "0" "169.9835" "3179" "0.642025794274929"
"105" "k141_13143" "0" "216.1496" "2721" "0.624402793090775"
"106" "k141_328" "0" "203" "88028" "0.707581678556823"
"107" "k141_11454" "0" "89.9318" "405" "0.676543209876543"
"108" "k141_13157" "1" "12" "402" "0.703980099502488"
"109" "k141_7341" "0" "208.9074" "98973" "0.680478514342295"
"110" "k141_8871" "0" "227.8692" "38329" "0.652456364632524"
"111" "k141_4293" "1" "193.253" "26400" "0.7"
"112" "k141_330" "0" "191.9551" "7675" "0.691596091205212"
"113" "k141_332" "0" "203.4854" "3728" "0.703594420600858"
"114" "k141_6220" "0" "201" "24131" "0.71538684679458"
"115" "k141_13162" "0" "249.6156" "14393" "0.64218717432085"
"116" "k141_8882" "0" "180.4616" "14851" "0.656117433169484"
"117" "k141_1583" "0" "204.9315" "49561" "0.678638445551946"
"118" "k141_3097" "0" "220" "11256" "0.634417199715707"
"119" "k141_11472" "0" "214.6319" "19006" "0.635746606334842"
"120" "k141_8922" "0" "176.2919" "1203" "0.681629260182876"
"121" "k141_6229" "0" "196" "11505" "0.720556279878314"
"122" "k141_1608" "0" "199.2013" "3301" "0.659800060587701"
"123" "k141_3111" "0" "233.337" "7117" "0.638190248700295"
"124" "k141_3150" "0" "35.112" "391" "0.60613810741688"
"125" "k141_13172" "0" "213.7378" "18013" "0.684561150280353"
"126" "k141_7436" "0" "226.5954" "24721" "0.624408397718539"
"127" "k141_341" "0" "201.855" "30643" "0.705772933459518"
"128" "k141_345" "0" "73.4715" "1456" "0.699175824175824"
"129" "k141_13210" "0" "131.469" "2220" "0.662612612612613"
"130" "k141_11627" "0" "190.3653" "5282" "0.703900037864445"
"131" "k141_13278" "0" "174.3127" "659" "0.708649468892261"
"132" "k141_1649" "1" "353.7325" "29173" "0.628183594419497"
"133" "k141_3167" "1" "199" "25469" "0.694844713180729"
"134" "k141_6245" "0" "195.8807" "36100" "0.706648199445983"
"135" "k141_6310" "0" "39.7571" "211" "0.677725118483412"
"136" "k141_1694" "0" "200.4097" "7595" "0.662541145490454"
"137" "k141_13369" "0" "267" "499" "0.681362725450902"
"138" "k141_7500" "0" "211.8117" "49455" "0.702942068547164"
"139" "k141_7521" "0" "209" "230" "0.739130434782609"
"140" "k141_3249" "1" "184.4424" "7401" "0.650722875287123"
"141" "k141_1698" "0" "211.853" "18933" "0.643796545713833"
"142" "k141_13435" "0" "318.5152" "4871" "0.631697803325806"
"143" "k141_13440" "0" "112.493" "283" "0.643109540636042"
"144" "k141_7522" "0" "204.7094" "19798" "0.68577634104455"
"145" "k141_7542" "0" "42" "261" "0.639846743295019"
"146" "k141_7544" "0" "19.123" "385" "0.618181818181818"
"147" "k141_7594" "1" "137" "301" "0.6578073089701"
"148" "k141_3268" "0" "220.4989" "19899" "0.688627569224584"
"149" "k141_7599" "0" "72.4096" "1081" "0.669750231267345"
"150" "k141_3274" "1" "49" "301" "0.614617940199336"
"151" "k141_13522" "1" "57" "301" "0.707641196013289"
"152" "k141_6337" "1" "227.9914" "38120" "0.612670514165792"
"153" "k141_3322" "0" "116.018" "586" "0.701365187713311"
"154" "k141_10124" "0" "208.938" "154491" "0.683787405091559"
"155" "k141_6385" "0" "310" "361" "0.634349030470914"
"156" "k141_7669" "0" "203" "14259" "0.70054000981836"
"157" "k141_1745" "0" "210.5522" "28591" "0.702703648001119"
"158" "k141_11651" "0" "200.2445" "75789" "0.689334863898455"
"159" "k141_6407" "0" "80.2381" "456" "0.734649122807018"
"160" "k141_13622" "0" "195.2691" "1728" "0.71875"
"161" "k141_11679" "0" "169.1392" "2771" "0.691086250451101"
"162" "k141_7731" "0" "205" "270" "0.651851851851852"
"163" "k141_7766" "0" "62.5328" "1832" "0.661026200873362"
"164" "k141_7785" "0" "147.2804" "355" "0.636619718309859"
"165" "k141_356" "0" "207.9169" "112253" "0.688676471898301"
"166" "k141_1869" "0" "197.0814" "313" "0.603833865814696"
"167" "k141_358" "0" "173.2779" "5412" "0.697708795269771"
"168" "k141_6442" "0" "218" "20426" "0.707725447958484"
"169" "k141_6450" "0" "62.6808" "354" "0.675141242937853"
"170" "k141_1895" "1" "155.375" "589" "0.685908319185059"
"171" "k141_380" "0" "223" "1624" "0.669950738916256"
"172" "k141_9009" "0" "205.2379" "185337" "0.69777756195471"
"173" "k141_9024" "1" "187" "303" "0.653465346534653"
"174" "k141_11827" "0" "199.713" "4008" "0.615768463073852"
"175" "k141_3328" "0" "279.4519" "55455" "0.6464160129835"
"176" "k141_7911" "0" "246.4014" "18223" "0.663172913351259"
"177" "k141_9036" "0" "204.5137" "19020" "0.687907465825447"
"178" "k141_519" "0" "45.703" "545" "0.689908256880734"
"179" "k141_9070" "0" "209.8698" "3121" "0.6231976930471"
"180" "k141_4299" "0" "203.9775" "198281" "0.69274413584761"
"181" "k141_3449" "0" "192" "587" "0.621805792163543"
"182" "k141_3463" "1" "15" "462" "0.718614718614719"
"183" "k141_570" "0" "118.0141" "283" "0.639575971731449"
"184" "k141_6453" "0" "210.0117" "46274" "0.659052599732031"
"185" "k141_4342" "1" "126.7842" "2439" "0.698236982369824"
"186" "k141_13792" "0" "197.9002" "43571" "0.705744646668656"
"187" "k141_2150" "1" "25" "352" "0.684659090909091"
"188" "k141_9075" "0" "204.8555" "31349" "0.662764362499601"
"189" "k141_4389" "0" "245.4425" "2968" "0.618261455525607"
"190" "k141_9110" "0" "158.5758" "240" "0.6375"
"191" "k141_10339" "0" "199.274" "73393" "0.682721785456379"
"192" "k141_13912" "1" "64" "303" "0.66006600660066"
"193" "k141_606" "0" "205.8518" "30563" "0.699342342047574"
"194" "k141_8133" "0" "204.7434" "35126" "0.695894778796333"
"195" "k141_4416" "0" "200.4006" "20493" "0.675401356560777"
"196" "k141_10369" "0" "204" "806" "0.728287841191067"
"197" "k141_13956" "3" "13.0456" "426" "0.784037558685446"
"198" "k141_2279" "0" "211.3676" "13490" "0.652557449962936"
"199" "k141_2404" "0" "173.157" "364" "0.620879120879121"
"200" "k141_11861" "0" "207.9247" "121030" "0.698537552672891"
"201" "k141_6472" "0" "206.92" "113494" "0.691287645161859"
"202" "k141_6476" "0" "123.5352" "283" "0.646643109540636"
"203" "k141_6479" "1" "198" "308" "0.730519480519481"
"204" "k141_11908" "0" "63.3333" "357" "0.638655462184874"
"205" "k141_8250" "0" "197.6516" "61120" "0.694420811518325"
"206" "k141_8332" "0" "222" "217" "0.548387096774194"
"207" "k141_2645" "0" "146.6016" "387" "0.718346253229974"
"208" "k141_9170" "0" "216.9643" "133231" "0.694935863275064"
"209" "k141_12016" "0" "285.4491" "2940" "0.673809523809524"
"210" "k141_3470" "0" "203.9655" "129626" "0.694474873867897"
"211" "k141_12018" "0" "346.78" "841" "0.700356718192628"
"212" "k141_12024" "1" "177.8805" "6644" "0.706502107164359"
"213" "k141_10380" "0" "207" "93099" "0.680351024178563"
"214" "k141_10433" "1" "193" "301" "0.780730897009967"
"215" "k141_9172" "0" "198.5824" "26422" "0.697562637196276"
"216" "k141_2768" "0" "182" "526" "0.707224334600761"
"217" "k141_9219" "0" "189.6898" "502" "0.701195219123506"
"218" "k141_4419" "0" "205.9177" "124651" "0.685008543854442"
"219" "k141_9316" "1" "19.3286" "281" "0.658362989323843"
"220" "k141_622" "0" "211.9666" "139051" "0.687675744870587"
"221" "k141_4467" "0" "206.6862" "14582" "0.691400356604032"
"222" "k141_4475" "1" "105" "426" "0.730046948356808"
"223" "k141_9404" "0" "110.2434" "445" "0.755056179775281"
"224" "k141_4503" "0" "171.6199" "2406" "0.674563591022444"
"225" "k141_9422" "0" "193.5876" "10437" "0.694452428858867"
"226" "k141_12275" "0" "403.8431" "25213" "0.676040138024035"
"227" "k141_6520" "0" "208.9399" "152393" "0.680018111068094"
"228" "k141_12431" "0" "249" "2564" "0.652886115444618"
"229" "k141_12492" "0" "207.0461" "9689" "0.683145835483538"
"230" "k141_9575" "0" "215.3368" "58780" "0.676114324600204"
"231" "k141_6747" "0" "214" "12896" "0.707118486352357"
"232" "k141_4562" "0" "201.7116" "97113" "0.693954465416577"
"233" "k141_4598" "0" "143.7341" "2661" "0.721533258173619"
"234" "k141_4626" "1" "18.9205" "581" "0.612736660929432"
"235" "k141_6942" "0" "34.9529" "311" "0.681672025723473"
"236" "k141_4634" "1" "208.6354" "22043" "0.647098852243343"
"237" "k141_4687" "1" "44" "380" "0.65"
"238" "k141_4697" "0" "194.1892" "5252" "0.667364813404417"
"239" "k141_757" "0" "202.9657" "135685" "0.694402476323838"
"240" "k141_4737" "0" "213.8266" "54186" "0.677924187059388"
"241" "k141_10540" "0" "204.9394" "222180" "0.699081825546854"
"242" "k141_10543" "1" "72.0681" "1316" "0.659574468085106"
"243" "k141_4750" "0" "209.8261" "26579" "0.691749125249257"
"244" "k141_10623" "0" "198.1787" "2693" "0.702562198291868"
"245" "k141_4836" "1" "14.2506" "552" "0.71195652173913"
"246" "k141_1197" "0" "154.4815" "357" "0.686274509803922"
"247" "k141_10747" "0" "233" "1815" "0.709090909090909"
"248" "k141_1204" "0" "289.8192" "10947" "0.656526902347675"
"249" "k141_10756" "0" "203.1276" "2759" "0.660021747009786"
"250" "k141_1348" "1" "217.515" "475" "0.658947368421053"
"251" "k141_1369" "0" "132.5642" "320" "0.7125"
"252" "k141_5109" "0" "42.0986" "283" "0.703180212014134"
"253" "k141_5120" "1" "46" "301" "0.800664451827243"
"254" "k141_5135" "0" "252.987" "2756" "0.648766328011611"
"255" "k141_5243" "1" "59" "301" "0.621262458471761"
"256" "k141_5368" "1" "210" "321" "0.635514018691589"
"257" "k141_3471" "0" "204.9804" "458685" "0.68307880135605"
"258" "k141_10894" "1" "203.8877" "79691" "0.699338695712188"
"259" "k141_3594" "0" "79.7742" "606" "0.633663366336634"
"260" "k141_3629" "0" "203.3642" "3137" "0.627669748167039"
"261" "k141_4179" "0" "201.5713" "10457" "0.699244525198432"
