"Contig" "flag" "cov" "len" "GC"
"51" "k141_6724" "0" "121.462" "747" "0.571619812583668"
"52" "k141_5786" "0" "194.5123" "63398" "0.7135556326698"
"53" "k141_77" "0" "215.832" "96131" "0.72352310909072"
"54" "k141_82" "1" "17.4228" "815" "0.656441717791411"
"55" "k141_83" "0" "251" "614" "0.620521172638437"
"56" "k141_5824" "0" "522.2446" "1290" "0.649612403100775"
"57" "k141_91" "0" "261.0398" "543" "0.710865561694291"
"58" "k141_92" "0" "233.2874" "388" "0.672680412371134"
"59" "k141_98" "0" "200.9558" "774" "0.684754521963824"
"60" "k141_7822" "0" "209.2762" "118152" "0.669493533753132"
"61" "k141_7845" "1" "139.6678" "2453" "0.593558907460253"
"62" "k141_7881" "0" "252.4911" "479" "0.60125260960334"
"63" "k141_6731" "1" "260.5704" "25736" "0.654375194280385"
"64" "k141_6736" "0" "192.5669" "769" "0.686605981794538"
"65" "k141_2911" "0" "200" "162275" "0.704396857186874"
"66" "k141_5872" "0" "201.0791" "9745" "0.625038481272447"
"67" "k141_2101" "0" "173" "68759" "0.732893148533283"
"68" "k141_6760" "0" "423" "1083" "0.682363804247461"
"69" "k141_4766" "0" "196.9703" "145099" "0.704870467749605"
"70" "k141_2137" "0" "405.7382" "3560" "0.512640449438202"
"71" "k141_5916" "1" "176.9091" "3924" "0.625382262996942"
"72" "k141_5923" "0" "19.4716" "968" "0.546487603305785"
"73" "k141_5928" "0" "126" "365" "0.564383561643836"
"74" "k141_5945" "0" "410" "751" "0.66711051930759"
"75" "k141_5969" "0" "241.9574" "940" "0.529787234042553"
"76" "k141_8575" "0" "190.9644" "192548" "0.706789995221971"
"77" "k141_8580" "0" "226.8137" "302" "0.605960264900662"
"78" "k141_5989" "0" "249.9618" "769" "0.661898569570871"
"79" "k141_5993" "1" "41" "301" "0.611295681063123"
"80" "k141_4872" "0" "200.5835" "4676" "0.672155688622755"
"81" "k141_2183" "0" "167.6307" "10542" "0.665433504078922"
"82" "k141_4875" "0" "287" "782" "0.668797953964194"
"83" "k141_8584" "1" "178.043" "4233" "0.693361682022206"
"84" "k141_6012" "0" "181.0394" "5423" "0.629725244329707"
"85" "k141_116" "0" "203.8336" "53815" "0.688544086221314"
"86" "k141_8619" "0" "162.1277" "979" "0.640449438202247"
"87" "k141_125" "1" "85" "319" "0.614420062695925"
"88" "k141_3910" "0" "191.9638" "116157" "0.709660201279303"
"89" "k141_1070" "0" "203.7499" "82405" "0.675541532673988"
"90" "k141_2941" "0" "212.7779" "43098" "0.684208083901805"
"91" "k141_2953" "0" "385.5222" "1405" "0.638434163701068"
"92" "k141_144" "0" "208.7115" "6303" "0.602570204664446"
"93" "k141_8632" "0" "189.676" "10043" "0.609479239271134"
"94" "k141_3926" "0" "182" "14813" "0.719705663943833"
"95" "k141_2198" "0" "192.828" "24699" "0.711162395238674"
"96" "k141_3955" "0" "145.4453" "1046" "0.651051625239006"
"97" "k141_2960" "0" "203.2195" "11585" "0.673716012084592"
"98" "k141_2202" "0" "221.3461" "6275" "0.534342629482072"
"99" "k141_2971" "1" "12.9644" "478" "0.623430962343096"
"100" "k141_2982" "0" "63.6219" "543" "0.707182320441989"
"101" "k141_2203" "1" "148.1643" "3550" "0.576338028169014"
"102" "k141_2987" "0" "205.814" "313" "0.661341853035144"
"103" "k141_147" "0" "185.7606" "17870" "0.655008393956351"
"104" "k141_148" "0" "317.1547" "3056" "0.62630890052356"
"105" "k141_2219" "0" "478.6721" "4188" "0.56494746895893"
"106" "k141_3018" "0" "192" "926" "0.739740820734341"
"107" "k141_164" "0" "505" "736" "0.616847826086957"
"108" "k141_2233" "1" "49" "301" "0.67109634551495"
"109" "k141_8643" "0" "205.57" "21592" "0.712115598369767"
"110" "k141_165" "0" "135.9295" "1163" "0.603611349957008"
"111" "k141_3024" "0" "255.704" "3351" "0.66457773798866"
"112" "k141_8655" "0" "193" "332" "0.644578313253012"
"113" "k141_2254" "0" "391.0031" "776" "0.585051546391753"
"114" "k141_3057" "1" "836.4037" "2301" "0.649282920469361"
"115" "k141_6781" "0" "190.3963" "83895" "0.706418737707849"
"116" "k141_2255" "0" "199.999" "8932" "0.680138826690551"
"117" "k141_8657" "0" "191.6367" "12233" "0.70530532167089"
"118" "k141_8658" "0" "88.8244" "642" "0.64797507788162"
"119" "k141_2260" "0" "268.0792" "1012" "0.600790513833992"
"120" "k141_6799" "0" "44" "391" "0.713554987212276"
"121" "k141_7882" "0" "193.9264" "136483" "0.694613981228431"
"122" "k141_7891" "1" "120.4853" "685" "0.627737226277372"
"123" "k141_2284" "0" "159.8255" "1820" "0.620879120879121"
"124" "k141_3114" "0" "259.3379" "1017" "0.488692232055064"
"125" "k141_7896" "0" "638.5049" "3375" "0.593185185185185"
"126" "k141_8692" "0" "159.2606" "2727" "0.71947194719472"
"127" "k141_7904" "0" "235" "805" "0.647204968944099"
"128" "k141_3127" "0" "361.0732" "1781" "0.465468837731611"
"129" "k141_3160" "1" "92.6676" "484" "0.737603305785124"
"130" "k141_8697" "0" "211.2475" "12479" "0.631300584982771"
"131" "k141_1079" "0" "180" "72921" "0.720670314449884"
"132" "k141_4009" "0" "169.9444" "67069" "0.730546153960846"
"133" "k141_4033" "1" "139" "301" "0.67109634551495"
"134" "k141_4880" "0" "192.7183" "92948" "0.716518913801265"
"135" "k141_1099" "0" "297.8516" "4143" "0.639633116099445"
"136" "k141_4881" "0" "125.3432" "1831" "0.606772255598034"
"137" "k141_7947" "0" "207.3291" "26617" "0.645527294586167"
"138" "k141_7967" "0" "122.9665" "948" "0.693037974683544"
"139" "k141_7969" "0" "160" "555" "0.623423423423423"
"140" "k141_2289" "0" "209.8245" "31110" "0.705143040822886"
"141" "k141_1140" "0" "141.5516" "7059" "0.736931576710582"
"142" "k141_2320" "0" "153.9271" "717" "0.546722454672245"
"143" "k141_192" "0" "194.9679" "60479" "0.689528596702988"
"144" "k141_1143" "0" "197.0082" "8881" "0.713207972075217"
"145" "k141_8714" "0" "194.7513" "33683" "0.686874684558976"
"146" "k141_206" "0" "197.4778" "5892" "0.658180583842498"
"147" "k141_1153" "0" "166.3191" "3037" "0.737240698057293"
"148" "k141_8729" "0" "130.3985" "934" "0.596359743040685"
"149" "k141_7971" "0" "189.8733" "32946" "0.716202270381837"
"150" "k141_1159" "0" "158.4854" "4865" "0.715107913669065"
"151" "k141_7982" "0" "349.0579" "5498" "0.606038559476173"
"152" "k141_8754" "0" "285.2164" "3911" "0.655586806443365"
"153" "k141_8787" "0" "42.3855" "595" "0.754621848739496"
"154" "k141_2323" "0" "183.8719" "31581" "0.721826414616383"
"155" "k141_1168" "0" "197.4769" "16711" "0.64753755011669"
"156" "k141_238" "0" "192.6102" "21322" "0.71588031141544"
"157" "k141_3184" "0" "197.8664" "64998" "0.698190713560417"
"158" "k141_8790" "0" "270.364" "9480" "0.639240506329114"
"159" "k141_247" "1" "11.5292" "381" "0.658792650918635"
"160" "k141_259" "0" "191" "462" "0.692640692640693"
"161" "k141_2400" "0" "135.5172" "257" "0.618677042801556"
"162" "k141_2415" "0" "203.3191" "1752" "0.545662100456621"
"163" "k141_2425" "0" "360.4637" "3281" "0.572996037793356"
"164" "k141_2439" "0" "46.8313" "1054" "0.546489563567362"
"165" "k141_350" "0" "305.7045" "801" "0.563046192259675"
"166" "k141_3187" "0" "196.5824" "24793" "0.711612148590328"
"167" "k141_8054" "0" "189.497" "49049" "0.714571143142572"
"168" "k141_8062" "0" "179.755" "6647" "0.586730856025275"
"169" "k141_8065" "0" "179.0268" "5843" "0.618175594728735"
"170" "k141_431" "0" "438.2365" "1832" "0.687227074235808"
"171" "k141_443" "0" "316.1416" "607" "0.583196046128501"
"172" "k141_454" "0" "200" "318" "0.632075471698113"
"173" "k141_3194" "0" "214.2327" "21654" "0.667359379329454"
"174" "k141_8067" "0" "195.483" "16737" "0.660154149489156"
"175" "k141_485" "0" "337.3025" "617" "0.547811993517018"
"176" "k141_8072" "0" "25.823" "627" "0.674641148325359"
"177" "k141_3232" "1" "121.3786" "1208" "0.660596026490066"
"178" "k141_8103" "1" "27.9079" "456" "0.62719298245614"
"179" "k141_6803" "0" "191.8138" "149579" "0.700853729467372"
"180" "k141_4897" "0" "233.166" "122856" "0.68164355017256"
"181" "k141_4075" "0" "197.7916" "168663" "0.70446986001672"
"182" "k141_4082" "0" "286" "718" "0.681058495821727"
"183" "k141_4922" "0" "149" "765" "0.647058823529412"
"184" "k141_581" "0" "169.1267" "3906" "0.599590373783922"
"185" "k141_2641" "1" "191.5724" "18456" "0.716785869094062"
"186" "k141_8810" "0" "200" "73978" "0.697612803806537"
"187" "k141_4094" "0" "432" "1922" "0.712278876170656"
"188" "k141_594" "0" "158.929" "3407" "0.624302905782213"
"189" "k141_8168" "0" "178.8339" "23719" "0.734052869007968"
"190" "k141_4934" "0" "191.8604" "7554" "0.657797193539846"
"191" "k141_8182" "1" "188" "341" "0.686217008797654"
"192" "k141_8193" "1" "75.5072" "831" "0.61251504211793"
"193" "k141_6837" "0" "191.2062" "18230" "0.627427317608338"
"194" "k141_4972" "0" "330" "669" "0.678624813153961"
"195" "k141_628" "0" "363.0986" "5173" "0.494297312971197"
"196" "k141_1183" "0" "203.5612" "98220" "0.702799837100387"
"197" "k141_4110" "1" "192.6297" "22956" "0.714976476738108"
"198" "k141_4131" "0" "207.818" "542" "0.654981549815498"
"199" "k141_4133" "1" "279.5024" "565" "0.697345132743363"
"200" "k141_4977" "0" "207.5716" "10771" "0.613684894624455"
"201" "k141_1221" "0" "299.7404" "2075" "0.739759036144578"
"202" "k141_4172" "0" "130.5304" "948" "0.701476793248945"
"203" "k141_4990" "1" "242.8378" "1608" "0.598880597014925"
"204" "k141_8206" "0" "198.6567" "25519" "0.692464438261687"
"205" "k141_8232" "1" "15" "317" "0.697160883280757"
"206" "k141_8239" "1" "272.6051" "3861" "0.53043253043253"
"207" "k141_1262" "0" "216" "5940" "0.573400673400673"
"208" "k141_1269" "1" "18.0766" "585" "0.694017094017094"
"209" "k141_8278" "1" "246" "2845" "0.579964850615114"
"210" "k141_6867" "0" "172.1038" "30992" "0.705633711925658"
"211" "k141_4225" "0" "180.7282" "14708" "0.729330976339407"
"212" "k141_786" "0" "452.7647" "804" "0.758706467661692"
"213" "k141_4229" "0" "312.4415" "1253" "0.623304070231445"
"214" "k141_2683" "0" "201.228" "44665" "0.703168028657786"
"215" "k141_8300" "0" "434.9954" "1453" "0.615278733654508"
"216" "k141_4237" "0" "288.4595" "4748" "0.612679022746419"
"217" "k141_820" "1" "86" "436" "0.731651376146789"
"218" "k141_8846" "0" "189.8348" "50485" "0.717698326235516"
"219" "k141_4243" "0" "202.9743" "4572" "0.64413823272091"
"220" "k141_6924" "0" "112.4492" "1234" "0.594813614262561"
"221" "k141_1349" "0" "190" "438" "0.732876712328767"
"222" "k141_4247" "0" "176.6712" "2507" "0.698045472676506"
"223" "k141_845" "0" "113.8633" "514" "0.723735408560311"
"224" "k141_1354" "0" "135.573" "675" "0.758518518518518"
"225" "k141_4262" "0" "140.0476" "435" "0.659770114942529"
"226" "k141_8302" "0" "191" "16009" "0.702729714535574"
"227" "k141_6945" "0" "244.9623" "4648" "0.663511187607573"
"228" "k141_6039" "0" "202.9689" "285689" "0.699386395696019"
"229" "k141_1378" "0" "217.6306" "2304" "0.664496527777778"
"230" "k141_4299" "0" "419" "1135" "0.592070484581498"
"231" "k141_6954" "1" "29" "400" "0.6875"
"232" "k141_6043" "0" "418.0698" "2033" "0.626168224299065"
"233" "k141_4313" "0" "190.0629" "1619" "0.629400864731316"
"234" "k141_1403" "0" "152" "343" "0.690962099125364"
"235" "k141_8311" "0" "184.316" "11922" "0.721774869988257"
"236" "k141_6988" "0" "400.3636" "2058" "0.640427599611273"
"237" "k141_5018" "0" "231.8536" "44333" "0.680869780975797"
"238" "k141_6067" "0" "461.0113" "5263" "0.60307809234277"
"239" "k141_3428" "0" "203.392" "72752" "0.693644160985265"
"240" "k141_6080" "0" "191.4472" "5705" "0.60578439964943"
"241" "k141_7021" "0" "169.8257" "6511" "0.670557518046383"
"242" "k141_3460" "0" "181.9898" "1321" "0.597274791824375"
"243" "k141_8314" "0" "191.709" "29021" "0.710037559008993"
"244" "k141_3466" "0" "109.0125" "780" "0.667948717948718"
"245" "k141_7053" "0" "222.3947" "521" "0.712092130518234"
"246" "k141_6092" "0" "413.6148" "6716" "0.608248957712924"
"247" "k141_3470" "1" "49" "1008" "0.675595238095238"
"248" "k141_7058" "0" "444" "2716" "0.750368188512518"
"249" "k141_6095" "1" "208.2799" "7955" "0.61370207416719"
"250" "k141_7085" "0" "47.6667" "207" "0.632850241545894"
"251" "k141_7092" "1" "40.7618" "779" "0.667522464698331"
"252" "k141_8361" "0" "195" "14864" "0.717236275565124"
"253" "k141_5060" "0" "200.7375" "36955" "0.692734406710865"
"254" "k141_3570" "0" "188.2727" "625" "0.6528"
"255" "k141_7141" "0" "289.5643" "1206" "0.628524046434494"
"256" "k141_8368" "0" "178" "9421" "0.645366733892368"
"257" "k141_6177" "1" "88.4573" "856" "0.605140186915888"
"258" "k141_5121" "0" "387" "268" "0.723880597014925"
"259" "k141_5133" "0" "166.4202" "398" "0.758793969849246"
"260" "k141_5147" "0" "52.2278" "220" "0.645454545454546"
"261" "k141_6217" "0" "173.7941" "413" "0.661016949152542"
"262" "k141_7155" "0" "184.5422" "8984" "0.645703472840605"
"263" "k141_2732" "0" "193.942" "73411" "0.709716527495879"
"264" "k141_1686" "1" "193" "329" "0.787234042553192"
"265" "k141_8470" "0" "192.462" "10682" "0.605785433439431"
"266" "k141_7246" "1" "164" "318" "0.742138364779874"
"267" "k141_2821" "1" "51.4825" "655" "0.743511450381679"
"268" "k141_4320" "0" "189.6986" "109261" "0.723835586348285"
"269" "k141_3729" "0" "195.9158" "4118" "0.660029140359398"
"270" "k141_4331" "1" "28.1823" "344" "0.741279069767442"
"271" "k141_4341" "0" "488.9855" "1932" "0.412008281573499"
"272" "k141_5375" "0" "173" "586" "0.749146757679181"
"273" "k141_3768" "0" "182.4526" "3393" "0.58325965222517"
"274" "k141_7313" "0" "211.967" "2446" "0.65699100572363"
"275" "k141_7330" "0" "103.4138" "779" "0.695763799743261"
"276" "k141_5478" "1" "135" "1261" "0.613798572561459"
"277" "k141_4351" "0" "190.7463" "33840" "0.705023640661939"
"278" "k141_4398" "0" "553.5135" "4869" "0.529677551858698"
"279" "k141_5637" "1" "189.4826" "1552" "0.569587628865979"
"280" "k141_4442" "0" "675.9584" "5045" "0.557978196233895"
"281" "k141_4490" "0" "119.2854" "2198" "0.666515013648772"
"282" "k141_4507" "1" "42" "324" "0.608024691358025"
"283" "k141_4573" "0" "336.2636" "16504" "0.640087251575376"
"284" "k141_6250" "1" "190" "140952" "0.706063056927181"
"285" "k141_8857" "0" "188.7915" "226757" "0.706769802034777"
"286" "k141_6281" "0" "203.7876" "4218" "0.613798008534851"
"287" "k141_8878" "0" "193" "1110" "0.728828828828829"
"288" "k141_6330" "1" "197" "307" "0.596091205211726"
"289" "k141_8886" "0" "200.5372" "13892" "0.618197523754679"
"290" "k141_8903" "1" "32" "378" "0.613756613756614"
"291" "k141_6385" "0" "196.7282" "16007" "0.670206784531767"
"292" "k141_1729" "0" "201.9766" "189351" "0.68475476760091"
"293" "k141_8988" "0" "199.4485" "10265" "0.629712615684364"
"294" "k141_9006" "1" "168" "355" "0.642253521126761"
"295" "k141_6490" "1" "152.7492" "1461" "0.728268309377139"
"296" "k141_1747" "0" "196.0936" "14025" "0.626595365418895"
"297" "k141_6591" "0" "82.5639" "462" "0.508658008658009"
"298" "k141_1856" "0" "270" "8505" "0.615402704291593"
"299" "k141_7360" "0" "192.9675" "260406" "0.707740989070912"
"300" "k141_9073" "1" "203.9545" "98837" "0.690581462407803"
"301" "k141_7387" "0" "194.773" "11192" "0.614010007147963"
"302" "k141_7484" "0" "37.4927" "346" "0.531791907514451"
"303" "k141_7489" "0" "128.0583" "604" "0.660596026490066"
"304" "k141_9075" "0" "178.9507" "75952" "0.724497050768907"
"305" "k141_9133" "0" "185.9182" "49884" "0.719168470852378"
