"Contig" "flag" "cov" "len" "GC"
"36" "k141_5044" "0" "207.5741" "357" "0.635854341736695"
"37" "k141_5050" "0" "298" "1236" "0.62378640776699"
"38" "k141_8621" "0" "203.7985" "44462" "0.709684674553551"
"39" "k141_2423" "0" "151.7973" "32922" "0.68234007654456"
"40" "k141_3709" "0" "161.7977" "35151" "0.650820744786777"
"41" "k141_5078" "0" "252.8981" "3910" "0.647058823529412"
"42" "k141_3716" "1" "153.9744" "960" "0.677083333333333"
"43" "k141_6140" "0" "156.7132" "12107" "0.667382505988271"
"44" "k141_2483" "0" "123.7641" "654" "0.672782874617737"
"45" "k141_162" "0" "144.8802" "26595" "0.687046437300244"
"46" "k141_2505" "0" "167.3816" "445" "0.660674157303371"
"47" "k141_5090" "0" "242.5809" "11585" "0.659732412602503"
"48" "k141_170" "0" "253.3958" "1369" "0.585098612125639"
"49" "k141_5116" "0" "164.6931" "1327" "0.602110022607385"
"50" "k141_213" "1" "147" "320" "0.725"
"51" "k141_225" "0" "201" "603" "0.558872305140962"
"52" "k141_1206" "0" "148.9291" "125302" "0.699382292381606"
"53" "k141_2521" "0" "145.7207" "22980" "0.706614447345518"
"54" "k141_5209" "0" "136.9407" "411" "0.70316301703163"
"55" "k141_277" "0" "239.3165" "2125" "0.643294117647059"
"56" "k141_281" "0" "117.9843" "332" "0.656626506024096"
"57" "k141_5219" "0" "296" "1900" "0.718421052631579"
"58" "k141_8627" "0" "148.9059" "69351" "0.702412366079797"
"59" "k141_8645" "0" "211.6423" "1016" "0.696850393700787"
"60" "k141_3727" "0" "135.8841" "50239" "0.725591671808754"
"61" "k141_3731" "1" "237.7575" "3267" "0.683195592286501"
"62" "k141_8688" "0" "227" "785" "0.777070063694268"
"63" "k141_1217" "0" "149.8835" "28290" "0.688688582537999"
"64" "k141_8720" "0" "271.7063" "5378" "0.660840461137969"
"65" "k141_1273" "0" "76.4079" "803" "0.7359900373599"
"66" "k141_8761" "0" "255.5553" "12756" "0.646362496080276"
"67" "k141_8762" "0" "293.9801" "443" "0.661399548532731"
"68" "k141_2579" "0" "141.8211" "34817" "0.717896429904932"
"69" "k141_1312" "0" "265.4226" "2420" "0.680165289256198"
"70" "k141_1313" "0" "85.9029" "1624" "0.66564039408867"
"71" "k141_1330" "0" "128.1442" "571" "0.679509632224168"
"72" "k141_5228" "0" "143" "49772" "0.721429719521016"
"73" "k141_7357" "0" "149.9553" "146874" "0.697550281193404"
"74" "k141_9672" "0" "142.9449" "149687" "0.720376519002986"
"75" "k141_9680" "0" "545" "768" "0.647135416666667"
"76" "k141_5255" "1" "49.7754" "751" "0.705725699067909"
"77" "k141_7395" "0" "307" "553" "0.708860759493671"
"78" "k141_2582" "0" "137.7097" "20906" "0.721706687075481"
"79" "k141_1342" "0" "149.5618" "15101" "0.693993775246672"
"80" "k141_9693" "0" "154.5259" "14432" "0.627217294900222"
"81" "k141_7403" "0" "231.6403" "14268" "0.652929632744603"
"82" "k141_1358" "0" "212.464" "3854" "0.645563051375195"
"83" "k141_3735" "1" "142.9512" "64167" "0.707404117381208"
"84" "k141_7431" "0" "245.16" "1766" "0.64326160815402"
"85" "k141_284" "0" "144.9209" "82027" "0.699769588062467"
"86" "k141_9737" "0" "502.2886" "3301" "0.660708876098152"
"87" "k141_286" "0" "389" "2804" "0.649429386590585"
"88" "k141_1394" "0" "247.7279" "4092" "0.629765395894428"
"89" "k141_9759" "0" "171.1439" "2727" "0.672533920058673"
"90" "k141_10918" "0" "146.9883" "273859" "0.704734918333887"
"91" "k141_5316" "0" "160.633" "20198" "0.63466679869294"
"92" "k141_9762" "0" "149.2598" "1935" "0.652713178294574"
"93" "k141_8769" "0" "157.8931" "64749" "0.668952416253533"
"94" "k141_7444" "0" "150.206" "8453" "0.658819354075476"
"95" "k141_299" "0" "145" "5674" "0.580719069439549"
"96" "k141_2598" "0" "149.1293" "27405" "0.696661193212917"
"97" "k141_1429" "0" "293.6926" "3173" "0.608887488181532"
"98" "k141_10944" "0" "261.0481" "6173" "0.654300988174307"
"99" "k141_3737" "0" "153.6181" "17767" "0.693532954353577"
"100" "k141_9794" "0" "73.2385" "1336" "0.690119760479042"
"101" "k141_10950" "0" "236.2937" "1101" "0.711171662125341"
"102" "k141_8783" "0" "269.6495" "6949" "0.603540077709023"
"103" "k141_339" "0" "359.361" "454" "0.629955947136564"
"104" "k141_5362" "0" "258.274" "3458" "0.65587044534413"
"105" "k141_344" "0" "232.2" "361" "0.56786703601108"
"106" "k141_2647" "0" "314" "838" "0.671837708830549"
"107" "k141_9821" "0" "186" "1750" "0.712"
"108" "k141_6146" "0" "146.9543" "143794" "0.69525849479116"
"109" "k141_7534" "0" "312.1782" "1443" "0.662508662508662"
"110" "k141_9832" "0" "148.9931" "6652" "0.6665664461816"
"111" "k141_9834" "1" "128.9375" "2237" "0.671881984801073"
"112" "k141_10969" "0" "151.672" "20399" "0.700132359429384"
"113" "k141_9839" "0" "223.8818" "4548" "0.647097625329815"
"114" "k141_370" "0" "284.0336" "19242" "0.64083775075356"
"115" "k141_3810" "0" "145.5732" "15090" "0.694897282968854"
"116" "k141_7639" "0" "159.0084" "1325" "0.694339622641509"
"117" "k141_11034" "1" "326.8913" "8154" "0.616384596517047"
"118" "k141_11038" "0" "131.4132" "9964" "0.708851866720193"
"119" "k141_5378" "0" "145.8267" "36953" "0.712012556490677"
"120" "k141_393" "1" "151.7069" "11474" "0.630468886177445"
"121" "k141_8830" "0" "148.6219" "51560" "0.689740108611327"
"122" "k141_5404" "0" "122.1791" "1291" "0.667699457784663"
"123" "k141_5407" "0" "312" "384" "0.669270833333333"
"124" "k141_420" "0" "564" "389" "0.6426735218509"
"125" "k141_430" "1" "14.5023" "362" "0.643646408839779"
"126" "k141_6166" "0" "150.4225" "42877" "0.6870583296406"
"127" "k141_5436" "1" "286" "673" "0.723625557206538"
"128" "k141_3835" "0" "171.6304" "20499" "0.603395287575004"
"129" "k141_3839" "0" "270.9313" "5749" "0.624804313793703"
"130" "k141_2652" "0" "149.7321" "56308" "0.70078852028131"
"131" "k141_11078" "0" "148.6843" "21285" "0.692083626967348"
"132" "k141_2676" "1" "12.3611" "670" "0.662686567164179"
"133" "k141_7670" "0" "150.8775" "27087" "0.678738878428767"
"134" "k141_5466" "0" "155.7682" "10750" "0.680651162790698"
"135" "k141_7693" "0" "88.7217" "601" "0.6738768718802"
"136" "k141_9869" "0" "146.2076" "48304" "0.708574859224909"
"137" "k141_7704" "0" "242.9234" "4238" "0.618452100047192"
"138" "k141_9886" "0" "212.6366" "7015" "0.646614397719173"
"139" "k141_9899" "0" "202.7804" "2163" "0.748959778085992"
"140" "k141_7764" "0" "188.5038" "798" "0.636591478696742"
"141" "k141_7786" "0" "32.0285" "527" "0.656546489563567"
"142" "k141_7800" "0" "338.7374" "6753" "0.627721012883163"
"143" "k141_9968" "0" "43.3214" "813" "0.646986469864699"
"144" "k141_10004" "0" "99.8123" "402" "0.641791044776119"
"145" "k141_10026" "0" "269.926" "4817" "0.648121237284617"
"146" "k141_10074" "0" "463" "926" "0.666306695464363"
"147" "k141_7900" "0" "230.5315" "10941" "0.679005575358742"
"148" "k141_7952" "0" "281" "418" "0.686602870813397"
"149" "k141_10098" "0" "264.5102" "9065" "0.639713182570325"
"150" "k141_10124" "1" "11" "1293" "0.699149265274555"
"151" "k141_10132" "0" "23.4234" "363" "0.672176308539945"
"152" "k141_7993" "0" "164.34" "3547" "0.640823230899352"
"153" "k141_10145" "0" "264.037" "1329" "0.623777276147479"
"154" "k141_10163" "0" "272" "946" "0.718816067653277"
"155" "k141_2707" "0" "149.9291" "92626" "0.689601191889966"
"156" "k141_2708" "0" "33.427" "497" "0.750503018108652"
"157" "k141_10182" "0" "264.9205" "745" "0.613422818791946"
"158" "k141_8051" "0" "52" "707" "0.688826025459689"
"159" "k141_11106" "0" "146.8452" "154808" "0.715240814428195"
"160" "k141_5499" "0" "151.4002" "114105" "0.697497918583761"
"161" "k141_6203" "0" "147" "132768" "0.697073089901181"
"162" "k141_11164" "0" "146" "431" "0.691415313225058"
"163" "k141_6231" "0" "145" "363" "0.622589531680441"
"164" "k141_2713" "0" "146" "34654" "0.714780400530963"
"165" "k141_11206" "1" "92.8634" "2147" "0.64089427107592"
"166" "k141_11221" "0" "440.5388" "939" "0.649627263045793"
"167" "k141_2745" "0" "144.7597" "26513" "0.716214687134613"
"168" "k141_5553" "0" "151.812" "35487" "0.677233916645532"
"169" "k141_2757" "0" "275.6119" "2875" "0.675130434782609"
"170" "k141_10548" "0" "262" "446" "0.730941704035874"
"171" "k141_5568" "0" "341.8582" "3865" "0.642432082794308"
"172" "k141_8918" "0" "143.9742" "243849" "0.71119832355269"
"173" "k141_8922" "0" "139.5648" "1005" "0.630845771144279"
"174" "k141_5597" "0" "192.8929" "757" "0.602377807133421"
"175" "k141_8924" "0" "127.5615" "7177" "0.727184060192281"
"176" "k141_3908" "0" "142.9826" "180094" "0.711733872311126"
"177" "k141_3909" "0" "131.7799" "1972" "0.71501014198783"
"178" "k141_2759" "0" "260.3084" "16683" "0.639633159503686"
"179" "k141_8928" "0" "265.869" "5371" "0.642710854589462"
"180" "k141_8147" "0" "144.9093" "70021" "0.702617786092744"
"181" "k141_10646" "0" "347.9212" "1854" "0.631607335490831"
"182" "k141_2794" "0" "242.316" "4141" "0.644288819125815"
"183" "k141_1434" "0" "148.9765" "277433" "0.695295801148385"
"184" "k141_1448" "1" "280.1802" "5729" "0.645138767673241"
"185" "k141_1451" "0" "337.9816" "3836" "0.631647549530761"
"186" "k141_8309" "0" "232" "371" "0.69811320754717"
"187" "k141_11252" "0" "137.9462" "112272" "0.723938292717686"
"188" "k141_11270" "0" "48.2" "251" "0.729083665338645"
"189" "k141_11279" "0" "139.4074" "465" "0.673118279569892"
"190" "k141_2803" "0" "148.8935" "30719" "0.686252807708584"
"191" "k141_5815" "0" "252.1824" "6917" "0.673268758132138"
"192" "k141_2808" "0" "297.261" "1210" "0.723140495867769"
"193" "k141_11295" "0" "269.8608" "694" "0.672910662824208"
"194" "k141_3961" "0" "145.9126" "36659" "0.701601243896451"
"195" "k141_1532" "1" "12" "328" "0.649390243902439"
"196" "k141_11320" "0" "194.0326" "846" "0.654846335697399"
"197" "k141_2815" "0" "383.1647" "4670" "0.62355460385439"
"198" "k141_11325" "0" "135.6087" "877" "0.664766248574686"
"199" "k141_3979" "0" "84.2139" "1188" "0.658249158249158"
"200" "k141_11329" "0" "220" "352" "0.676136363636364"
"201" "k141_11335" "0" "79.6034" "257" "0.715953307392996"
"202" "k141_2819" "0" "202.5873" "3446" "0.657283807312826"
"203" "k141_2824" "1" "12" "406" "0.667487684729064"
"204" "k141_8407" "1" "132" "312" "0.673076923076923"
"205" "k141_11357" "0" "214.098" "896" "0.625"
"206" "k141_11361" "0" "154" "353" "0.705382436260623"
"207" "k141_2893" "0" "319" "639" "0.640062597809077"
"208" "k141_8969" "0" "142.9331" "93538" "0.711240351514892"
"209" "k141_8972" "0" "162" "233" "0.678111587982833"
"210" "k141_11386" "0" "147.9096" "35920" "0.685495545657016"
"211" "k141_6296" "0" "147.7047" "135001" "0.70257998088903"
"212" "k141_471" "0" "154.9888" "303410" "0.69139448271316"
"213" "k141_6306" "0" "150" "743" "0.699865410497981"
"214" "k141_9064" "0" "109" "930" "0.632258064516129"
"215" "k141_9087" "1" "13.1143" "281" "0.725978647686833"
"216" "k141_11388" "0" "139.84" "19251" "0.718508129447821"
"217" "k141_2930" "0" "147.7574" "26807" "0.685828328421681"
"218" "k141_522" "0" "276.8314" "9499" "0.621433835140541"
"219" "k141_543" "1" "10.5829" "690" "0.607246376811594"
"220" "k141_11418" "0" "397.2059" "8418" "0.634117367545735"
"221" "k141_11430" "1" "70" "754" "0.697612732095491"
"222" "k141_6003" "0" "146.8406" "44139" "0.698180747185029"
"223" "k141_670" "0" "214.7617" "2264" "0.644434628975265"
"224" "k141_11508" "0" "138.6235" "4685" "0.685378868729989"
"225" "k141_6311" "0" "162.8177" "39251" "0.663167817380449"
"226" "k141_2944" "0" "180.7381" "29689" "0.558422311293745"
"227" "k141_11579" "0" "95" "1044" "0.657088122605364"
"228" "k141_6341" "0" "305.8074" "9790" "0.630337078651685"
"229" "k141_679" "0" "315.2162" "17824" "0.677401256732496"
"230" "k141_2986" "0" "163" "1422" "0.723628691983122"
"231" "k141_6378" "0" "51.9424" "280" "0.732142857142857"
"232" "k141_6395" "1" "97.1109" "2197" "0.66681838871188"
"233" "k141_3064" "0" "216.4398" "573" "0.719022687609075"
"234" "k141_6427" "0" "169.193" "9355" "0.663388562266168"
"235" "k141_3071" "0" "174.3652" "3104" "0.678157216494845"
"236" "k141_3140" "0" "189.8195" "2352" "0.616496598639456"
"237" "k141_755" "0" "137.8336" "36358" "0.730238186918972"
"238" "k141_1545" "0" "142.9823" "176177" "0.713072648529604"
"239" "k141_6452" "0" "147.7431" "25319" "0.691693984754532"
"240" "k141_1567" "0" "231" "2309" "0.676483326115201"
"241" "k141_3157" "0" "282.483" "10535" "0.6406264831514"
"242" "k141_6516" "0" "24.6217" "556" "0.726618705035971"
"243" "k141_4006" "0" "153.9576" "141023" "0.688412528452806"
"244" "k141_6545" "0" "40.4766" "355" "0.453521126760563"
"245" "k141_6572" "0" "146.6349" "4433" "0.685089104443943"
"246" "k141_1670" "0" "283" "1121" "0.727029438001784"
"247" "k141_917" "0" "279.2822" "3727" "0.686074590823719"
"248" "k141_6619" "1" "26.2979" "376" "0.768617021276596"
"249" "k141_4045" "0" "187.522" "8747" "0.64685034869098"
"250" "k141_6625" "1" "249" "360" "0.602777777777778"
"251" "k141_972" "0" "298" "1743" "0.695926563396443"
"252" "k141_11686" "0" "153.9226" "87098" "0.670302417965969"
"253" "k141_9130" "0" "138.9837" "185929" "0.722851195886602"
"254" "k141_4048" "0" "160.1712" "30642" "0.659356438874747"
"255" "k141_4073" "1" "14" "347" "0.677233429394813"
"256" "k141_1690" "0" "154.8676" "55960" "0.697748391708363"
"257" "k141_9196" "0" "114.3225" "696" "0.649425287356322"
"258" "k141_9260" "1" "150" "2040" "0.680882352941176"
"259" "k141_11865" "0" "138.7194" "22953" "0.714895656341219"
"260" "k141_4146" "0" "126.9922" "4779" "0.666457417869847"
"261" "k141_9280" "0" "217.753" "4117" "0.621083313092057"
"262" "k141_4149" "0" "268.1217" "10233" "0.622593569823121"
"263" "k141_4164" "0" "303" "1248" "0.706730769230769"
"264" "k141_11985" "1" "128" "328" "0.661585365853659"
"265" "k141_4166" "0" "210.9326" "2456" "0.643322475570033"
"266" "k141_12027" "0" "158.9564" "738" "0.627371273712737"
"267" "k141_9292" "0" "231" "27671" "0.670413067832749"
"268" "k141_9323" "0" "100.1343" "409" "0.655256723716381"
"269" "k141_1766" "0" "149.9539" "71318" "0.701744300176673"
"270" "k141_1893" "1" "29" "308" "0.691558441558442"
"271" "k141_4216" "0" "127.9187" "68887" "0.735058864517253"
"272" "k141_4239" "1" "134.2967" "2999" "0.662887629209737"
"273" "k141_1963" "0" "234.6866" "5062" "0.639668115369419"
"274" "k141_9533" "0" "146.9212" "40889" "0.695908435031427"
"275" "k141_4317" "0" "220" "2276" "0.627416520210896"
"276" "k141_4329" "0" "284.8518" "2611" "0.651857525852164"
"277" "k141_9605" "0" "291" "687" "0.660844250363901"
"278" "k141_3314" "0" "150.9625" "176195" "0.685581316155396"
"279" "k141_4358" "0" "188.0008" "8420" "0.654631828978622"
"280" "k141_4400" "0" "280.7942" "826" "0.650121065375303"
"281" "k141_4429" "0" "207.7299" "1911" "0.646781789638933"
"282" "k141_1969" "0" "147.8721" "50716" "0.696545468885559"
"283" "k141_2002" "1" "148.4597" "12193" "0.683424915935373"
"284" "k141_4543" "1" "103" "425" "0.585882352941177"
"285" "k141_3565" "0" "128.6535" "545" "0.677064220183486"
"286" "k141_4631" "1" "58.0745" "396" "0.73989898989899"
"287" "k141_3597" "0" "145.9033" "35828" "0.704449034274869"
"288" "k141_3610" "0" "268" "1604" "0.620947630922693"
"289" "k141_2028" "0" "146.1075" "100487" "0.703802481913083"
"290" "k141_2124" "0" "198.2671" "1751" "0.620788121073672"
"291" "k141_6637" "0" "145.9843" "405237" "0.702438326214043"
"292" "k141_6640" "0" "329.6821" "3872" "0.635330578512397"
"293" "k141_6644" "0" "402.8503" "6085" "0.647493837304848"
"294" "k141_2314" "0" "166.8824" "515" "0.74368932038835"
"295" "k141_2405" "0" "196.0358" "4613" "0.655972252330371"
"296" "k141_6738" "0" "130.8455" "32957" "0.729708407925479"
"297" "k141_6946" "0" "54.3262" "374" "0.689839572192513"
"298" "k141_6949" "1" "138" "301" "0.730897009966777"
