"Contig" "flag" "cov" "len" "GC"
"39" "k141_939" "1" "209" "131294" "0.703893551875942"
"40" "k141_119" "0" "223" "1922" "0.711238293444329"
"41" "k141_1927" "1" "40" "110946" "0.715293926775188"
"42" "k141_141" "1" "54" "301" "0.524916943521595"
"43" "k141_4884" "0" "38.9951" "46482" "0.697345208898068"
"44" "k141_2826" "0" "211.9378" "149316" "0.708122371346674"
"45" "k141_7567" "1" "202" "63005" "0.719625426553448"
"46" "k141_8474" "1" "38" "161721" "0.733491630647844"
"47" "k141_7570" "0" "182.5355" "2890" "0.712110726643599"
"48" "k141_3837" "0" "38.9901" "84352" "0.71877371016692"
"49" "k141_6626" "0" "215.9601" "124029" "0.708261777487523"
"50" "k141_8529" "0" "219.4349" "9108" "0.62340799297321"
"51" "k141_3883" "0" "228" "1587" "0.657844990548204"
"52" "k141_3884" "0" "157.3112" "2146" "0.602516309412861"
"53" "k141_8535" "1" "33" "13111" "0.737548623293418"
"54" "k141_242" "0" "202.8254" "51057" "0.708286816695066"
"55" "k141_6639" "0" "204.8232" "25520" "0.692398119122257"
"56" "k141_3953" "0" "179.5174" "2812" "0.625533428165007"
"57" "k141_6672" "0" "231.5927" "12619" "0.643870354227752"
"58" "k141_316" "1" "25.3077" "791" "0.685208596713021"
"59" "k141_6681" "0" "696" "2248" "0.661032028469751"
"60" "k141_6792" "0" "314.684" "698" "0.644699140401146"
"61" "k141_358" "0" "308.6787" "16205" "0.637395865473619"
"62" "k141_6810" "1" "181.3278" "11517" "0.713901189545889"
"63" "k141_2838" "0" "202.9073" "93839" "0.714628246251559"
"64" "k141_1005" "1" "39" "121613" "0.725588547277018"
"65" "k141_7576" "1" "38.9885" "89941" "0.722707107993018"
"66" "k141_7600" "1" "27" "1462" "0.774965800273598"
"67" "k141_408" "0" "233.5518" "11579" "0.657569738319371"
"68" "k141_8547" "0" "39" "74960" "0.725747065101387"
"69" "k141_7662" "0" "205" "1046" "0.709369024856597"
"70" "k141_1929" "0" "198.9712" "151131" "0.714115568612661"
"71" "k141_7675" "0" "345.367" "784" "0.715561224489796"
"72" "k141_483" "0" "493" "230" "0.595652173913043"
"73" "k141_4907" "0" "210.9681" "145142" "0.699955905251409"
"74" "k141_500" "0" "224" "258" "0.65891472868217"
"75" "k141_1973" "1" "189" "329" "0.696048632218845"
"76" "k141_4929" "0" "292" "517" "0.764023210831721"
"77" "k141_1993" "0" "43.3256" "4785" "0.715151515151515"
"78" "k141_2012" "1" "19.4196" "508" "0.683070866141732"
"79" "k141_601" "0" "177.0919" "413" "0.656174334140436"
"80" "k141_4945" "0" "182.1906" "18579" "0.721567360998977"
"81" "k141_2024" "0" "198.6237" "11717" "0.72057693948963"
"82" "k141_2040" "0" "55.6949" "685" "0.654014598540146"
"83" "k141_662" "0" "199" "342" "0.780701754385965"
"84" "k141_3974" "1" "199.9679" "117881" "0.712345500971319"
"85" "k141_5638" "0" "37.9973" "301941" "0.732490784623486"
"86" "k141_5676" "0" "182.6519" "1181" "0.575783234546994"
"87" "k141_5679" "0" "61.5231" "466" "0.63519313304721"
"88" "k141_7698" "1" "63" "61387" "0.729991692052063"
"89" "k141_2058" "0" "198.7283" "32934" "0.718679783810044"
"90" "k141_7701" "0" "423.5578" "7798" "0.608745832264683"
"91" "k141_5178" "1" "198" "357" "0.733893557422969"
"92" "k141_668" "1" "38" "35965" "0.734408452662311"
"93" "k141_3984" "0" "242.6682" "32235" "0.612005583992555"
"94" "k141_707" "0" "31.2267" "538" "0.767657992565056"
"95" "k141_2840" "0" "197.9268" "118631" "0.701814871323684"
"96" "k141_7708" "0" "215.0951" "21481" "0.715516037428425"
"97" "k141_5282" "0" "459" "1361" "0.684790595150625"
"98" "k141_7714" "0" "106.7664" "689" "0.592162554426705"
"99" "k141_5298" "1" "198" "346" "0.690751445086705"
"100" "k141_2175" "0" "205.4942" "9057" "0.711162636634647"
"101" "k141_732" "0" "37.8507" "11043" "0.748437924477044"
"102" "k141_5687" "0" "230.5811" "45562" "0.684430007462359"
"103" "k141_8559" "1" "39" "116581" "0.725795798629279"
"104" "k141_4010" "1" "37" "20542" "0.742527504624671"
"105" "k141_767" "1" "104" "369" "0.688346883468835"
"106" "k141_2935" "0" "208.5993" "2871" "0.624869383490073"
"107" "k141_4072" "0" "177.0417" "357" "0.649859943977591"
"108" "k141_813" "0" "209.5579" "987" "0.655521783181358"
"109" "k141_8564" "1" "34" "13874" "0.74109845754649"
"110" "k141_2210" "1" "298.463" "13812" "0.622140167969881"
"111" "k141_4137" "0" "182" "867" "0.679354094579008"
"112" "k141_5372" "0" "42.9666" "27767" "0.721323873662981"
"113" "k141_8584" "0" "438.784" "12253" "0.637394923692157"
"114" "k141_3013" "0" "220.5797" "11657" "0.614394784249807"
"115" "k141_5700" "0" "236.6715" "31750" "0.683086614173228"
"116" "k141_3034" "1" "38" "335" "0.716417910447761"
"117" "k141_2256" "0" "366.343" "12397" "0.604904412357829"
"118" "k141_5431" "1" "213.2982" "520" "0.673076923076923"
"119" "k141_5766" "1" "152.5688" "7897" "0.730657211599341"
"120" "k141_4151" "0" "221.8465" "31816" "0.707914256977621"
"121" "k141_5789" "0" "369.8961" "2076" "0.605491329479769"
"122" "k141_875" "0" "227.1152" "34271" "0.669458142452803"
"123" "k141_2267" "0" "272.779" "22296" "0.669133476856835"
"124" "k141_4153" "0" "321.3717" "11534" "0.617045257499567"
"125" "k141_3138" "0" "172.9606" "26318" "0.726422980469641"
"126" "k141_1036" "1" "40" "227777" "0.724098570092678"
"127" "k141_8609" "0" "37.9891" "74833" "0.739139149840311"
"128" "k141_1073" "0" "33.6893" "4814" "0.722268383880349"
"129" "k141_8625" "1" "116" "301" "0.737541528239203"
"130" "k141_7720" "0" "227.9608" "127626" "0.684249290896839"
"131" "k141_6820" "0" "38.0239" "341485" "0.728239893406738"
"132" "k141_1078" "0" "204.6345" "12419" "0.699412190997665"
"133" "k141_3157" "0" "209.8915" "42526" "0.707802285660537"
"134" "k141_913" "0" "218.8381" "59400" "0.679107744107744"
"135" "k141_4155" "1" "39.4959" "63193" "0.725871536404349"
"136" "k141_7727" "0" "189.4951" "16656" "0.729466858789625"
"137" "k141_8635" "0" "40.967" "26789" "0.713427152935907"
"138" "k141_4177" "1" "323.5725" "26516" "0.663448483934228"
"139" "k141_5520" "0" "204.7813" "121967" "0.719850451351595"
"140" "k141_920" "0" "217.8159" "52002" "0.693877158570824"
"141" "k141_4225" "0" "231.4792" "19656" "0.676485551485551"
"142" "k141_4237" "0" "633" "1154" "0.668110918544194"
"143" "k141_922" "0" "233.8492" "19711" "0.665212317995028"
"144" "k141_3160" "0" "216.49" "78129" "0.691586990746074"
"145" "k141_923" "0" "214.7914" "1066" "0.651969981238274"
"146" "k141_7742" "0" "221.9475" "92826" "0.698780514080107"
"147" "k141_2300" "0" "207.9734" "171085" "0.705713534208142"
"148" "k141_7766" "0" "313.7781" "12205" "0.628021302744777"
"149" "k141_7768" "1" "101" "331" "0.722054380664653"
"150" "k141_6902" "0" "203.8156" "151471" "0.71541087072773"
"151" "k141_8669" "0" "215.9144" "110650" "0.709543605964754"
"152" "k141_4273" "1" "40" "58091" "0.730681172642922"
"153" "k141_7793" "1" "210.9148" "9906" "0.590854027861902"
"154" "k141_6928" "0" "200.4879" "8733" "0.680980190083591"
"155" "k141_8714" "1" "21" "301" "0.740863787375415"
"156" "k141_5535" "1" "37.9834" "84758" "0.727482951461809"
"157" "k141_8734" "0" "171.6325" "745" "0.661744966442953"
"158" "k141_5878" "0" "213.3136" "207888" "0.701478680828138"
"159" "k141_7829" "1" "36.9784" "15533" "0.728964140861392"
"160" "k141_6951" "0" "216.3682" "27807" "0.706620635091883"
"161" "k141_5886" "0" "334.0872" "7672" "0.608315954118874"
"162" "k141_5592" "0" "337.4217" "14693" "0.607159872047914"
"163" "k141_4491" "1" "173" "379" "0.75197889182058"
"164" "k141_6985" "1" "38" "16658" "0.722115500060031"
"165" "k141_5888" "0" "210.8096" "24411" "0.712015075171029"
"166" "k141_6990" "0" "30.9455" "12241" "0.742096233967813"
"167" "k141_6993" "0" "14.256" "555" "0.717117117117117"
"168" "k141_5911" "0" "40.9203" "11187" "0.707428264950389"
"169" "k141_3207" "0" "213.2609" "140423" "0.706130762054649"
"170" "k141_5960" "0" "465.1623" "1201" "0.614487926727727"
"171" "k141_1130" "1" "37" "216231" "0.730038708603299"
"172" "k141_5990" "0" "426.0155" "787" "0.73443456162643"
"173" "k141_1142" "1" "162" "326" "0.638036809815951"
"174" "k141_2463" "1" "38" "92068" "0.736249294000087"
"175" "k141_8770" "0" "227.946" "92683" "0.667846314858172"
"176" "k141_8790" "0" "427.3913" "394" "0.657360406091371"
"177" "k141_8877" "0" "265.1263" "901" "0.657047724750278"
"178" "k141_7843" "0" "222.848" "111180" "0.693218204713078"
"179" "k141_7855" "0" "24.6532" "314" "0.684713375796178"
"180" "k141_6011" "0" "224.4537" "49502" "0.669164882226981"
"181" "k141_7875" "0" "213.7599" "4460" "0.676457399103139"
"182" "k141_6060" "1" "46" "344" "0.752906976744186"
"183" "k141_4637" "0" "206.8944" "86143" "0.713998815922362"
"184" "k141_6067" "1" "14" "2018" "0.786917740336967"
"185" "k141_2746" "1" "199" "4418" "0.609551833408782"
"186" "k141_3240" "0" "193" "94449" "0.723999195332931"
"187" "k141_6088" "0" "510" "344" "0.656976744186046"
"188" "k141_7942" "1" "23" "476" "0.737394957983193"
"189" "k141_6096" "0" "255" "1043" "0.73346116970278"
"190" "k141_6111" "0" "15.1404" "369" "0.747967479674797"
"191" "k141_7136" "0" "199.9227" "113359" "0.715620285994054"
"192" "k141_7957" "0" "289.5117" "6573" "0.608245854252244"
"193" "k141_2752" "0" "229.5566" "11504" "0.685761474269819"
"194" "k141_7179" "1" "38" "316" "0.775316455696203"
"195" "k141_3319" "0" "27.594" "1604" "0.678927680798005"
"196" "k141_8001" "1" "17.1579" "597" "0.634840871021776"
"197" "k141_2767" "0" "209" "15553" "0.710088085899826"
"198" "k141_3375" "0" "215.4907" "9429" "0.671757344363135"
"199" "k141_7313" "1" "21" "884" "0.773755656108597"
"200" "k141_1145" "1" "200.2567" "109397" "0.724087497829008"
"201" "k141_4654" "0" "221.8921" "43156" "0.682662897395495"
"202" "k141_6136" "0" "229.847" "33076" "0.662655702019591"
"203" "k141_8008" "0" "200.9671" "22021" "0.711684301348713"
"204" "k141_1158" "0" "102.6167" "1101" "0.66394187102634"
"205" "k141_8031" "0" "196.0211" "11490" "0.719495213228895"
"206" "k141_8033" "0" "184" "331" "0.731117824773414"
"207" "k141_8931" "0" "220.9073" "74968" "0.696763952619784"
"208" "k141_8966" "0" "75.2857" "309" "0.627831715210356"
"209" "k141_8988" "1" "99.1755" "1298" "0.685670261941448"
"210" "k141_6184" "0" "223.9461" "26945" "0.644386713676007"
"211" "k141_9050" "0" "48.3662" "212" "0.688679245283019"
"212" "k141_3382" "0" "215.9025" "97209" "0.702578979312615"
"213" "k141_8039" "0" "192.9534" "90815" "0.723184495953312"
"214" "k141_8049" "1" "172" "347" "0.662824207492795"
"215" "k141_8058" "0" "187.0305" "2241" "0.644801427933958"
"216" "k141_8076" "1" "200" "426" "0.772300469483568"
"217" "k141_8105" "1" "28" "366" "0.69672131147541"
"218" "k141_9127" "0" "237.0621" "47361" "0.657312979033382"
"219" "k141_2770" "0" "208.9629" "123372" "0.691396751288785"
"220" "k141_3419" "0" "220.0232" "67576" "0.701920800284125"
"221" "k141_3454" "0" "65.6486" "215" "0.627906976744186"
"222" "k141_1213" "1" "196.581" "115696" "0.715400705296639"
"223" "k141_1217" "0" "371" "3082" "0.743024010382868"
"224" "k141_1221" "0" "212.5595" "1896" "0.612869198312236"
"225" "k141_1225" "1" "101" "317" "0.630914826498423"
"226" "k141_3510" "1" "15" "1416" "0.783898305084746"
"227" "k141_1243" "1" "198" "325" "0.704615384615385"
"228" "k141_3528" "0" "236" "251" "0.733067729083665"
"229" "k141_3600" "1" "204" "419" "0.701670644391408"
"230" "k141_9203" "1" "34" "36511" "0.739092328339405"
"231" "k141_6211" "0" "202.9641" "129535" "0.690091481066893"
"232" "k141_6238" "1" "114.0327" "386" "0.772020725388601"
"233" "k141_9224" "1" "37" "38017" "0.73330352210853"
"234" "k141_7378" "1" "46" "250080" "0.716546705054383"
"235" "k141_7379" "1" "16" "970" "0.771134020618557"
"236" "k141_6291" "0" "192.5398" "18500" "0.71772972972973"
"237" "k141_2791" "0" "235.6039" "84382" "0.714334810741627"
"238" "k141_3637" "0" "36" "60963" "0.741941833571182"
"239" "k141_1271" "0" "188.9384" "67336" "0.717164666745871"
"240" "k141_1272" "0" "156.3234" "2748" "0.703784570596798"
"241" "k141_1286" "0" "242.5765" "7652" "0.602456874019864"
"242" "k141_9240" "1" "37.9845" "47872" "0.737571022727273"
"243" "k141_6346" "0" "38.9741" "32367" "0.710692989773535"
"244" "k141_3646" "0" "98.9632" "58765" "0.712226665532205"
"245" "k141_3661" "0" "221.286" "13761" "0.645519947678221"
"246" "k141_6537" "3" "496" "16326" "0.615521254440769"
"247" "k141_3670" "1" "38.9857" "48135" "0.724670198400332"
"248" "k141_3695" "0" "216" "1110" "0.727927927927928"
"249" "k141_3710" "0" "466.2194" "5911" "0.589240399255625"
"250" "k141_1294" "0" "191.851" "145028" "0.720019582425463"
"251" "k141_7424" "1" "39" "187843" "0.724802095366876"
"252" "k141_7439" "0" "174.6352" "5783" "0.606432647414837"
"253" "k141_7447" "0" "214" "1659" "0.674502712477396"
"254" "k141_1314" "0" "274.6269" "29885" "0.606156934917183"
"255" "k141_1408" "0" "177.6965" "25798" "0.72102488565005"
"256" "k141_1452" "1" "34" "8570" "0.732088681446908"
"257" "k141_1459" "0" "194.9886" "68991" "0.721833282602079"
"258" "k141_1697" "0" "216" "1197" "0.675020885547201"
"259" "k141_1805" "0" "210.8963" "44691" "0.702199548007429"
"260" "k141_1821" "0" "207.6149" "24332" "0.708531974354759"
"261" "k141_1832" "1" "37" "101826" "0.7235185512541"
"262" "k141_1838" "0" "331" "14399" "0.608722827974165"
"263" "k141_1848" "1" "39.1551" "104317" "0.731155995667053"
"264" "k141_1850" "0" "163" "233" "0.652360515021459"
"265" "k141_1855" "0" "298.0935" "44378" "0.654896570372707"
