"Contig" "flag" "cov" "len" "GC"
"119" "k141_12889" "0" "156.9744" "134319" "0.706817352720017"
"120" "k141_10574" "0" "118.0102" "2485" "0.664788732394366"
"121" "k141_12894" "0" "146" "1334" "0.678410794602699"
"122" "k141_1890" "0" "262.2544" "597" "0.69179229480737"
"123" "k141_11465" "0" "241" "1241" "0.698630136986301"
"124" "k141_11467" "0" "62.0759" "431" "0.638051044083527"
"125" "k141_11483" "1" "33" "301" "0.664451827242525"
"126" "k141_10607" "0" "221.4476" "3287" "0.594767264983267"
"127" "k141_1918" "0" "144.4109" "1560" "0.619230769230769"
"128" "k141_10644" "1" "147" "327" "0.642201834862385"
"129" "k141_3211" "0" "159.9158" "41683" "0.653839694839623"
"130" "k141_10798" "0" "154" "373" "0.697050938337802"
"131" "k141_5603" "0" "37.9456" "337839" "0.602659846850127"
"132" "k141_5666" "1" "14" "321" "0.644859813084112"
"133" "k141_8394" "0" "33.9825" "514449" "0.617964074184224"
"134" "k141_5675" "0" "153.2616" "9051" "0.653960888299635"
"135" "k141_164" "0" "158" "460547" "0.700777553648162"
"136" "k141_188" "0" "165" "4889" "0.64123542646758"
"137" "k141_5771" "0" "101" "207" "0.632850241545894"
"138" "k141_214" "0" "172.805" "1064" "0.758458646616541"
"139" "k141_12901" "0" "45.9845" "127988" "0.584062568365784"
"140" "k141_12940" "0" "156.401" "5871" "0.702265372168285"
"141" "k141_230" "0" "35.9692" "25158" "0.613482788774942"
"142" "k141_232" "1" "111.6372" "2440" "0.672950819672131"
"143" "k141_12970" "0" "149.9409" "55565" "0.713092774228381"
"144" "k141_3216" "0" "147.9581" "154364" "0.724521261434013"
"145" "k141_12978" "0" "138.3696" "26988" "0.722506299095894"
"146" "k141_3246" "1" "15.5" "629" "0.653418124006359"
"147" "k141_12995" "1" "19" "350" "0.68"
"148" "k141_3262" "1" "142" "339" "0.613569321533923"
"149" "k141_239" "0" "143" "61090" "0.728940906858733"
"150" "k141_13039" "0" "160.7566" "31284" "0.707997698504028"
"151" "k141_13063" "0" "352.4769" "1659" "0.634719710669078"
"152" "k141_13086" "0" "67" "3226" "0.535337879727216"
"153" "k141_8413" "0" "153.4895" "197278" "0.704974705745192"
"154" "k141_5835" "0" "172.969" "122345" "0.670178593322163"
"155" "k141_13113" "0" "182.5291" "4214" "0.595633602278121"
"156" "k141_358" "0" "146.8036" "16498" "0.730937083282822"
"157" "k141_13123" "0" "175" "517" "0.688588007736944"
"158" "k141_366" "1" "36" "314" "0.601910828025478"
"159" "k141_13152" "0" "32.0607" "1640" "0.634146341463415"
"160" "k141_11552" "0" "157.9687" "221159" "0.705949113533702"
"161" "k141_13213" "1" "133" "301" "0.784053156146179"
"162" "k141_8517" "0" "136.6214" "7621" "0.612255609500066"
"163" "k141_13226" "0" "139" "362" "0.734806629834254"
"164" "k141_13237" "0" "134.0522" "1156" "0.635813148788927"
"165" "k141_11593" "0" "105.9459" "1563" "0.644913627639155"
"166" "k141_5881" "1" "163.2459" "26741" "0.678471261358962"
"167" "k141_5904" "0" "112.2191" "392" "0.727040816326531"
"168" "k141_11605" "1" "283" "19489" "0.626866437477551"
"169" "k141_13426" "1" "21.1386" "343" "0.65597667638484"
"170" "k141_13442" "0" "170" "1865" "0.71260053619303"
"171" "k141_13450" "1" "130" "350" "0.657142857142857"
"172" "k141_11672" "0" "111.2172" "1467" "0.603271983640082"
"173" "k141_13499" "0" "83.7111" "958" "0.676409185803758"
"174" "k141_13537" "0" "88" "391" "0.603580562659846"
"175" "k141_6029" "0" "171.048" "6286" "0.626153356665606"
"176" "k141_13570" "0" "42.7887" "283" "0.706713780918728"
"177" "k141_13577" "1" "115" "301" "0.727574750830565"
"178" "k141_6902" "0" "38.9983" "493618" "0.599684371315471"
"179" "k141_11722" "0" "170.6209" "19873" "0.646354350123283"
"180" "k141_8527" "0" "158.9294" "98555" "0.705595860179595"
"181" "k141_503" "0" "162.0537" "69042" "0.697329161959387"
"182" "k141_11766" "0" "150.8372" "1462" "0.672366621067031"
"183" "k141_8611" "1" "49" "403" "0.367245657568238"
"184" "k141_8672" "0" "109.2278" "220" "0.645454545454546"
"185" "k141_505" "0" "174.8235" "43511" "0.691916986509159"
"186" "k141_6973" "0" "159.8841" "70127" "0.703038772512727"
"187" "k141_3284" "0" "148.8323" "189895" "0.714442191737539"
"188" "k141_8685" "0" "141.8383" "40250" "0.729217391304348"
"189" "k141_7008" "0" "58.1941" "1166" "0.674957118353345"
"190" "k141_7013" "0" "12" "339" "0.669616519174041"
"191" "k141_7016" "1" "14" "301" "0.564784053156146"
"192" "k141_592" "0" "135.1843" "8206" "0.723616865708019"
"193" "k141_593" "0" "206.5414" "1879" "0.615753060138371"
"194" "k141_626" "1" "25.283" "300" "0.643333333333333"
"195" "k141_8830" "0" "214" "741" "0.699055330634278"
"196" "k141_7065" "0" "161.7902" "17023" "0.693532279856665"
"197" "k141_3313" "0" "141.8568" "21805" "0.732721852786058"
"198" "k141_7090" "0" "214" "426" "0.654929577464789"
"199" "k141_3338" "0" "140.6425" "2731" "0.663859392164042"
"200" "k141_8868" "0" "37.854" "11290" "0.638263950398583"
"201" "k141_773" "0" "143.6829" "592" "0.758445945945946"
"202" "k141_805" "1" "61" "311" "0.659163987138264"
"203" "k141_878" "0" "128" "1161" "0.684754521963824"
"204" "k141_11767" "0" "151.9726" "121294" "0.720398370900457"
"205" "k141_11769" "0" "130.9568" "2064" "0.611918604651163"
"206" "k141_11814" "1" "32" "318" "0.569182389937107"
"207" "k141_8951" "0" "150.925" "44112" "0.716471708378672"
"208" "k141_11847" "1" "93.9136" "23813" "0.604165791794398"
"209" "k141_11859" "0" "139.1345" "1792" "0.623883928571429"
"210" "k141_3439" "0" "151.704" "59719" "0.719034143237496"
"211" "k141_11955" "0" "158.9987" "7128" "0.592171717171717"
"212" "k141_3510" "0" "170.474" "3137" "0.623844437360536"
"213" "k141_3534" "0" "179.8779" "5088" "0.638561320754717"
"214" "k141_12045" "0" "257" "712" "0.678370786516854"
"215" "k141_1927" "0" "38" "512350" "0.605318629842881"
"216" "k141_953" "0" "164.0679" "117265" "0.680109154479171"
"217" "k141_954" "0" "137.7157" "1622" "0.643033292231813"
"218" "k141_7123" "0" "34.9911" "167415" "0.584475704088642"
"219" "k141_987" "0" "207.2591" "1376" "0.681686046511628"
"220" "k141_1049" "0" "88" "823" "0.643985419198056"
"221" "k141_1131" "1" "141" "320" "0.728125"
"222" "k141_1993" "0" "151.686" "21301" "0.71522463734097"
"223" "k141_1168" "0" "170.9061" "3580" "0.572346368715084"
"224" "k141_1188" "0" "184.6009" "5959" "0.549924483973821"
"225" "k141_8954" "0" "147.9784" "156825" "0.720369838992508"
"226" "k141_2079" "0" "155.6817" "628" "0.681528662420382"
"227" "k141_2082" "0" "211" "752" "0.663563829787234"
"228" "k141_7128" "0" "150.9389" "54186" "0.717934521832208"
"229" "k141_3888" "0" "212.7072" "503" "0.652087475149105"
"230" "k141_9021" "1" "39" "327" "0.547400611620795"
"231" "k141_7136" "0" "165.2145" "9383" "0.628370457209848"
"232" "k141_7151" "0" "144.874" "3420" "0.644444444444444"
"233" "k141_9090" "0" "163.9253" "5093" "0.57156881994895"
"234" "k141_7185" "0" "162.2299" "7937" "0.603880559405317"
"235" "k141_1223" "0" "159.8423" "44511" "0.703331760688369"
"236" "k141_7229" "0" "125.9054" "5206" "0.740491740299654"
"237" "k141_7262" "1" "35" "28311" "0.644307866200417"
"238" "k141_2088" "0" "168.9619" "97030" "0.722992888797279"
"239" "k141_2119" "0" "81" "2960" "0.628040540540541"
"240" "k141_2134" "0" "87.8227" "547" "0.745886654478976"
"241" "k141_2146" "0" "158.2271" "4087" "0.646195253241987"
"242" "k141_2150" "0" "78.2958" "212" "0.622641509433962"
"243" "k141_7359" "0" "159.7099" "24254" "0.711676424507298"
"244" "k141_7367" "1" "84" "499" "0.809619238476954"
"245" "k141_7374" "0" "162.5043" "15053" "0.615226200757324"
"246" "k141_2226" "0" "170.8484" "24818" "0.640059634136514"
"247" "k141_2339" "1" "145" "313" "0.690095846645367"
"248" "k141_2351" "0" "232.9118" "1411" "0.540751240255138"
"249" "k141_2403" "0" "169.674" "11545" "0.647379818103075"
"250" "k141_2410" "0" "13.3832" "522" "0.494252873563218"
"251" "k141_2415" "0" "13.8177" "662" "0.513595166163142"
"252" "k141_7402" "0" "167.9032" "76086" "0.675354204452856"
"253" "k141_2561" "0" "128" "447" "0.671140939597315"
"254" "k141_2576" "0" "31.0563" "283" "0.632508833922262"
"255" "k141_2585" "1" "158" "335" "0.644776119402985"
"256" "k141_4014" "1" "34" "210813" "0.61179339035069"
"257" "k141_4029" "0" "146" "463" "0.714902807775378"
"258" "k141_2647" "0" "166" "217" "0.654377880184332"
"259" "k141_4080" "0" "254" "1564" "0.732097186700767"
"260" "k141_2680" "0" "64.0151" "670" "0.656716417910448"
"261" "k141_7405" "0" "43.9507" "38485" "0.55374821358971"
"262" "k141_7452" "0" "190.501" "8518" "0.622563982155436"
"263" "k141_7593" "0" "67" "1567" "0.550733886407147"
"264" "k141_2699" "0" "138.9491" "59748" "0.726283724978242"
"265" "k141_7637" "0" "158.8672" "61285" "0.7043974871502"
"266" "k141_7819" "0" "137" "202" "0.673267326732673"
"267" "k141_7989" "0" "143.0167" "4207" "0.719752792964107"
"268" "k141_8050" "0" "269.1553" "1519" "0.574720210664911"
"269" "k141_4419" "1" "35" "1299464" "0.615377571060068"
"270" "k141_4423" "0" "362" "1864" "0.674892703862661"
"271" "k141_4476" "0" "150.9519" "68784" "0.721257850662945"
"272" "k141_4524" "0" "26.4945" "412" "0.674757281553398"
"273" "k141_4548" "0" "31.9982" "373619" "0.62832725316432"
"274" "k141_4549" "1" "12.1707" "592" "0.658783783783784"
"275" "k141_4644" "0" "177.1108" "4941" "0.667880995749848"
"276" "k141_4795" "0" "139" "467" "0.69593147751606"
"277" "k141_4808" "0" "147" "287" "0.693379790940767"
"278" "k141_4946" "0" "217.3558" "467" "0.627408993576017"
"279" "k141_5058" "0" "36.9214" "20281" "0.622947586410927"
"280" "k141_5136" "0" "130.5095" "1454" "0.703576341127923"
"281" "k141_5373" "0" "38.9796" "82225" "0.635329887503801"
"282" "k141_5376" "0" "173.7288" "14814" "0.606655866072634"
"283" "k141_5401" "3" "49" "177572" "0.618109837136485"
