"Contig" "flag" "cov" "len" "GC"
"45" "k141_4876" "1" "13" "380" "0.613157894736842"
"46" "k141_6450" "0" "216.6058" "24796" "0.680230682368124"
"47" "k141_11265" "0" "216" "487" "0.735112936344969"
"48" "k141_8256" "0" "186.6896" "4132" "0.639641819941917"
"49" "k141_6453" "0" "209.6287" "18500" "0.693243243243243"
"50" "k141_11307" "0" "237.2339" "6947" "0.490427522671657"
"51" "k141_268" "1" "211.5478" "113992" "0.693566215172995"
"52" "k141_11316" "0" "808.4136" "3681" "0.581363759847867"
"53" "k141_8317" "1" "207" "330" "0.675757575757576"
"54" "k141_9736" "0" "218.7031" "83131" "0.672589046204184"
"55" "k141_9749" "0" "219" "1414" "0.57001414427157"
"56" "k141_9759" "1" "192" "310" "0.693548387096774"
"57" "k141_11349" "1" "108.0732" "2205" "0.648979591836735"
"58" "k141_14604" "0" "210" "47587" "0.702418727803812"
"59" "k141_9777" "1" "188.8277" "2909" "0.640082502578206"
"60" "k141_1777" "0" "207" "73386" "0.699629357098084"
"61" "k141_1781" "0" "54.9615" "531" "0.698681732580038"
"62" "k141_4929" "0" "226.0533" "39052" "0.652847485404077"
"63" "k141_1801" "0" "264.9891" "5908" "0.57447528774543"
"64" "k141_9876" "0" "133" "545" "0.827522935779817"
"65" "k141_9878" "1" "110" "378" "0.708994708994709"
"66" "k141_4930" "0" "199.2317" "11538" "0.673860287744843"
"67" "k141_3320" "0" "211.4494" "140310" "0.679402751051244"
"68" "k141_1805" "0" "210.3946" "7772" "0.62596500257334"
"69" "k141_4946" "0" "136.5857" "894" "0.655480984340045"
"70" "k141_1808" "0" "208.424" "3728" "0.630901287553648"
"71" "k141_14619" "0" "205.8851" "41187" "0.681307208585233"
"72" "k141_1811" "1" "344.8234" "6528" "0.639552696078431"
"73" "k141_14668" "1" "29" "317" "0.643533123028391"
"74" "k141_11351" "1" "529.7383" "44604" "0.647856694466864"
"75" "k141_14678" "1" "154" "1787" "0.632344711807499"
"76" "k141_1818" "0" "171.8171" "11456" "0.613564944134078"
"77" "k141_14707" "0" "213.5935" "11670" "0.583804627249357"
"78" "k141_3335" "0" "196.8494" "30081" "0.703633522821715"
"79" "k141_11373" "1" "220.5057" "17193" "0.636712615599372"
"80" "k141_8327" "0" "212.6314" "94467" "0.679644743667101"
"81" "k141_11375" "1" "151.0239" "2403" "0.604244694132335"
"82" "k141_5001" "0" "218.6737" "29534" "0.65504164691542"
"83" "k141_5005" "1" "44.2092" "796" "0.624371859296482"
"84" "k141_9936" "0" "219.7556" "39570" "0.674551427849381"
"85" "k141_8345" "0" "188.0271" "8643" "0.678815226194608"
"86" "k141_5045" "0" "228" "1199" "0.668890742285238"
"87" "k141_8371" "0" "337" "2099" "0.637922820390662"
"88" "k141_10003" "1" "84" "301" "0.710963455149502"
"89" "k141_306" "0" "202.9554" "99676" "0.705295156306433"
"90" "k141_10038" "0" "218" "1260" "0.681746031746032"
"91" "k141_317" "0" "232.3687" "830" "0.669879518072289"
"92" "k141_8478" "1" "214" "348" "0.71551724137931"
"93" "k141_14713" "0" "226.7299" "57984" "0.672409630242826"
"94" "k141_12959" "0" "213.9273" "155527" "0.684652825554405"
"95" "k141_12987" "0" "91.7571" "388" "0.644329896907217"
"96" "k141_8512" "0" "209.6568" "11335" "0.607057785619762"
"97" "k141_8514" "0" "370" "653" "0.686064318529862"
"98" "k141_12990" "0" "190.1707" "6556" "0.62797437461867"
"99" "k141_3451" "0" "198.7353" "34637" "0.713572191587031"
"100" "k141_14737" "0" "215.8267" "23716" "0.695859335469725"
"101" "k141_14749" "1" "352" "493" "0.657200811359026"
"102" "k141_14757" "1" "157" "351" "0.547008547008547"
"103" "k141_8577" "1" "433" "11942" "0.630798861162284"
"104" "k141_1846" "0" "210.1337" "78970" "0.687843484867671"
"105" "k141_3502" "0" "197.3237" "6549" "0.691250572606505"
"106" "k141_522" "1" "200" "334" "0.715568862275449"
"107" "k141_13074" "1" "184" "6417" "0.677575190899174"
"108" "k141_13096" "0" "43" "486" "0.52880658436214"
"109" "k141_14829" "0" "228" "17586" "0.635789832821563"
"110" "k141_3567" "1" "95" "306" "0.669934640522876"
"111" "k141_13099" "1" "243.9133" "15639" "0.626894302704777"
"112" "k141_607" "0" "223.6484" "22628" "0.622414707442107"
"113" "k141_8578" "0" "213" "69876" "0.688734329383479"
"114" "k141_3754" "1" "217" "436" "0.678899082568807"
"115" "k141_8647" "0" "211" "623" "0.730337078651685"
"116" "k141_6495" "0" "210.4073" "209181" "0.693791501140161"
"117" "k141_1929" "0" "239.7901" "50252" "0.680351030804744"
"118" "k141_6505" "0" "26.8514" "908" "0.650881057268722"
"119" "k141_8658" "1" "197.9872" "15549" "0.709370377516239"
"120" "k141_13222" "0" "205.8378" "27946" "0.664137980390754"
"121" "k141_3856" "1" "183.6554" "6162" "0.627555988315482"
"122" "k141_6555" "0" "182.0632" "331" "0.667673716012085"
"123" "k141_1947" "0" "209.1414" "9572" "0.635394901796908"
"124" "k141_11379" "0" "219.2206" "163734" "0.67922972626333"
"125" "k141_8827" "0" "458.2315" "560" "0.6375"
"126" "k141_8845" "0" "38.4749" "739" "0.702300405953992"
"127" "k141_13357" "1" "24" "314" "0.684713375796178"
"128" "k141_13372" "0" "121.6186" "529" "0.587901701323251"
"129" "k141_4051" "0" "35.4112" "1926" "0.698857736240914"
"130" "k141_13431" "0" "182.7477" "2210" "0.680995475113122"
"131" "k141_8883" "0" "227.6259" "26842" "0.681916399672156"
"132" "k141_8943" "0" "215.0207" "2651" "0.665409279517163"
"133" "k141_13493" "1" "198" "15024" "0.715921192758253"
"134" "k141_14919" "1" "206.4161" "186115" "0.700067162775703"
"135" "k141_4249" "0" "223" "16490" "0.697453001819284"
"136" "k141_10142" "0" "205.4075" "194523" "0.699058723132997"
"137" "k141_14967" "0" "16.1942" "558" "0.645161290322581"
"138" "k141_5167" "0" "203.5365" "209451" "0.685344066153898"
"139" "k141_6599" "0" "220.8969" "94026" "0.646576478846277"
"140" "k141_6610" "0" "168.4776" "386" "0.707253886010363"
"141" "k141_6649" "1" "53" "301" "0.700996677740864"
"142" "k141_10215" "0" "197.173" "2418" "0.62531017369727"
"143" "k141_4376" "1" "310" "381" "0.601049868766404"
"144" "k141_5301" "1" "11" "329" "0.668693009118541"
"145" "k141_13601" "0" "223" "37713" "0.693845623525044"
"146" "k141_11945" "0" "81.7719" "404" "0.665841584158416"
"147" "k141_11952" "0" "224" "1166" "0.669811320754717"
"148" "k141_6737" "0" "193.3436" "5514" "0.62803772216177"
"149" "k141_1955" "0" "217.8832" "135783" "0.680409182298226"
"150" "k141_1971" "1" "19" "301" "0.661129568106312"
"151" "k141_1984" "0" "164.8406" "486" "0.705761316872428"
"152" "k141_15143" "0" "196.6134" "22449" "0.653347587865829"
"153" "k141_11996" "0" "225.7551" "4893" "0.674024116084202"
"154" "k141_5319" "0" "199.7467" "25849" "0.662075902355991"
"155" "k141_6783" "0" "605.7634" "15192" "0.639810426540284"
"156" "k141_5320" "0" "104.2788" "5865" "0.630690537084399"
"157" "k141_6818" "0" "153.7526" "2857" "0.629331466573329"
"158" "k141_6821" "0" "173.0993" "4994" "0.643772527032439"
"159" "k141_6825" "0" "128" "775" "0.630967741935484"
"160" "k141_12151" "1" "29.9254" "664" "0.75"
"161" "k141_6849" "1" "66" "352" "0.602272727272727"
"162" "k141_13870" "0" "180.0091" "360" "0.694444444444444"
"163" "k141_8987" "1" "209.6128" "163139" "0.690110887034982"
"164" "k141_10589" "1" "17" "335" "0.591044776119403"
"165" "k141_2144" "0" "210.8067" "24038" "0.693152508528164"
"166" "k141_13945" "0" "178.8824" "379" "0.725593667546174"
"167" "k141_4551" "0" "219.898" "47393" "0.670879665773427"
"168" "k141_9087" "0" "227.8527" "3495" "0.628612303290415"
"169" "k141_6931" "0" "199.7606" "18431" "0.693017199283815"
"170" "k141_15167" "1" "213.9489" "91891" "0.67642097702713"
"171" "k141_5348" "0" "205.7295" "51393" "0.694335804486992"
"172" "k141_15191" "1" "209" "310" "0.748387096774194"
"173" "k141_4618" "0" "260.6873" "7046" "0.629435140505251"
"174" "k141_5372" "1" "219" "350" "0.662857142857143"
"175" "k141_2274" "0" "107.5121" "594" "0.664983164983165"
"176" "k141_15221" "0" "361.1131" "1096" "0.656021897810219"
"177" "k141_12154" "0" "218.8729" "48172" "0.678506186166238"
"178" "k141_10821" "0" "121" "405" "0.617283950617284"
"179" "k141_5449" "1" "202" "351" "0.703703703703704"
"180" "k141_14131" "0" "216" "650" "0.712307692307692"
"181" "k141_15300" "0" "78.3965" "5528" "0.647612156295224"
"182" "k141_5456" "1" "428.1429" "2577" "0.587116802483508"
"183" "k141_2309" "0" "209.5458" "15326" "0.638131280177476"
"184" "k141_15338" "0" "178.5332" "608" "0.643092105263158"
"185" "k141_6938" "0" "205.1299" "34305" "0.704387115580819"
"186" "k141_6947" "0" "95.511" "687" "0.655021834061135"
"187" "k141_6964" "1" "418.9408" "1155" "0.648484848484848"
"188" "k141_2323" "0" "119.4572" "9788" "0.627298733142624"
"189" "k141_2355" "1" "12.9142" "409" "0.635696821515892"
"190" "k141_15480" "0" "115.2857" "456" "0.741228070175439"
"191" "k141_14298" "1" "31" "313" "0.715654952076677"
"192" "k141_7041" "1" "44.7085" "1122" "0.63903743315508"
"193" "k141_15580" "1" "206" "329" "0.677811550151976"
"194" "k141_5520" "0" "223.887" "43550" "0.660803673938002"
"195" "k141_5535" "0" "276.9576" "5987" "0.595122765992985"
"196" "k141_7116" "0" "217.8671" "36075" "0.668302148302148"
"197" "k141_9139" "1" "205.4837" "152286" "0.695211641253956"
"198" "k141_12187" "0" "217.9152" "112710" "0.668654067962026"
"199" "k141_5734" "0" "195.88" "366" "0.699453551912568"
"200" "k141_5742" "1" "193" "673" "0.650817236255572"
"201" "k141_633" "0" "214.2126" "403854" "0.685170878584835"
"202" "k141_9255" "0" "253.4174" "10667" "0.663635511390269"
"203" "k141_7207" "1" "453.745" "39220" "0.645028046914839"
"204" "k141_2402" "0" "226.0615" "114531" "0.679833407549048"
"205" "k141_5822" "1" "32.6735" "876" "0.665525114155251"
"206" "k141_5832" "0" "223" "406" "0.724137931034483"
"207" "k141_5889" "1" "69" "310" "0.709677419354839"
"208" "k141_2506" "0" "182.0828" "286" "0.664335664335664"
"209" "k141_2561" "0" "211" "351" "0.652421652421652"
"210" "k141_9263" "0" "206.8076" "47255" "0.689281557507142"
"211" "k141_15672" "0" "201.9288" "124427" "0.703778118897024"
"212" "k141_15674" "0" "153.8461" "1804" "0.639689578713969"
"213" "k141_5985" "1" "221" "311" "0.688102893890675"
"214" "k141_740" "0" "218" "78165" "0.682133947418922"
"215" "k141_12219" "0" "205.9461" "83851" "0.693790175430227"
"216" "k141_804" "1" "23.5229" "512" "0.703125"
"217" "k141_2847" "1" "226.4674" "3408" "0.618544600938967"
"218" "k141_12253" "1" "33" "439" "0.706150341685649"
"219" "k141_7354" "1" "196" "84222" "0.705314525895847"
"220" "k141_12323" "0" "119.8841" "279" "0.627240143369176"
"221" "k141_933" "0" "147.3329" "10277" "0.607083779313029"
"222" "k141_6295" "1" "61" "301" "0.720930232558139"
"223" "k141_7658" "0" "223" "407" "0.69041769041769"
"224" "k141_12483" "0" "223.0968" "34755" "0.605236656596173"
"225" "k141_7878" "1" "242" "349" "0.621776504297994"
"226" "k141_7930" "1" "151" "301" "0.634551495016611"
"227" "k141_12582" "0" "224.8235" "28057" "0.633317888583954"
"228" "k141_1251" "0" "212.9849" "309922" "0.685956466465756"
